person_id,movie_id
6944,62046
59077,9978
1291848,283235
167120,2925
1047710,11866
2886,10393
88450,12110
65827,34803
4,10833
3095,9607
98879,243938
34515,10003
211474,465914
58535,9932
7488,1883
1123789,97365
59692,9829
1536821,292011
45363,9768
53397,32823
166598,10673
7874,619
27530,100042
1402117,10147
1076559,331
6121,16
141434,772
534315,9341
1850868,338189
43115,9374
43170,8202
1212946,10771
66986,2907
1315833,1930
162829,818
1073866,2108
49921,8960
559766,954
152759,9922
109335,240832
6366,5279
59841,8457
21430,5289
136973,4912
5168,293646
7368,1969
34844,2752
1075038,6520
3062,256917
1983,146238
97600,40264
145543,4643
1088672,241239
2231,12180
1887208,339967
82076,20453
17401,525661
60093,4512
13481,36685
1459830,257091
52374,36658
85456,12405
1757668,375588
54587,10591
1713,166426
145812,11253
103351,227306
113926,7980
150543,31011
121718,334524
19900,1911
3270,243
13420,36593
1229915,10647
94978,4476
105816,503314
1456296,282984
177885,40807
6074,1979
1319345,256591
8206,582
6734,11665
4273,47933
59798,9839
53280,290825
1456296,4587
1454299,309242
103,3682
2463,9826
929511,326423
1327993,401200
62784,239566
154816,256924
2619,192136
16937,152792
6198,506528
4275,157820
1506612,11560
1394692,192149
589651,61891
1217166,10249
1407179,551
694,3604
1887972,401898
34982,14919
8268,586
148632,2122
1961604,401545
19490,382614
644,39939
2588652,157354
1074163,8834
1227095,11023
1695394,283587
168423,152
167582,27573
7816,13387
4347,856
118459,2789
1258227,82992
147425,1491
1529408,203801
1665609,258489
102235,97
39618,11216
7873,581
6396,9377
53176,39254
228890,61791
55085,141052
2282795,9654
36592,120467
571418,82700
13568,621
1172108,299537
1719596,487558
57155,174751
37712,4437
1560246,438808
54814,8388
1237,11252
58014,9562
80997,71469
87317,12107
24046,168
1862877,244088
12647,846
23975,4614
4175,402897
34979,11460
58355,37786
96624,12556
52938,301351
2410319,540901
1226531,216282
1288866,41733
25441,2486
2108918,389015
129661,8859
1368723,199
1395491,77953
973223,109431
19979,12159
229932,147441
5411,39538
60633,644
224724,22538
155576,70
54728,195589
17488,3049
36218,217
71189,99861
6162,299536
1136406,271110
209578,118340
2555,278
4935,27205
543261,299534
1430,285
34715,122917
558928,102382
1497467,274870
1331,121
1953,105
139654,330459
60907,329865
172096,76203
147056,75656
1518688,353486
1452045,246655
236302,49521
1284,137113
51663,283995
1074186,4922
20089,131631
24343,140607
1434976,165
51072,10138
89023,557
6701,424
206273,37724
1716,22
1173230,157350
27165,1891
12536,64682
951881,13
5048,497
71403,18785
211,38
1395491,198663
11355,675
1379286,205596
11855,12155
6574,284053
21722,14161
6162,24428
58535,82693
177765,1124
119589,286217
20089,131634
101065,335983
1829985,297762
57995,8966
17181,68721
8210,157336
10582,49026
1577253,47280
8538,597
1115351,74227
151339,420034
16433,69848
154153,19995
2639424,92323
26860,44091
1602193,624496
2004856,513343
33863,114394
10182,108312
2790829,54267
2731523,81894
2292381,78384
1424472,90108
1926205,46009
127858,36389
582895,77908
1199741,34056
113979,74457
1179862,199656
1080628,124873
138990,47501
1499528,65793
150055,37208
232400,37267
44621,96333
13263,79008
2189361,195834
5207,10079
127832,32695
1075076,75986
2231392,46943
1838571,345003
66583,41558
148337,54669
2001785,18132
1058152,30246
114894,58421
269653,49481
544608,95538
66606,3028
1751998,577028
1138606,129477
94055,78691
1096288,128185
183218,41945
1853144,6984
1607502,110372
61664,9995
481162,278867
1678413,415671
1476792,177865
1171049,40895
1452775,251619
1050097,142487
1230868,25186
3982,47898
1731056,123770
120351,73043
1822583,41974
1365344,350555
1658010,47070
1277543,466415
224077,140648
17287,58760
1358372,41816
1301344,77573
155905,83078
182210,37131
85534,281524
1074405,42058
58630,9698
196690,40990
1632566,77955
2080437,122804
2418061,449998
1152742,50538
2378353,22242
3010,32045
1960724,76395
1473187,19052
1071132,92391
84240,47825
15358,29584
153697,69928
44419,44201
1885870,4896
1173211,42380
1433092,285900
78128,51853
1801182,408542
562679,23655
32289,99749
939852,35432
1112414,453807
1184324,188758
177443,42103
1174583,10821
3272,323792
83775,525200
2184245,564898
27392,24365
2897490,15048
135839,32151
127935,58680
1769884,14921
1416084,41938
14818,19322
102524,90231
566928,45862
2770947,12838
1375001,29101
55265,301748
1495097,319910
1918034,23531
145653,87077
57685,27451
144787,54456
43010,32387
21663,21775
1668501,57186
66741,14877
563754,36561
102296,139329
118069,20545
55910,41166
1230,20318
140590,48482
1294511,72370
1599150,172457
29693,299822
196275,60041
44792,25297
148892,53807
41236,31661
6310,49981
134832,166452
219437,71881
143883,51321
582557,167449
4890,31563
109566,15156
11832,41417
155442,16022
51944,47816
121529,2002
1267262,39473
1847384,27134
37987,4556
156154,24927
1951644,432165
109031,32221
187258,1803
2264193,10788
236195,18877
1816892,9010
109686,18420
128201,47359
1967814,551499
1361885,448432
70365,24231
235106,348748
1323877,100275
1075123,36915
2135552,550518
174036,20181
2955961,124294
79826,16170
10090,44944
30405,53129
115093,21878
62066,28121
84607,31652
15199,29077
74442,36939
1227429,14271
1447934,333555
1511594,360387
93130,19848
1667895,37714
1336721,152745
220575,201759
2169,4925
1695925,12653
2361986,254005
2303052,18164
101092,12683
3093,39349
70851,13064
4050,24558
18287,13197
8693,38850
9567,24619
1235,12628
106800,20858
176692,524659
169721,14474
85170,22314
2214888,214209
2081411,13988
134520,46025
55262,33676
75254,18726
1754590,440777
1897196,5922
90631,23908
1182341,139715
35521,15676
551637,24674
53931,26337
59298,158426
1182818,256687
1293151,485296
1148621,18927
85273,27786
9198,12616
111186,18886
1880756,32075
54812,23752
1664905,13970
44245,11308
1056915,24860
1642750,47904
1890702,37753
32395,18065
1086859,14823
1333916,169298
1613666,181009
157858,15314
183517,17170
60852,16350
1724253,400728
15321,2297
155864,38295
229795,19058
105248,24664
1373491,174671
83814,62728
138116,32081
4076,37774
12900,11244
1124633,12239
1179256,11345
60877,245627
59154,16888
113613,79070
173030,15749
4158,353576
51215,14557
93151,28774
1219510,11525
1739145,415214
1305246,21612
73538,8332
1219587,26203
106461,28005
1173941,44560
2078534,508664
1138897,506863
1546080,2168
61144,9967
41381,535265
79742,16969
50994,45054
2713855,105001
1452764,10943
182931,12483
2641,20697
21731,14112
1103797,98582
551904,19053
1219890,9717
1913732,277154
22250,13698
7677,10117
79239,37737
136745,59118
118745,34179
1240490,158916
6939,9791
185149,98339
1075017,1058
77247,13702
81000,13614
2371289,293982
1933984,492565
1098533,10081
1971618,280795
1818677,8266
1167501,17941
126802,14556
1451394,308638
2180545,78381
189921,9095
553005,121835
8539,17182
1969084,242606
103971,11477
1039927,11653
1610721,14098
303734,136911
1747940,313943
62711,10064
171379,11307
179549,84200
127386,18462
229399,59457
144807,58235
940076,6217
1809469,455551
1178817,11847
4030,9275
1832336,14372
160598,5916
1181937,10768
1430354,351145
1660531,381034
17228,1441
31837,10718
144620,457955
135795,4723
1568025,331962
105307,2768
121718,487680
1184360,240916
174037,9445
123532,9282
564389,97614
308843,2275
583027,8827
1378649,209403
17186,1440
2124455,77495
155456,11892
140257,9825
111090,185341
62569,10053
77561,46261
1115351,97430
553773,11596
2090235,425336
12514,7972
74354,11667
9788,650
11805,2604
155875,943
1476892,4970
1969996,493922
1764170,41956
15998,9334
18052,5876
52861,745
1504793,207703
9906,682
3131,106747
1542879,343611
52418,1637
151278,156022
33321,72105
1862014,157544
38651,694
130689,8409
59846,271404
67028,9869
154217,599975
1005339,1900
1216132,296100
1660692,64689
1493726,429351
65348,1621
18461,2034
96663,396535
111786,65754
45337,1572
1261407,377264
58393,10030
156186,9312
577645,401981
1086506,17654
14467,814
90132,9358
13242,9366
16743,72559
4733,1422
828,73
1328063,259693
996224,6479
32033,1359
17018,72190
62849,22970
174454,263115
98215,13973
29685,5680
549342,1770
6945,8067
536274,62204
52273,11893
180524,43931
19448,11916
1607019,61404
1365500,301608
1068099,10280
1438817,199575
138505,11658
2048,259018
1006733,359412
92617,227300
77188,15067
54783,44113
132670,8968
590299,144789
2505,14052
3016,9292
462583,22536
1211217,174675
1155728,467
225023,1433
46899,86597
1489422,399366
59201,2251
104196,23742
39682,4836
1218234,22825
187134,9355
101165,184346
1861129,393519
83227,51540
1737,245891
133067,4771
235782,59440
2053,218
6969,13809
21179,384680
1483257,324786
11641,765
21134,9268
52514,23629
1357019,256274
1125218,45610
8662,600
1628687,334074
272408,118957
1221045,334521
1238777,10537
576173,2295
1871356,451945
1575317,440597
20005,1923
1181129,417384
8343,588
1381389,107846
13451,36955
4510,290
98879,58151
44261,9533
1383012,201085
69055,361292
158459,1724
707,87
6701,1091
221553,50601
1972413,44877
1909,31642
177623,19382
26959,47955
4025,9458
1183509,35138
20819,14220
63239,10090
778,38842
85752,40720
178557,10655
1379388,9584
1354872,384737
68785,94901
43373,18176
1291652,10799
14888,12502
1551242,117691
88525,11229
1421229,377587
1878038,456048
427,37534
556871,10388
143180,19556
64680,10550
2008318,514277
538,10480
565508,146229
569842,190469
571297,10126
125581,10288
4162,11015
12548,15613
1712330,16633
554632,10685
568049,43935
161891,6072
1720257,43552
61530,9988
31133,331446
213382,11902
1232373,10723
38085,13008
9047,11092
159658,2155
1117056,10885
60287,2086
4829,339
203801,11517
53264,7874
112300,10307
65808,8978
1117804,33273
7624,2293
17928,2001
1190229,4550
1377677,293768
27261,12106
58643,87516
10963,3595
571346,60935
945612,8922
55585,12162
1120883,341013
39258,670
70782,9362
121718,82633
1657679,522681
1399369,242224
1039523,424139
104344,419430
54696,8363
29934,504
37206,4421
85354,49021
230178,2252
104482,241554
1272862,68724
1805887,310131
20186,466272
17688,87421
118372,94348
1085972,1024
7497,6623
1013973,324560
136139,68812
11831,9708
1272847,333385
152355,9100
113239,22824
54564,1103
15310,1089
67837,401469
2040,9679
162849,75780
1056131,4547
33848,290250
76543,265208
982,841
62715,417870
552266,1251
4812,82
10859,302156
1085146,71859
945062,49520
1345950,456740
301657,13885
10488,402
28239,12590
951568,16314
2472,197
15760,12079
74123,190955
209533,117974
1746396,63207
207309,10876
10360,10375
1594841,17532
53300,9091
1137381,84188
1219590,418437
1240417,12245
84505,12140
1716352,250124
1373189,157845
1187719,9344
16460,74998
2022105,299245
140909,246403
83569,18781
84209,9665
1181244,359156
1209419,324542
230587,368031
112635,8836
16628,85889
10746,714
1040112,2666
16586,1369
52399,7299
78882,121856
2279,185
17178,70981
10691,561
4606,306
971202,48171
52924,145135
23626,4234
2263118,521029
12838,857
143261,302946
67513,11778
76069,44629
27688,8090
1649059,429476
1296372,17692
59281,4959
108635,249
1766991,2636
1620312,333669
1473672,11660
150113,11675
74393,13310
20304,1830
83456,1738
40377,308639
9466,604
5725,109091
23629,1832
185111,33
108701,301365
16307,1592
1522142,4553
4732,322
11890,792
16097,6114
167720,260346
1423420,82507
71840,12241
1844888,293633
1470255,510460
134156,21252
1075113,66120
579270,4974
81838,18940
1716779,60422
591428,406449
78620,18835
1090481,48787
15340,955
19767,54271
2130931,519465
2084733,524789
1418031,36136
30436,30806
68903,10355
1048268,14782
139943,20676
1190010,12503
2634546,406107
57773,12888
234982,43418
180691,18681
82149,17622
129661,10383
1356837,21910
141632,31650
2269947,158091
14329,31676
45060,35640
1895155,256092
78138,13200
8445,38407
49275,8744
1202550,67911
32749,5765
52188,11863
2159525,19599
1046202,44027
7399,27418
162092,18169
72095,9672
59822,76101
2532135,10725
1117774,43434
2838,1415
1684389,65650
152936,14603
53300,26827
2490273,581387
1029033,312526
1682236,254472
51995,17436
86467,11588
157015,122800
1075790,20329
5605,11338
225040,56832
2186312,525554
64476,10263
1547369,2767
79539,14621
15854,4997
2245595,602545
1522851,109729
77074,1713
2022908,6071
1638835,14365
2622427,1961
2147846,10937
89141,2990
81667,290555
1865497,334527
77319,18764
1062264,203793
1837021,11217
19277,13641
71913,16136
1703735,340674
1592996,304372
2433590,27374
1632517,74777
1227888,421658
2025931,499726
19446,1847
13924,11415
13657,12158
113908,10546
203762,9271
1511921,293452
6450,1809
145601,23963
1010492,11827
77242,11592
545,10083
35517,6552
217472,9457
2678969,64586
33654,9430
101784,10766
119869,24804
1225903,332411
67147,11026
75264,16608
179828,22787
186614,12122
38026,77805
67674,10156
61703,10623
2597585,49950
1840871,316154
38571,2046
1075039,177
1042684,440471
1957064,449924
62109,10027
2851,609
127128,41446
1219597,446021
57881,39514
1192163,458723
70440,42684
23346,102362
1207046,1813
7805,19898
1266847,250546
14331,942
1909809,339403
2855711,11453
1092536,52274
879,9702
22224,2171
1628720,15357
105864,9035
88453,10669
19490,26390
40462,87818
1135628,1598
1910482,501170
154839,91586
1291809,4108
143391,340837
229558,381283
18262,524
1393524,117263
51734,6977
1173,44214
80368,768
11677,326
57357,9336
94864,62835
31133,44943
25730,346672
936403,59961
1310668,35791
31512,12412
1028072,9067
1220923,10724
139622,10461
2655638,37931
77019,14239
77622,12142
1114995,10497
5048,11589
86441,9406
224150,60672
856,10683
84752,308504
110930,19904
44059,11074
2705482,336004
1349275,67913
84163,10160
127643,483
62548,9208
2072,9349
946447,8838
1434820,351819
1593000,439015
1719587,460019
18916,14869
56679,238636
1181306,76025
23627,51876
1389093,639
1371509,273477
61855,8914
534,8741
1988045,173897
206652,1586
2207,37094
3971,834
1077916,2623
20379,1975
552465,10866
1093937,70670
120244,84174
54941,6069
58560,9691
21485,87428
60391,9913
33834,280092
67247,278924
6951,261023
4729,855
3073,180863
6446,393
973,50456
42200,5176
1181464,9509
6091,16869
128211,86825
1517847,338967
1384280,152584
1221898,681
6195,605
205427,12437
1481238,474350
116883,23483
8659,1949
108662,14576
6007,10871
1729761,12235
2302,208869
8338,16028
59457,9813
16119,2321
44060,454615
1488223,455957
6908,11859
1641245,10427
84032,257440
13028,10410
55152,11498
15338,8080
69303,2144
22250,9416
81485,8884
15799,10424
1774818,13763
147207,14240
133926,43920
1468059,11169
1800792,408266
199303,400
1218131,10944
164945,15577
1734969,429460
80346,13166
11659,2246
54564,26515
57829,10279
67262,394684
52809,16140
75467,10868
29841,2269
168542,13250
864082,14400
28638,109513
232749,578189
58902,9754
52480,55465
2134013,9346
20814,69668
38085,333352
1781739,3021
52762,47964
7624,1927
11485,769
7489,9571
1874936,14001
141382,72571
9144,58431
1117433,18533
935297,75174
1234,796
9633,8879
46780,2900
559643,8285
57830,8999
62909,3489
63137,37861
97717,11814
152696,6488
169628,10061
81686,12201
2547618,486131
73539,28355
191752,390043
11276,146216
58058,4247
1356487,63311
86579,2112
19400,829
18262,5503
83585,565
8610,578
1186027,396422
2179484,439079
9777,178
1171755,11022
166245,867
588177,254201
569847,6687
1793168,167810
219367,93828
1501945,310135
2258952,11561
20425,48838
57461,493551
154821,3980
133400,45649
971257,48340
12690,16307
59065,11152
335,11699
1611777,12403
1286743,184345
60875,20533
1077833,10047
1105706,309886
565505,72331
2247,85
2041841,507076
12431,839
21202,2655
92706,18480
1309902,261392
1997026,300668
17485,12103
1223438,138697
16743,179826
1217685,11454
1858786,459910
83151,13342
17356,75638
2167333,446807
2696779,371608
15376,199373
1173,9946
105791,9378
25726,9381
2005178,23047
39598,6075
31712,9437
3968,340666
1039917,287903
1384511,126889
1637371,23437
1731341,14564
60884,119283
47647,60304
6195,97630
73417,138843
2059,17736
1400372,41651
68704,42000
61831,31896
296712,29064
74956,13692
120256,14390
56687,32060
1850755,402193
1553648,461714
109598,133764
1361706,35610
1677380,403434
1813364,36141
1592943,64622
1150069,11466
1520770,32305
11671,38809
75076,32678
93409,17935
1710,49478
43138,33851
192,31601
1891937,291290
1505679,161491
130434,25164
100232,12478
19292,26291
1079573,25497
136438,13507
418,13503
111542,24821
1120606,15321
1932239,31701
583701,5898
36103,1256
1622942,455043
1209376,161321
93544,13334
112671,34595
288152,11958
53554,7988
968379,142096
1552347,309919
1528945,269776
47525,21867
90339,31583
995587,31679
1704081,535389
34551,14453
43680,66892
1125576,36351
20835,24276
23958,23592
26046,16191
80325,21467
97697,394223
58563,13948
2356667,30707
224027,441531
1215617,13369
81689,49365
1002037,18395
1603935,31618
156160,31659
1004,251994
2804851,27150
3979,40634
387183,18442
550628,241868
137639,321303
1405572,31593
1176961,100544
1363558,157824
2483969,41070
119972,436827
58927,22023
95494,20912
4765,39437
1363325,14044
931543,31945
1750452,16551
1170657,463022
1265314,427342
157998,294
1451088,65796
1107812,109843
87048,20289
19439,20304
2025823,513691
1373108,42160
10942,17832
147644,60534
101901,14839
1836629,2071
52722,130747
67843,46713
5170,22073
77284,15125
974819,96399
108543,385736
1027110,79723
1189477,146631
1016181,330298
71555,27584
1841,237
182655,49370
1537819,16363
40062,12795
1457224,30815
17353,4918
1612522,210911
78341,13991
14068,14729
58980,9753
154657,10496
4,31121
81097,2017
46395,408272
1381232,21345
1209377,381237
76285,414063
87841,16219
553322,27064
2199598,16820
24496,10822
5502,41823
114978,14864
151769,12647
14333,34314
1023658,3511
1116986,209901
1356429,44092
1020699,4170
587634,282631
1530547,8988
1060855,11662
89251,10990
2072442,27995
101423,14097
47876,11905
2751143,11065
160261,10391
4750,13339
65760,4911
91980,19064
555654,25137
64239,10247
2373245,11541
29615,9104
52853,7515
565160,362045
58665,94047
1460711,347629
110019,10167
65126,10425
21730,14353
42746,7341
1635851,302150
59862,9843
42524,4954
19268,74513
41436,9039
7486,8860
80770,136835
2561,2099
211768,66195
33190,5961
28778,2124
1095181,106021
131732,9405
1102423,289720
1552315,2009
27421,8555
30435,3093
43120,248504
1336046,8052
1493398,338676
1942313,10223
1039632,45650
1054651,197950
1574303,338964
1377067,390051
171747,4105
1133063,70074
1671203,342521
191260,127493
161371,790
82150,7978
141382,82990
1205759,318781
39390,171274
21214,2043
35025,4147
32291,2118
41743,4824
1115984,77866
1229795,10358
74540,13455
3132,5
932764,11423
79497,766
15013,1018
1739,28
102996,9741
171584,112205
51536,2176
1653013,310133
218432,11963
14551,10518
41243,7520
11484,2291
226651,292280
23383,21575
162828,10320
27136,320
7428,201088
55908,423204
19492,22803
78879,59967
1479424,9799
11164,8769
1357178,2787
228721,522162
1230749,8413
219303,276907
946171,1954
1417451,11524
41279,15417
1105260,121642
1158507,9103
2887,232
177722,10894
101781,11298
43858,10479
158782,44835
26706,339259
1026791,16991
1781481,17134
52885,13252
153884,2320
72985,13150
31268,8649
20442,77948
946657,8831
17488,36419
1729410,182560
141460,11412
22796,6312
7180,11153
38371,48231
1504466,2069
19655,372343
12792,449443
176035,26388
17478,1164
79991,324668
944099,290859
2841,8645
106659,24253
29240,325789
97446,9257
8791,612
1125192,22894
1571785,63
155868,16871
1456750,473033
1401312,132232
16563,1368
21047,1571
34551,747
5695,104755
2768,11797
1381,7304
1331977,9075
29933,155084
3798,479
17479,38319
205176,218043
1046460,70435
37894,4543
148112,72784
2786470,68727
6613,9473
12263,819
174906,1541
1458265,204082
1345419,47971
35545,184
27764,2668
1666,652
16202,579
7401,335796
159879,86838
3131,138103
58402,14397
16648,1374
52415,199420
76416,14424
116072,13495
1665,291081
2628,13715
1275366,10935
1212,10668
20173,9729
40714,52587
105688,13191
1326007,13937
164630,14695
109835,12700
1413054,91550
107362,10128
1191707,363579
157818,116613
67323,10886
1340888,13990
1233979,9400
92857,11468
50880,10337
169292,9085
40377,74536
13644,10744
2916801,276902
1175134,9625
8905,1252
11024,2453
1724677,475094
884,11456
48791,57331
44109,38985
7430,4965
49706,9828
1217872,441384
33396,343173
1299330,96714
582892,211067
22072,10396
1675723,238628
75193,460648
2109230,8011
16936,13509
117051,70577
578368,151368
58622,13820
77976,252822
33403,1613
186212,10540
1470,11258
1470474,257345
1349274,340677
85142,169209
1080282,38543
174653,10246
70830,13596
31650,3132
438076,1683
1075088,9272
104418,10658
1053275,397722
78598,3536
142589,13389
554024,4689
207070,13812
80874,1632
1845920,11249
1300649,396806
1378251,9567
85409,15144
1014644,241251
1371560,192141
55886,15472
42157,10189
1038511,136400
1077942,1417
3810,1538
1562258,10159
74124,13051
92857,1903
76543,41402
1653094,567609
12768,853
963962,9532
1498313,1578
15721,16281
37154,4413
11677,2085
10679,451
163958,467660
1477872,347375
115876,399402
119219,23048
3174,242
2059,2024
987107,2924
38361,395992
142294,18487
2101303,157547
18914,5924
1354957,458594
1539217,438799
4492,4995
1229,343668
22132,296
172696,1700
1278776,193756
41436,341174
1186025,158015
1298077,9102
56776,1990
2197760,478820
20243,254320
26852,65055
58967,10092
28240,9423
1374151,150202
1048692,62630
40208,12150
1218860,10576
98082,13161
138489,11636
24362,9303
82926,15362
27764,1492
42657,10802
554597,2110
15441,922
1391737,19901
1288682,337674
38664,82682
54738,398978
1125,107
20177,1946
34793,10664
1026037,81796
100565,9387
1125,9482
65740,9772
79344,13183
234921,8681
1099848,281957
1188456,1817
150899,249070
928199,52520
1255881,387426
71519,190859
56804,12207
105494,162215
212225,13805
2136843,401561
1257573,266396
151433,281
1180974,136418
66914,379149
1606060,290098
19874,1907
91658,1635
17304,744
171297,475557
1674425,316727
1797078,61012
100537,62206
158293,623
1885894,375366
81097,71679
5922,9902
1480172,243688
1530558,480414
155595,158011
2090146,345887
58575,9693
1224426,19213
25877,27303
199529,412758
1251697,17903
1592936,518502
2380389,621191
77775,55785
11077,24249
33942,31640
1205390,220471
1218333,12228
1434242,362180
1720933,19142
1661236,47821
973516,78461
2944371,164331
83774,18882
2313724,2239
32512,85545
123131,74135
61364,270007
2654786,283686
53572,13815
928150,256311
68430,14805
18071,20006
41894,10703
1213105,31606
140174,11028
47779,160704
39001,26198
14704,10132
105197,23919
105932,15049
1333162,85414
59205,9782
123967,15483
1442046,327833
2928737,500916
135182,8289
653,37606
1953655,84427
1155106,9710
9046,13938
1576966,16229
1374611,8141
61783,9997
1811,9005
156844,20649
990489,16161
62035,14289
1042209,16328
23799,2728
42308,8512
116054,11018
65811,33408
1658259,174733
107322,12500
1042516,308453
1173099,333386
64342,440762
14545,24740
590133,332270
166926,11867
1339103,10644
1497531,551808
948173,359790
1454300,335791
202955,70586
553072,11954
58510,9682
147085,12834
20376,13198
1176104,9280
1028692,11655
21197,9490
1213613,10577
485005,79316
10866,3179
1214161,9516
91671,339408
39213,241258
216330,11838
7074,15301
1488788,256040
521673,345923
100653,438674
58901,791
137444,196024
1472747,446101
33046,9966
26093,5491
47297,11377
2255761,376865
886,264656
62648,10060
240772,15764
1168439,7442
2561,11051
91932,10782
1632886,157847
133046,13483
56576,9386
1050079,254904
26291,7516
781,454992
1096518,146198
1411625,531309
19498,395834
742,3131
984315,1523
169628,6978
34490,16320
141448,23168
1423420,283445
3418,510
991960,20766
211521,102780
181020,4961
1378124,2000
200754,76544
60903,9954
16222,580
1711166,406761
1169,9676
168415,11013
1404728,188166
953997,617
1571661,3594
64674,346910
31839,4982
31004,949
9047,629
1328022,395458
1123221,60747
106935,2026
48530,169917
1944556,27576
65409,337167
3136,223702
1172379,134374
228381,48395
78018,50204
133579,12560
168530,10984
234934,265016
1208770,348668
1359949,10552
9289,50671
97925,234212
95696,4597
204191,5125
51840,9626
1829784,460846
38160,7183
1134336,806
557311,157851
197399,11644
117115,60670
1293892,259695
74056,70436
1018310,13788
554628,10774
72864,9631
1522258,329440
122281,22972
2747538,1255
10648,710
20329,1970
947006,1576
74541,186
8180,584
12371,277
1897,10634
1110109,139038
944478,9705
206757,300671
73417,49018
194553,941
5414,267860
427,146233
1926645,134366
3227,9434
32791,11967
1739329,9905
1413919,236735
2625242,532671
195309,3036
1298377,10529
109670,9882
1674440,434555
3075,32985
31514,9923
995458,146301
17837,11358
60875,316152
1359625,533642
47533,11969
20115,8195
588079,484641
1464789,9739
3041,2832
145531,8077
13591,4248
1185732,345911
1294,210577
55086,333484
59145,10065
9293,638
1452879,38321
1466396,500664
1151637,20504
2601567,82675
1229320,4638
180937,399055
221034,530385
8175,8854
41089,109414
1324437,5470
2897934,21506
67524,21309
1042,23730
108890,23954
49555,13752
2278372,238751
56624,9017
43715,46523
124783,16121
157661,19698
1387956,14392
1607,6106
84493,9278
1543722,127846
1478735,54441
152701,17169
1367205,186929
93735,21610
1744660,75736
1298704,30618
4692,9623
1190214,55292
552344,9669
78518,9873
20806,297596
136482,10127
210016,75622
551601,10389
1585216,326425
1394617,250066
1573290,416160
2432215,524247
928356,524251
1051596,109099
74608,11058
56902,11066
17353,72431
1113450,410554
1097171,9707
1475236,11780
1925610,43930
51300,10012
2140427,339103
1189656,308084
82779,9644
115177,227700
127064,41505
1219597,244566
58312,50725
2871853,123678
91663,573
51458,6933
177534,8386
1048023,468
1760969,396461
1877405,10360
44062,5550
1025651,75674
2848,226
118243,227348
43612,11081
949848,1551
5723,31867
378849,8452
1879239,406563
1141000,242512
8689,133805
1279,117
65925,57214
1173,641
962438,416234
1121635,26389
1066172,9361
176199,395
80507,383498
167781,1710
1242621,859
32,2100
10210,679
71143,11974
1228015,2742
1327175,70578
12656,12104
2200314,502416
1340628,11351
1049409,110415
11668,6415
1558116,8078
1240490,273481
20582,242582
1544148,315837
1725970,34813
236697,59678
1218000,628
582716,8271
11152,754
5007,345
1216908,450465
6930,9415
110322,301846
2129749,513434
15374,9086
1425924,301355
173995,64639
1488721,9306
1379939,300168
2375168,350312
1387285,625
31899,3040
33165,7007
62788,10069
219174,9573
95233,82390
2355423,9009
269653,69798
108747,11979
440943,25941
107106,58857
117200,16617
1591894,9877
1392788,10998
66839,10795
81365,10294
1434794,535292
231246,181283
271,55
1125601,228066
1879860,364433
1210044,8321
1138844,77016
76543,534
92119,275
1653347,346685
145184,82525
1061053,8952
129421,9481
153849,11804
16457,1365
1079896,85739
129968,8832
1233560,22907
1733304,1391
32030,2255
1233911,9884
65727,8007
171727,4349
53573,379
176191,77949
20696,82505
19754,2123
2784095,157433
571230,3509
16758,1372
6074,8292
107810,438650
231,37958
2036954,511987
133254,44040
9192,616
11059,1878
9374,603
44838,76341
224181,297761
11282,752
1482050,216015
1194944,273248
1663958,19908
2165,680
12056,807
1266974,381288
20699,228150
1280997,274
17294,1271
2478772,496243
4012,98
3090,238
204392,106646
544,77
107074,78
101660,280
1649803,346364
1583,141
13939,155
61510,11324
51990,293660
48,120
5377,68718
1350105,139293
2224997,13718
110104,203062
1180938,28446
2701616,100754
1073197,89526
1014984,37695
1155046,59268
234994,62219
939692,89535
1180599,230430
1114211,47954
2066299,478502
2004001,41957
1251373,32343
91829,78146
1574265,26129
2104471,353058
2950384,203060
1527341,214251
52622,87462
2123503,103960
86573,40507
143706,41955
42137,87533
1306832,511778
1249368,79359
1561963,30858
23975,76516
2312315,524787
1854,15525
2760341,99119
69129,45096
1212441,87867
92040,24587
101606,24649
66804,66034
565244,373321
2421097,59851
1025796,186869
27810,95140
1206283,79649
1652571,31172
1900941,403232
20264,21795
1680319,16882
61167,27342
966842,209385
6818,49299
1468940,43987
1906062,412678
99813,27323
80745,42114
70690,26010
2102641,49207
95190,34421
77155,32631
1499190,40729
1047925,400610
31164,23520
83105,61752
1083547,15895
31007,26352
58595,9695
1073778,82743
554477,27791
1138133,51200
1111026,5145
63117,10085
44178,21338
4457,10913
21384,2088
1333612,21219
101491,17577
73584,18587
936021,13848
25245,30596
56448,13950
1851865,383538
1389992,135812
162924,427910
82738,20411
990,13054
83270,34583
1088536,12517
11160,489064
34841,26263
143509,20606
99846,19124
101131,21588
2068592,500475
36547,1378
1291220,485415
76917,241842
1187218,9540
91842,10650
1998365,565179
179861,11835
117287,12094
968692,45132
902,37430
1144930,76640
1366715,55779
2220,36586
11793,10072
119716,9552
21631,944
111091,8329
1474974,10987
46393,11284
2972,415842
2128272,460885
941566,1428
1287673,500
2215084,5072
51975,51209
3218,12138
14721,139567
3019,13939
1157287,22832
220241,9012
6862,285923
124315,4141
129013,10135
1104568,71668
1003566,2640
10739,9276
185183,1577
93927,9373
98632,83899
4253,9495
1102475,397852
56471,13849
91662,13006
98529,24924
59743,1662
234503,415010
117598,362057
130723,2148
61862,13613
