movie_id,title,url_wiki,lang.,revenue,revenue_wiki,revenue_mojo,ratio,revenue_delta,revenue_delta_2,revenue_synthetic,budget,budget_wiki,budget_delta,budget_synthetic,synthetic_ratio,revenue_fix,budget_fix,Status,reason
9085,Harlem Nights,https://en.wikipedia.org/wiki/Harlem_Nights,en,60864870,60900000,0,1,0,1,60864870,30000000,30000000,0,30000000,2,,,Keep,
11802,Space Chimps,https://en.wikipedia.org/wiki/Space_Chimps,en,64762724,64800000,0,1,0,1,64762724,37000000,37000000,0,37000000,2,,,Keep,
10027,Unleashed,https://en.wikipedia.org/wiki/Unleashed_(2005_film),en,50871113,50900000,0,1,0,1,50871113,45000000,45000000,0,45000000,1,,,Keep,
10650,Sudden Impact,https://en.wikipedia.org/wiki/Sudden_Impact,en,150000000,150000000,67642693,1,0,1,67642693,22000000,22000000,0,22000000,3,,,Keep,
11870,Big Fat Liar,https://en.wikipedia.org/wiki/Big_Fat_Liar,en,52970014,53000000,0,1,0,1,52970014,15000000,15000000,0,15000000,4,,,Keep,
10053,When a Stranger Calls,https://en.wikipedia.org/wiki/When_a_Stranger_Calls_(2006_film),en,67062123,67099999,0,1,0,1,67062123,15000000,15000000,0,15000000,4,,,Keep,
553,Dogville,https://en.wikipedia.org/wiki/Dogville,en,16690617,16700000,0,1,0,1,16690617,10000000,10000000,0,10000000,2,,,Keep,
1599,I ♥ Huckabees,https://en.wikipedia.org/wiki/I_Heart_Huckabees,en,20100000,20100000,20094909,1,0,0,20094909,22000000,20000000,0,22000000,1,,,,
768,From Hell,https://en.wikipedia.org/wiki/From_Hell_(film),en,74558115,74600000,0,1,0,1,74558115,35000000,35000000,0,35000000,2,,,Keep,
14629,Woman on Top,https://en.wikipedia.org/wiki/Woman_on_Top,en,10194274,10200000,0,1,0,1,10194274,8000000,8000000,0,8000000,1,,,Keep,
6615,Lars and the Real Girl,https://en.wikipedia.org/wiki/Lars_and_the_Real_Girl,en,11293663,11300000,0,1,0,1,11293663,12000000,12500000,0,12000000,1,,,Keep,
278924,Mechanic: Resurrection,https://en.wikipedia.org/wiki/Mechanic:_Resurrection,en,125729635,125800000,0,1,0,1,125729635,40000000,40000000,0,40000000,3,,,Keep,
22023,The Border,https://en.wikipedia.org/wiki/The_Border_(1982_film),en,6118683,6118683,6118683,1,0,0,6118683,22000000,22000000,0,22000000,0,,,Keep,
293863,The Age of Adaline,https://en.wikipedia.org/wiki/The_Age_of_Adaline,en,65663276,65700000,0,1,0,1,65663276,25000000,25000000,0,25000000,3,,,Keep,
109161,The Squeeze,https://en.wikipedia.org/wiki/The_Squeeze_(1987_film),en,2228951,2228951,2228951,1,0,0,2228951,0,22000000,-1,22000000,0,,,,
11932,Bride of Chucky,https://en.wikipedia.org/wiki/Bride_of_Chucky,en,50671850,50700000,0,1,0,1,50671850,25000000,25000000,0,25000000,2,,,Keep,
168,Star Trek IV: The Voyage Home,https://en.wikipedia.org/wiki/Star_Trek_IV:_The_Voyage_Home,en,133000000,133000000,109713132,1,0,0,109713132,21000000,26000000,0,21000000,5,,,,
9730,Friday the 13th: The Final Chapter,https://en.wikipedia.org/wiki/Friday_the_13th:_The_Final_Chapter,en,32981717,33000000,0,1,0,1,32981717,2200000,2200000,0,2200000,15,,,Keep,
9473,"South Park: Bigger, Longer & Uncut","https://en.wikipedia.org/wiki/South_Park:_Bigger,_Longer_%26_Uncut",en,83100000,83100000,83137864,1,0,0,83137864,21000000,21000000,0,21000000,4,,,Keep,
1588,Bring It On,https://en.wikipedia.org/wiki/Bring_It_On_(film),en,90449929,90500000,0,1,0,1,90449929,28000000,11000000,-1,28000000,3,,,,
157841,The Young and Prodigious T.S. Spivet,https://en.wikipedia.org/wiki/The_Young_and_Prodigious_T._S._Spivet,en,9494789,9500000,0,1,0,1,9494789,33000000,364130434,10,33000000,0,,,,
446021,Bad Times at the El Royale,https://en.wikipedia.org/wiki/Bad_Times_at_the_El_Royale,en,31882724,31900000,0,1,0,1,31882724,32000000,32000000,0,32000000,1,,,Keep,
10187,Swing Vote,https://en.wikipedia.org/wiki/Swing_Vote_(2008_film),en,17600000,17600000,17635397,1,0,0,17635397,21000000,21000000,0,21000000,1,,,Keep,
2207,16 Blocks,https://en.wikipedia.org/wiki/16_Blocks,en,65664721,65700000,0,1,0,1,65664721,55000000,52000000,0,55000000,1,,,Keep,
29572,The Man Who Cried,https://en.wikipedia.org/wiki/The_Man_Who_Cried,en,1800000,1800000,1322763,1,0,0,1322763,20170000,20000000,0,20170000,0,,,,
241554,Run All Night,https://en.wikipedia.org/wiki/Run_All_Night_(film),en,71561644,71600000,0,1,0,1,71561644,50000000,30800025,0,50000000,1,,,,
10061,Escape from L.A.,https://en.wikipedia.org/wiki/Escape_from_L.A.,en,42277365,42300000,0,1,0,1,42277365,50000000,50000000,0,50000000,1,,,Keep,
889,The Flintstones in Viva Rock Vegas,https://en.wikipedia.org/wiki/The_Flintstones_in_Viva_Rock_Vegas,en,59468275,59500000,0,1,0,1,59468275,83000000,83000000,0,83000000,1,,,Keep,
6961,The Wedding Date,https://en.wikipedia.org/wiki/The_Wedding_Date,en,47175038,47200000,0,1,0,1,47175038,15000000,15000000,0,15000000,3,,,Keep,
9981,Kicking & Screaming,https://en.wikipedia.org/wiki/Kicking_%26_Screaming_(2005_film),en,56070433,56100000,0,1,0,1,56070433,45000000,45000000,0,45000000,1,,,Keep,
1727,Bird on a Wire,https://en.wikipedia.org/wiki/Bird_on_a_Wire_(film),en,138700000,138700000,138697012,1,0,0,138697012,20000000,20000000,0,20000000,7,,,Keep,
10030,Good Luck Chuck,https://en.wikipedia.org/wiki/Good_Luck_Chuck,en,59768495,59800000,0,1,0,1,59768495,25000000,25000000,0,25000000,2,,,Keep,
6069,The Witches of Eastwick,https://en.wikipedia.org/wiki/The_Witches_of_Eastwick_(film),en,63766510,63800000,0,1,0,1,63766510,22000000,22000000,0,22000000,3,,,Keep,
5279,Gosford Park,https://en.wikipedia.org/wiki/Gosford_Park,en,87754044,87800000,0,1,0,1,87754044,19800000,19800000,0,19800000,4,,,Keep,
7270,Matchstick Men,https://en.wikipedia.org/wiki/Matchstick_Men,en,65565672,65599999,0,1,0,1,65565672,62000000,62000000,0,62000000,1,,,Keep,
203739,Vampire Academy,https://en.wikipedia.org/wiki/Vampire_Academy_(film),en,15391979,15400000,0,1,0,1,15391979,30000000,30000000,0,30000000,1,,,Keep,
9825,Lake Placid,https://en.wikipedia.org/wiki/Lake_Placid_(film),en,56870414,56900000,0,1,0,1,56870414,27000000,17500013,0,27000000,2,,,,
9930,Legal Eagles,https://en.wikipedia.org/wiki/Legal_Eagles,en,93151591,93200000,0,1,0,1,93151591,40000000,30000000,0,40000000,2,,,,
336000,The Glass Castle,https://en.wikipedia.org/wiki/The_Glass_Castle_(2017_film),en,22088533,22100000,0,1,0,1,22088533,9000000,0,-1,9000000,2,,,,
26710,My Baby's Daddy,https://en.wikipedia.org/wiki/My_Baby%27s_Daddy,en,18490423,18500000,0,1,0,1,18490423,12000000,12000000,0,12000000,2,,,Keep,
9059,Tales from the Crypt: Demon Knight,https://en.wikipedia.org/wiki/Demon_Knight,en,21089146,21100000,0,1,0,1,21089146,13000000,12000000,0,13000000,2,,,,
10158,White Men Can't Jump,https://en.wikipedia.org/wiki/White_Men_Can%27t_Jump,en,90753806,90800000,0,1,0,1,90753806,31000000,31000000,0,31000000,3,,,Keep,
34016,She's Out of My League,https://en.wikipedia.org/wiki/She%27s_Out_of_My_League,en,49800000,49800000,49779728,1,0,0,49779728,20000000,20000000,0,20000000,2,,,Keep,
76617,Texas Chainsaw 3D,https://en.wikipedia.org/wiki/Texas_Chainsaw_3D,en,47300000,47300000,47340586,1,0,0,47340586,20000000,20000000,0,20000000,2,,,Keep,
227159,Horrible Bosses 2,https://en.wikipedia.org/wiki/Horrible_Bosses_2,en,107645357,107700000,0,1,0,1,107645357,42000000,42000000,0,42000000,3,,,Keep,
23631,Machete,https://en.wikipedia.org/wiki/Machete_(2010_film),en,45500000,45500000,45491656,1,0,0,45491656,20000000,10500000,0,20000000,2,,,,
14926,Uptown Girls,https://en.wikipedia.org/wiki/Uptown_Girls,en,44600000,44600000,44617342,1,0,0,44617342,20000000,20000000,0,20000000,2,,,Keep,
9086,Young Guns II,https://en.wikipedia.org/wiki/Young_Guns_II,en,59000000,59000000,44143410,1,0,0,44143410,20000000,0,-1,20000000,2,,,,
272878,Max,https://en.wikipedia.org/wiki/Max_(2015_film),en,44000000,44000000,43956255,1,0,0,43956255,20000000,20000000,0,20000000,2,,,Keep,
6439,Racing Stripes,https://en.wikipedia.org/wiki/Racing_Stripes,en,90754475,90800000,0,1,0,1,90754475,30000000,30000000,0,30000000,3,,,Keep,
14423,First Sunday,https://en.wikipedia.org/wiki/First_Sunday,en,38800000,38800000,38810311,1,0,0,38810311,20000000,20000000,0,20000000,2,,,Keep,
12142,Alone in the Dark,https://en.wikipedia.org/wiki/Alone_in_the_Dark_(2005_film),en,12693645,12700000,0,1,0,1,12693645,20000000,20000000,0,20000000,1,,,Keep,
30128,I Hope They Serve Beer in Hell,https://en.wikipedia.org/wiki/I_Hope_They_Serve_Beer_in_Hell_(film),en,1429299,1430000,0,1,0,1,1429299,7000000,0,-1,7000000,0,,,,
10651,The Dead Pool,https://en.wikipedia.org/wiki/The_Dead_Pool,en,37900000,37900000,37903295,1,0,0,37903295,20000000,31000000,1,20000000,2,,,,
9681,Casanova,https://en.wikipedia.org/wiki/Casanova_(2005_film),en,37700000,37700000,37691644,1,0,0,37691644,20000000,0,-1,20000000,2,,,,
15092,Crank: High Voltage,https://en.wikipedia.org/wiki/Crank:_High_Voltage,en,34600000,34600000,34572541,1,0,0,34572541,20000000,20000000,0,20000000,2,,,Keep,
11025,New York Minute,https://en.wikipedia.org/wiki/New_York_Minute_(film),en,21289826,21300000,0,1,0,1,21289826,30000000,30000000,0,30000000,1,,,Keep,
11397,Not Another Teen Movie,https://en.wikipedia.org/wiki/Not_Another_Teen_Movie,en,66468332,66500000,0,1,0,1,66468332,16000000,15000000,0,16000000,4,,,,
617,Wild Things,https://en.wikipedia.org/wiki/Wild_Things_(film),en,67200000,67200000,30166293,1,0,1,30166293,20000000,20000000,0,20000000,2,,,,
110415,Snowpiercer,https://en.wikipedia.org/wiki/Snowpiercer,ko,86758912,86800000,0,1,0,1,86758912,39200000,40000000,0,39200000,2,,,Keep,
12797,Ghost Town,https://en.wikipedia.org/wiki/Ghost_Town_(2008_film),en,27100000,27100000,27090159,1,0,0,27090159,20000000,20000000,0,20000000,1,,,Keep,
289222,The Zookeeper's Wife,https://en.wikipedia.org/wiki/The_Zookeeper%27s_Wife_(film),en,26200000,26200000,26152835,1,0,0,26152835,20000000,20000000,0,20000000,1,,,Keep,
5653,Luther,https://en.wikipedia.org/wiki/Luther_(2003_film),en,29400000,29413900,0,1,0,1,29400000,30000000,31000000,0,30000000,1,,,Keep,
284293,Still Alice,https://en.wikipedia.org/wiki/Still_Alice,en,44779195,44800000,0,1,0,1,44779195,5000000,4500000,0,5000000,9,,,,
10740,Birth,https://en.wikipedia.org/wiki/Birth_(2004_film),en,23900000,23900000,23925753,1,0,0,23925753,20000000,20000000,0,20000000,1,,,Keep,
73,American History X,https://en.wikipedia.org/wiki/American_History_X,en,23900000,23900000,23875714,1,0,0,23875714,20000000,20000000,0,20000000,1,,,Keep,
1683,The Reaping,https://en.wikipedia.org/wiki/The_Reaping,en,62771059,62800000,0,1,0,1,62771059,40000000,40000000,0,40000000,2,,,Keep,
9443,Chariots of Fire,https://en.wikipedia.org/wiki/Chariots_of_Fire,en,58972904,59000000,0,1,0,1,58972904,5500000,9868384,1,5500000,11,,,,
11247,A Cinderella Story,https://en.wikipedia.org/wiki/A_Cinderella_Story,en,70067909,70100000,0,1,0,1,70067909,19000000,19000000,0,19000000,4,,,Keep,
8280,The Secret of the Grain,https://en.wikipedia.org/wiki/The_Secret_of_the_Grain,fr,14693300,14700000,0,1,0,1,14693300,0,9100000,-1,9100000,2,,,,
2832,Identity,https://en.wikipedia.org/wiki/Identity_(2003_film),en,90259536,90300000,0,1,0,1,90259536,28000000,28000000,0,28000000,3,,,Keep,
11835,Death Sentence,https://en.wikipedia.org/wiki/Death_Sentence_(2007_film),en,17000000,17000000,16974459,1,0,0,16974459,20000000,20000000,0,20000000,1,,,Keep,
467660,Unsane,https://en.wikipedia.org/wiki/Unsane,en,14293601,14300000,0,1,0,1,14293601,1500000,1500000,0,1500000,10,,,Keep,
25462,Two Can Play That Game,https://en.wikipedia.org/wiki/Two_Can_Play_That_Game_(film),en,22390000,22400000,0,1,0,1,22390000,13000000,13000000,0,13000000,2,,,Keep,
11157,She-Devil,https://en.wikipedia.org/wiki/She-Devil_(1989_film),en,15400000,15400000,15351421,1,0,0,15351421,20000000,16000000,0,20000000,1,,,,
11474,The Warriors,https://en.wikipedia.org/wiki/The_Warriors_(film),en,22490039,22500000,0,1,0,1,22490039,4000000,4000000,0,4000000,6,,,Keep,
10906,Pet Sematary II,https://en.wikipedia.org/wiki/Pet_Sematary_Two,en,17092453,17100000,0,1,0,1,17092453,8000000,8000000,0,8000000,2,,,Keep,
23367,Bandslam,https://en.wikipedia.org/wiki/Bandslam,en,12200000,12200000,12225023,1,0,0,12225023,20000000,20000000,0,20000000,1,,,Keep,
505436,Serial (Bad) Weddings 2,https://en.wikipedia.org/wiki/Serial_(Bad)_Weddings_2,fr,87761857,87800000,0,1,0,1,87761857,18500000,18200000,0,18500000,5,,,Keep,
2295,Clerks II,https://en.wikipedia.org/wiki/Clerks_II,en,26888376,26900000,0,1,0,1,26888376,5000000,5000000,0,5000000,5,,,Keep,
14636,The Condemned,https://en.wikipedia.org/wiki/The_Condemned,en,8600000,8600000,8642858,1,0,0,8642858,20000000,20000000,0,20000000,0,,,Keep,
13910,Death Defying Acts,https://en.wikipedia.org/wiki/Death_Defying_Acts,en,8380329,8380329,8396245,1,0,0,8396245,20000000,0,-1,20000000,0,,,,
18254,Reds,https://en.wikipedia.org/wiki/Reds_(film),en,40382659,40400000,0,1,0,1,40382659,35000000,32000000,0,35000000,1,,,,
9079,Dying Young,https://en.wikipedia.org/wiki/Dying_Young,en,82264675,82300000,0,1,0,1,82264675,18000000,18000000,0,18000000,5,,,Keep,
9591,That Thing You Do!,https://en.wikipedia.org/wiki/That_Thing_You_Do!,en,34585416,34600000,0,1,0,1,34585416,26000000,26000000,0,26000000,1,,,Keep,
13948,An American Carol,https://en.wikipedia.org/wiki/An_American_Carol,en,7000000,7000000,7013191,1,0,0,7013191,20000000,20000000,0,20000000,0,,,Keep,
24226,The Verdict,https://en.wikipedia.org/wiki/The_Verdict,en,53977250,54000000,0,1,0,1,53977250,16000000,16000000,0,16000000,3,,,Keep,
453201,The 15:17 to Paris,https://en.wikipedia.org/wiki/The_15:17_to_Paris,en,57076286,57100000,0,1,0,1,57076286,30000000,30000000,0,30000000,2,,,Keep,
24348,Powaqqatsi,https://en.wikipedia.org/wiki/Powaqqatsi,en,589000,589244,0,1,0,1,589000,2500000,4200000,1,2500000,0,,,,
3175,Barry Lyndon,https://en.wikipedia.org/wiki/Barry_Lyndon,en,260131,31500000,0,0,1,1,260131,11000000,11000000,0,11000000,0,31500000,,Change,
25195,Leap Year,https://en.wikipedia.org/wiki/Leap_Year_(2010_film),en,32686500,32700000,0,1,0,1,32686500,19000000,19000000,0,19000000,2,,,Keep,
27380,MegaForce,https://en.wikipedia.org/wiki/Megaforce,en,5700000,5700000,5675599,1,0,0,5675599,20000000,20000000,0,20000000,0,,,Keep,
399366,Marrowbone,https://en.wikipedia.org/wiki/Marrowbone_(film),es,12294931,12300000,0,1,0,1,12294931,8000000,9318578,0,8000000,2,,,,
5549,RoboCop 2,https://en.wikipedia.org/wiki/RoboCop_2,en,45681173,45700000,0,1,0,1,45681173,35000000,15000012,-1,35000000,1,,,,
56780,Atlas Shrugged: Part I,https://en.wikipedia.org/wiki/Atlas_Shrugged:_Part_I,en,4600000,4600000,4627375,1,0,0,4627375,20000000,20000000,0,20000000,0,,,Keep,
11355,Never Been Kissed,https://en.wikipedia.org/wiki/Never_Been_Kissed,en,84565230,84600000,0,1,0,1,84565230,25000000,25000000,0,25000000,3,,,Keep,
13748,A Ticket to Space,https://en.wikipedia.org/wiki/Un_ticket_pour_l%27espace,fr,2,5600000,0,0,1,1,2,0,10900000,-1,10900000,0,5600000,,Change,
825,Playing by Heart,https://en.wikipedia.org/wiki/Playing_by_Heart,en,3970078,3970078,3970078,1,0,0,3970078,20000000,17000000,0,20000000,0,,,,
35233,The Scout,https://en.wikipedia.org/wiki/The_Scout_(1994_film),en,2694234,2694234,2694234,1,0,0,2694234,20000000,20000000,0,20000000,0,,,Keep,
333596,Woodlawn,https://en.wikipedia.org/wiki/Woodlawn_(film),en,14394097,14400000,0,1,0,1,14394097,12000000,13000000,0,12000000,1,,,,
82525,Savages,https://en.wikipedia.org/wiki/Savages_(2012_film),en,82966152,83000000,0,1,0,1,82966152,45000000,45000000,0,45000000,2,,,Keep,
37821,Killers,https://en.wikipedia.org/wiki/Killers_(2010_film),en,98159963,98200000,0,1,0,1,98159963,75000000,75000000,0,75000000,1,,,Keep,
128270,Not Fade Away,https://en.wikipedia.org/wiki/Not_Fade_Away_(film),en,610792,610792,636399,1,0,0,636399,20000000,20000000,0,20000000,0,,,Keep,
8973,Lord of Illusions,https://en.wikipedia.org/wiki/Lord_of_Illusions,en,13294594,13300000,0,1,0,1,13294594,0,11000000,-1,11000000,1,,,,
4614,The Sum of All Fears,https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film),en,193921372,194000000,0,1,0,1,193921372,68000000,68000000,0,68000000,3,,,Keep,
13665,Arthur,https://en.wikipedia.org/wiki/Arthur_(1981_film),en,95461682,95500000,0,1,0,1,95461682,7000000,7000000,0,7000000,14,,,Keep,
15638,Ultimate Heist,https://en.wikipedia.org/wiki/Le_Premier_Cercle,fr,2322421,2322421,2322421,1,0,0,2322421,0,19878081,-1,19878081,0,,,,
318846,The Big Short,https://en.wikipedia.org/wiki/The_Big_Short_(film),en,133346506,133400000,0,1,0,1,133346506,28000000,50000000,1,28000000,5,,,,
239678,This Is Where I Leave You,https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You,en,41300000,41300000,41296320,1,0,0,41296320,19800000,19800000,0,19800000,2,,,Keep,
7442,Sleeping with the Enemy,https://en.wikipedia.org/wiki/Sleeping_with_the_Enemy,en,175000000,175000000,174999005,1,0,0,174999005,19000000,19000000,0,19000000,9,,,Keep,
150,48 Hrs.,https://en.wikipedia.org/wiki/48_Hrs.,en,78868508,78900000,0,1,0,1,78868508,12000000,12000000,0,12000000,7,,,Keep,
14756,Ip Man,https://en.wikipedia.org/wiki/Ip_Man_(film),cn,22100000,22108789,0,1,0,1,22100000,11700000,11715578,0,11700000,2,,,Keep,
4771,Gone Baby Gone,https://en.wikipedia.org/wiki/Gone_Baby_Gone,en,34600000,34600000,34612443,1,0,0,34612443,19000000,19000000,0,19000000,2,,,Keep,
9425,Soldier,https://en.wikipedia.org/wiki/Soldier_(1998_American_film),en,14594226,14600000,0,1,0,1,14594226,75000000,60000000,0,75000000,0,,,,
49370,Perfect,https://en.wikipedia.org/wiki/Perfect_(1985_film),en,12918858,12918858,12918858,1,0,0,12918858,19000000,20000000,0,19000000,1,,,,
77866,Contraband,https://en.wikipedia.org/wiki/Contraband_(2012_film),en,96262212,96300000,0,1,0,1,96262212,25000000,25000000,0,25000000,4,,,Keep,
14137,Beer League,https://en.wikipedia.org/wiki/Artie_Lange%27s_Beer_League,en,472000,472185,0,1,0,1,472000,2800000,2800000,0,2800000,0,,,Keep,
245698,Pawn Sacrifice,https://en.wikipedia.org/wiki/Pawn_Sacrifice,en,5600000,5600000,5578519,1,0,0,5578519,19000000,19000000,0,19000000,0,,,Keep,
69668,Dream House,https://en.wikipedia.org/wiki/Dream_House_(2011_film),en,39984400,40000000,0,1,0,1,39984400,50000000,50000000,0,50000000,1,,,Keep,
195589,Neighbors,https://en.wikipedia.org/wiki/Neighbors_(2014_film),en,270700000,270700000,270665134,1,0,0,270665134,18000000,18000000,0,18000000,15,,,Keep,
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,https://en.wikipedia.org/wiki/Borat,en,262600000,262600000,262552893,1,0,0,262552893,18000000,18000000,0,18000000,15,,,Keep,
1251,Letters from Iwo Jima,https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima,en,68673228,68700000,0,1,0,1,68673228,19000000,19000000,0,19000000,4,,,Keep,
9550,House of Flying Daggers,https://en.wikipedia.org/wiki/House_of_Flying_Daggers,zh,92863945,92900000,0,1,0,1,92863945,15000000,12000000,0,15000000,6,,,,
279,Amadeus,https://en.wikipedia.org/wiki/Amadeus_(film),en,90000000,90000000,52071304,1,0,0,52071304,18000000,18000000,0,18000000,3,,,,
1579,Apocalypto,https://en.wikipedia.org/wiki/Apocalypto,en,120654337,120700000,0,1,0,1,120654337,40000000,40000000,0,40000000,3,,,Keep,
11185,"See No Evil, Hear No Evil","https://en.wikipedia.org/wiki/See_No_Evil,_Hear_No_Evil_(film)",en,46900000,46900000,46908987,1,0,0,46908987,18000000,18000000,0,18000000,3,,,Keep,
2990,Pacific Heights,https://en.wikipedia.org/wiki/Pacific_Heights_(film),en,55000000,55000000,44926706,1,0,0,44926706,18000000,18000000,0,18000000,2,,,,
9759,Cellular,https://en.wikipedia.org/wiki/Cellular_(film),en,57678321,57700000,0,1,0,1,57678321,25000000,25000000,0,25000000,2,,,Keep,
7211,Dan in Real Life,https://en.wikipedia.org/wiki/Dan_in_Real_Life,en,68474305,68500000,0,1,0,1,68474305,25000000,25000000,0,25000000,3,,,Keep,
82695,Les Misérables,https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(2012_film),en,442636309,442800000,0,1,0,1,442636309,61000000,61000000,0,61000000,7,,,Keep,
480105,47 Meters Down: Uncaged,https://en.wikipedia.org/wiki/47_Meters_Down:_Uncaged,en,47582563,47600000,0,1,0,1,47582563,12000000,12000000,0,12000000,4,,,Keep,
11221,Best Defense,https://en.wikipedia.org/wiki/Best_Defense,en,19265302,19265302,19265302,1,0,0,19265302,18000000,18000000,0,18000000,1,,,Keep,
14684,School Ties,https://en.wikipedia.org/wiki/School_Ties,en,14700000,14700000,14715067,1,0,0,14715067,18000000,18000000,0,18000000,1,,,Keep,
18701,Being Julia,https://en.wikipedia.org/wiki/Being_Julia,en,14300000,14300000,14339171,1,0,0,14339171,18000000,18000000,0,18000000,1,,,Keep,
10739,Anything Else,https://en.wikipedia.org/wiki/Anything_Else,en,13600000,13600000,13585075,1,0,0,13585075,18000000,18000000,0,18000000,1,,,Keep,
2144,One Night at McCool's,https://en.wikipedia.org/wiki/One_Night_at_McCool%27s,en,13500000,13500000,13578186,1,0,0,13578186,18000000,18000000,0,18000000,1,,,Keep,
580,Jaws: The Revenge,https://en.wikipedia.org/wiki/Jaws:_The_Revenge,en,51881013,51900000,0,1,0,1,51881013,23000000,23000000,0,23000000,2,,,Keep,
9036,Eight Below,https://en.wikipedia.org/wiki/Eight_Below,en,120455994,120500000,0,1,0,1,120455994,40000000,40000000,0,40000000,3,,,Keep,
26798,Switching Channels,https://en.wikipedia.org/wiki/Switching_Channels,en,9129999,9129999,9129999,1,0,0,9129999,18000000,15000000,0,18000000,1,,,,
9038,The Heartbreak Kid,https://en.wikipedia.org/wiki/The_Heartbreak_Kid_(2007_film),en,128453183,128500000,0,1,0,1,128453183,60000000,60000000,0,60000000,2,,,Keep,
28117,Delirious,https://en.wikipedia.org/wiki/Delirious_(1991_film),en,5546827,5546827,5546827,1,0,0,5546827,18000000,18000000,0,18000000,0,,,Keep,
12445,Harry Potter and the Deathly Hallows: Part 2,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_2,en,1341511219,1342000000,0,1,0,1,1341511219,125000000,250000000,1,125000000,11,,,,
8999,Derailed,https://en.wikipedia.org/wiki/Derailed_(2005_film),en,57479076,57500000,0,1,0,1,57479076,22000000,22000000,0,22000000,3,,,Keep,
44865,The Grandmaster,https://en.wikipedia.org/wiki/The_Grandmaster_(film),zh,64076736,64099999,0,1,0,1,64076736,3860000,2616659,0,3860000,17,,,,
32855,In Country,https://en.wikipedia.org/wiki/In_Country,en,3531971,3531971,3531971,1,0,0,3531971,18000000,18000000,0,18000000,0,,,Keep,
10934,Under the Tuscan Sun,https://en.wikipedia.org/wiki/Under_the_Tuscan_Sun_(film),en,58878723,58900000,0,1,0,1,58878723,18000000,18000000,0,18000000,3,,,Keep,
353069,Mother's Day,https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film),en,48782670,48800000,0,1,0,1,48782670,25000000,25000000,0,25000000,2,,,Keep,
634,Bridget Jones's Diary,https://en.wikipedia.org/wiki/Bridget_Jones%27s_Diary,en,281900000,282000000,0,1,0,1,281900000,25000000,25000000,0,25000000,11,,,Keep,
10047,The Messenger: The Story of Joan of Arc,https://en.wikipedia.org/wiki/The_Messenger:_The_Story_of_Joan_of_Arc,en,66976317,67000000,0,1,0,1,66976317,85000000,60000000,0,85000000,1,,,,
9255,Hot Shots! Part Deux,https://en.wikipedia.org/wiki/Hot_Shots!_Part_Deux,en,133752825,133800000,0,1,0,1,133752825,25000000,25000000,0,25000000,5,,,Keep,
2294,Jay and Silent Bob Strike Back,https://en.wikipedia.org/wiki/Jay_and_Silent_Bob_Strike_Back,en,33788161,33800000,0,1,0,1,33788161,22000000,22000000,0,22000000,2,,,Keep,
12090,Just Married,https://en.wikipedia.org/wiki/Just_Married,en,101564935,101600000,0,1,0,1,101564935,18000000,18000000,0,18000000,6,,,Keep,
13531,Empire Records,https://en.wikipedia.org/wiki/Empire_Records,en,303,303841,0,0,1,1,303,0,10000000,-1,10000000,0,303841,,Change,
9715,Hope Floats,https://en.wikipedia.org/wiki/Hope_Floats,en,81471882,81500000,0,1,0,1,81471882,30000000,30000000,0,30000000,3,,,Keep,
14664,Sharky's Machine,https://en.wikipedia.org/wiki/Sharky%27s_Machine,en,35610100,35610100,35610100,1,0,0,35610100,17500000,17500000,0,17500000,2,,,Keep,
3132,Bad Company,https://en.wikipedia.org/wiki/Bad_Company_(2002_film),en,65977295,66000000,0,1,0,1,65977295,70000000,70000000,0,70000000,1,,,Keep,
31597,Narrow Margin,https://en.wikipedia.org/wiki/Narrow_Margin,en,10900000,10900000,10873237,1,0,0,10873237,17500000,10500007,0,17500000,1,,,,
18966,Love at First Bite,https://en.wikipedia.org/wiki/Love_at_First_Bite,en,43885000,43900000,0,1,0,1,43885000,0,3000000,-1,3000000,15,,,,
663,Saw IV,https://en.wikipedia.org/wiki/Saw_IV,en,139352633,139400000,0,1,0,1,139352633,10000000,10000000,0,10000000,14,,,Keep,
188207,The Legend of Hercules,https://en.wikipedia.org/wiki/The_Legend_of_Hercules,en,61279452,61300000,0,1,0,1,61279452,70000000,70000000,0,70000000,1,,,Keep,
304410,The Bélier Family,https://en.wikipedia.org/wiki/La_Famille_B%C3%A9lier,fr,72775689,72800000,0,1,0,1,72775689,11000000,13000000,0,11000000,7,,,,
9021,The Santa Clause 2,https://en.wikipedia.org/wiki/The_Santa_Clause_2,en,172842355,172900000,0,1,0,1,172842355,65000000,65000000,0,65000000,3,,,Keep,
11675,Halloween H20: 20 Years Later,https://en.wikipedia.org/wiki/Halloween_H20:_20_Years_Later,en,75000000,75000000,55041738,1,0,0,55041738,17000000,17000000,0,17000000,3,,,,
38117,Beastly,https://en.wikipedia.org/wiki/Beastly_(film),en,43200000,43200000,43202283,1,0,0,43202283,17000000,17000000,0,17000000,3,,,Keep,
