movie_id
9437
94348
46009
21301
10611
326423
168705
17456
11690
9266
11977
18509
11243
41070
52414
16007
16140
20329
10483
34746
13939
26263
24873
14373
1634
21435
257445
442062
65759
9836
9003
11569
9064
8766
13360
12211
8009
8010
8011
9383
771
772
9714
9255
9595
388
206647
253
37724
36557
36643
36669
36670
10764
681
682
691
699
700
707
708
709
710
714
107775
21041
13185
17285
546554
127606
279096
10527
80321
953
77930
264999
41955
41957
102651
420809
11631
458423
14240
10625
10955
1213
83
9592
420707
115969
116149
346648
28827
71668
43593
10530
9264
8617
126889
70981
13812
87462
168530
323675
10135
9637
11024
25164
6279
2005
164372
557
558
559
52015
11637
10172
49040
2501
2502
2503
324668
49519
483165
1970
1975
1977
57158
49051
122917
8975
603
604
605
10208
64328
145220
10437
8850
11478
136799
209049
211711
246403
290825
34314
277
52520
834
12437
346672
15070
15255
38234
277685
505058
12227
10351
17994
199534
9885
9902
6935
9086
11967
19908
338967
9273
15338
3049
339403
16441
27549
14138
11531
2667
351211
353058
1588
11547
7443
10649
10650
10651
15357
10045
257932
408355
8840
52908
7347
107846
440471
175806
321620
249053
13054
373321
71676
1250
22436
2019
11827
4326
10982
57089
16094
16096
187017
64688
6076
9825
14400
57331
37302
13025
29426
11683
924
8408
19185
60189
62731
62732
55890
54702
416493
14306
7484
382517
68726
268896
48034
10306
609
11133
26515
11429
1694
11011
171179
38614
287590
4247
4248
4256
4257
4258
10007
67308
588
61012
41592
85373
19142
193314
10547
9392
299245
9542
11298
11873
15362
227783
335777
291081
89877
255746
694
501170
846
8836
13179
25475
44683
75258
1995
1996
23023
34698
8845
3512
7131
10673
33909
11804
7006
617
16321
84165
10845
16314
18885
609448
10128
71552
2105
2770
8273
11870
78
335984
10009
10560
10585
11932
11186
11187
11249
4551
8012
274167
419680
15895
196024
254201
348668
479226
227735
62837
10808
3050
10577
216015
337167
341174
12
127380
18086
11797
43074
620
2978
10361
9871
37870
671
672
673
674
675
767
12444
12445
384018
89247
75780
343611
364387
438133
388045
230731
374331
46489
9771
11067
9942
209112
49521
400650
607
608
41154
479455
9013
199818
35019
11283
10488
17808
124471
53086
8913
10906
381719
11636
11134
115306
115656
143959
353641
293313
410917
7516
11802
1266
72478
99861
24428
299534
299536
400753
491725
16162
146304
9552
11026
12700
927
928
45243
109439
18785
58595
290595
11980
7220
11135
8966
50619
50620
24021
18239
195757
129850
248705
154922
33065
33534
422058
451172
1858
91314
38356
8373
335988
424783
12212
9877
117319
336882
452557
297762
15789
447332
2758
2907
341013
816
817
818
31117
22345
3177
137400
95610
634
9801
50797
65060
6075
1406
11310
23535
8914
93456
20352
324852
48492
88
10677
253012
377495
300669
85
87
89
217
11968
329
330
331
135397
351286
340401
71484
24474
140300
49444
9502
44133
941
942
943
944
11544
79880
14908
14745
9312
9823
394110
319341
32657
76285
15417
17169
114150
353616
254470
9070
6499
28597
11077
417859
43730
71679
7737
173897
35791
1576
1577
56372
81298
56525
6038
8584
11966
2605
9010
21467
37565
10748
10996
10137
297761
9372
20264
8968
14913
295693
21407
134597
138843
259693
156022
345887
18070
238
242
1669
9331
9869
8587
8982
4437
10665
371608
2080
76170
263115
35756
180863
40264
8872
8873
129745
16911
22193
297755
117263
267860
423204
403119
480105
85435
168026
193173
343139
25678
12500
134371
56780
199933
12309
402
3093
421044
20106
139374
11950
12236
11286
299537
20197
211166
2266
12572
12574
9975
10708
14144
284052
12207
1979
166424
9738
347126
249660
15602
10167
13335
55465
11282
9486
58233
463272
10327
8835
472253
9367
8068
1428
62211
585
26691
75656
291805
587272
11546
9336
11895
10157
13448
591
207932
479
486131
348537
11601
1931
50022
39939
384344
11449
16235
27214
10065
11398
13988
62737
12137
9426
285697
1885
11231
137106
280217
9966
24253
15472
30666
218
280
296
534
87101
290859
410481
396535
24860
82690
404368
14114
66767
36618
437830
381289
522518
508763
139038
184345
12819
1359
9259
15049
1771
100402
271110
257512
100042
8467
10152
246524
17386
1103
10061
24227
10225
10281
11470
10283
10285
13207
6466
4488
9725
9728
9730
9731
45772
370567
440021
512196
227159
51540
39501
58764
461757
54486
504800
8456
50289
30200
106456
63375
358962
182219
263109
58574
10528
474395
153518
454640
13888
5689
9066
12606
49026
155
272
16113
138103
76163
27578
888
889
2176
10439
9806
260513
32669
829
14873
198663
336843
294254
119892
381902
437543
11137
4108
13387
9335
287948
4513
10923
17047
8359
27275
24426
450720
99770
2395
238751
4327
9471
11247
9290
9396
9671
796
161908
233063
338952
259316
134366
50698
17710
47933
602
10775
332
8922
11351
951
50324
47812
24686
530254
693
39451
1597
46003
45615
37786
4564
121734
9957
131631
131634
70160
101299
69798
10414
11395
9021
13767
32654
67660
184098
16110
17780
533
10762
2269
3040
25114
36683
389201
850
12142
12683
33258
12795
90
96
306
11565
9600
38322
9602
455207
503314
55779
9286
19912
9358
9532
10711
39256
11059
40505
57209
22488
10040
1493
15379
12764
2059
6637
276905
563
11127
27046
146203
38358
11525
10163
18841
9334
22586
15206
28165
9958
10366
9349
28510
122857
16072
10655
105
165
196
71781
98472
8007
268531
579299
218454
451303
9288
11849
46849
117691
159824
76492
400155
2294
440762
9279
308529
447665
398690
382486
9494
11982
37135
11568
525
60670
60672
513691
24257
10144
11704
28396
299340
65086
288158
12277
49478
170
1562
12155
241259
518068
57165
18823
9387
9610
11862
10213
12095
755
11887
435800
56292
177677
954
955
956
353081
18360
181533
1593
27646
24924
513434
41436
72571
23827
227348
146301
82990
10303
9326
10105
9816
9605
384641
25066
11050
22821
8374
274
9533
9740
1248
37169
9327
12107
33338
151474
104711
8494
86868
54639
161327
9406
814
10020
5894
10149
161545
9641
11007
25748
10823
60307
82650
33217
417830
303857
10603
5393
23048
243938
43947
532811
14052
10805
242713
9059
9431
77448
33740
145247
404791
1954
16258
12144
9880
11130
228177
52413
11497
1781
432602
58151
36243
10643
12636
1696
2662
489064
11377
35060
1256
1667
11808
5503
203217
227932
42324
14199
315635
429617
53129
59529
139293
10948
65754
446807
324849
120
121
122
34584
34636
305638
547066
1264
51609
11358
17202
35688
287486
586764
380124
459202
72559
14869
401252
8980
80446
1930
102382
8393
390043
551
11979
628
36046
14631
32523
23398
6477
55301
258509
14405
118340
283995
471339
2312
9373
10781
16337
16780
76617
25018
16452
328111
412117
41513
137116
77931
4407
9354
11158
166428
82702
10191
8346
302688
22
58
1865
285
166426
324857
17578
411
2454
10140
11688
168259
584
9615
13804
9799
82992
51497
337339
24266
33365
16651
2069
2122
11596
377
10014
10072
11284
10131
10160
42949
9992
26505
3683
1251
127775
28260
10925
24929
2787
2789
87421
52812
36171
74534
268238
287420
10575
365961
454545
250219
208540
27414
322075
489648
18405
27767
1951
553
1648
1649
11418
11419
5825
11153
296099
61791
119450
281338
1687
1688
150202
18781
10545
97430
10606
35610
46828
36576
9699
12268
10481
11674
385243
411736
24523
16541
60733
490649
18009
11811
392044
192577
188927
13475
54138
1497
1498
1499
481084
9792
9793
459616
14919
408648
12140
2082
24150
11452
19824
24927
34065
34067
6519
36685
13430
146
263341
4193
4281
83865
30606
193
199
200
201
152
154
157
168
172
174
123
3597
3600
12096
15159
125395
31329
15437
262391
109451
22794
37598
10692
157829
103751
98344
36724
98566
308531
9779
10188
18874
314952
137801
253222
