company_id,movie_id
694,4944
10427,72784
1786,72784
10039,72784
17929,138832
16791,138832
31073,138832
6363,138832
437,138832
17,138832
499,9040
612,9040
48184,9552
1020,10064
925,10064
1063,10064
1208,10064
1204,10064
827,10064
73685,10064
7,10320
6363,10320
49325,10320
16838,10576
53817,11088
1403,11088
10210,11088
1686,11088
1171,11088
4700,11088
3097,11600
22884,11600
959,11856
275,11856
3,14160
5353,411728
17653,411728
78896,411728
117157,411728
14938,411728
91636,20304
1420,20304
91637,20304
91638,20304
60615,20304
12026,353616
10338,353616
130938,617296
63064,617296
88917,617296
57752,421456
8208,421456
94,421456
5236,421456
856,421456
11773,421456
191,421456
19890,421456
34,159824
2251,159824
17881,293456
17173,293456
93184,228176
93237,228176
7372,34128
420,363088
11904,110416
13350,110416
23948,110416
69190,110416
69191,110416
69193,110416
69194,110416
1898,110416
13351,110416
13362,111440
70784,111440
88762,242512
2481,242512
2531,242512
3172,242512
47354,242512
22826,242512
1778,242512
3341,242512
4564,50512
3467,50512
95211,54096
111694,54096
10102,56400
18973,56400
7981,121936
616,121936
35849,385360
68264,385360
79538,59728
79539,59728
49473,518736
36321,518736
8698,518736
23,454992
1632,454992
13240,454992
29,81
553,849
97,1873
9,329809
32714,329809
10005,266065
10004,266065
10046,266065
7036,4689
11340,4689
15010,267345
22544,267345
1380,267345
694,398929
356,398929
131928,398929
52942,8273
7161,8273
3169,8273
11395,9297
56,9297
2481,10065
7405,10065
350,10065
65507,10577
7405,10577
2811,10577
1302,10833
2188,11601
746,11857
1645,12113
2609,12113
347,14161
10905,14161
1557,14161
10146,84305
7262,84305
1785,84305
16424,20049
77507,24913
52760,24913
6159,160849
82560,160849
61489,554577
4243,228177
13969,228177
53105,228177
40994,228177
75999,228177
60,32081
10046,430161
89299,430161
34259,430161
9974,430161
118863,430161
65091,430161
6458,430161
981,430161
12044,43345
6572,44113
6573,44113
21856,44113
1020,44113
5381,45649
6930,45649
12856,45649
20856,45649
23002,45649
94,45649
119360,571473
3193,571473
31279,571473
393,571473
14035,571473
105868,571473
20388,571473
16401,244049
10776,51281
2585,54865
1666,54865
23663,56401
23664,56401
171,453201
79,453201
134484,387921
64497,387921
138926,387921
65443,389201
52846,82
675,82
52844,82
52845,82
65822,82
46,338
201,338
96,338
56,594
11084,594
7,594
10757,850
773,1874
4258,2642
97,2642
79,2642
172,2642
18,2898
559,2898
34,2898
26033,9042
26032,9042
126,9042
3287,9042
995,9042
10462,9298
79,10066
1786,10066
2608,11090
497,11090
1504,11858
5263,12626
5264,12626
18,12626
2394,13650
2393,13650
42004,13650
76100,79698
7299,79698
8186,79698
8187,79698
8188,79698
76098,79698
76099,79698
98076,80210
14729,15186
14,15186
69989,15186
26396,279634
2738,279634
491,345938
32555,345938
20811,18514
3279,18514
7373,84306
10290,84306
66431,84306
57752,19026
1843,19794
61814,19794
10808,19794
1020,19794
925,19794
4063,20306
2832,20306
4003,37202
1309,168530
7295,168530
2780,168530
1872,37714
7947,37714
259,37714
20612,169298
20613,169298
5829,41042
5830,41042
22842,437586
41077,437586
258,437586
70032,372818
6363,45650
2266,45650
41765,243794
113473,310098
40268,181330
5860,55890
24015,60242
113786,60242
22376,83
181,339
182,339
183,339
184,339
186,339
187,339
140,339
49181,131411
94130,131411
54089,131411
168,131411
11894,131411
2213,68179
5024,68179
308,68179
1557,396371
8147,396371
47729,396371
78996,396371
84041,396371
63797,331347
9335,331347
27991,331347
50094,73043
2788,73043
9177,73043
711,9043
112206,9043
445,9043
1187,9043
40206,9043
57623,9555
2948,9555
57624,9555
1380,9555
10227,10067
12626,10067
8846,10323
138398,10323
18,11091
1350,11091
14221,11347
1885,11859
2908,14419
3102,15699
75533,278867
5754,22355
47,22355
88461,22355
23948,26963
4621,26963
32379,31059
41,32083
23596,36691
10226,36691
1020,36691
85672,432979
711,43347
508,43347
10104,43347
4403,43347
348,43347
444,43347
21621,174675
43,44115
7981,44115
10892,44115
20076,44115
6705,44115
6707,44115
6154,46931
5240,46931
6171,46931
47729,376659
78996,376659
90185,376659
3929,376659
91921,376659
71854,511827
8,55123
84797,60243
84798,60243
84799,60243
75199,391763
11345,340
11509,340
54285,340
188,340
867,1620
11746,1620
444,1620
11747,1620
6896,1620
1757,2900
1877,5204
1878,5204
73045,267860
73046,267860
74795,267860
1020,267860
11912,9300
36765,9300
10845,9300
132019,9300
45179,9300
467,9556
11670,10068
22297,10068
22298,10068
22299,10068
559,10324
2090,10324
7956,10836
2029,10836
14332,10836
16055,10836
11425,10836
5085,10836
10050,10836
357,10836
58958,10836
932,11092
50092,11348
7956,11348
10843,11348
55873,11860
932,11860
5842,11860
14941,11860
58079,11860
258,11860
1309,77908
27097,77908
10157,12628
497,13908
2608,13908
81135,14164
444,14164
3477,14164
10893,14164
290,14164
108631,539220
3050,15188
5404,15188
37812,16980
97,16980
1382,16980
56242,345940
48778,345940
435,345940
107790,345940
56241,345940
17388,18516
702,18516
1872,18516
5565,18516
23545,86868
3092,86868
22763,86868
2756,86868
11011,21588
12242,21588
13837,21588
20849,21588
8694,21588
86308,21588
13549,26452
21712,26452
1444,26452
5060,30548
308,227156
53464,227156
17145,227156
10221,227156
12005,227156
24949,31060
72673,31060
34259,496212
91991,496212
6691,41556
6692,41556
6693,41556
85486,435028
3491,42324
6283,48468
96082,376660
18,376660
47729,376660
78996,376660
119379,640340
12007,51540
9175,119892
4054,119892
42623,119892
40890,119892
2669,253012
4589,253012
2009,253012
191,253012
9336,321620
6242,453204
487,453204
4595,453204
27635,453204
729,453204
24023,453204
33214,453204
559,61012
55914,61012
342,61012
104448,61012
104449,61012
1,85
189,341
190,341
574,597
551,853
22182,853
24136,853
24137,853
24138,853
550,853
21530,66645
35,1365
695,1365
11142,1621
16061,2133
18990,2133
34519,460885
12142,460885
19037,460885
108869,460885
22309,460885
12352,460885
192,69461
16322,267093
2188,9557
2090,9557
769,9813
915,10069
158,10069
1205,10069
4022,10069
59951,11093
18619,11093
7,11093
56,11861
158,12117
1569,14165
27522,79957
15505,79957
431,15189
2364,15189
64683,16725
806,16725
12976,16725
89629,20309
1156,20309
5374,25941
2395,25941
2452,25941
299,554581
14604,554581
62890,358997
729,97365
1926,97365
83,97365
11779,97365
11793,97365
11794,97365
10611,97365
11796,97365
11797,97365
3132,97365
11798,97365
11799,97365
11800,97365
792,97365
7131,97365
9262,294741
10583,294741
288,294741
7281,294741
110455,294741
9987,294741
2683,33365
1429,33365
7059,33365
14016,33365
18973,33365
80849,559957
68758,37205
68759,37205
68760,37205
26472,365397
6237,44629
7584,44629
11840,44629
10951,44629
14430,44629
98750,574037
12696,124501
707,124501
1406,258133
13969,261461
80325,261461
74,86
75,86
552,854
8880,1366
60,1366
491,1878
53460,1878
1591,1878
53461,1878
76,5206
321,5206
7777,5206
779,5206
2999,5206
119,5206
2801,5206
925,5718
1187,5718
10405,5718
23104,5718
23105,5718
1020,5718
2090,71254
6842,71254
17837,71254
5357,71254
559,7510
1504,9302
14159,9558
364,9558
1242,9558
275,9558
48688,10070
2811,10070
7405,10070
7161,10070
104404,10070
5842,11862
288,13910
8819,14166
8820,14166
4676,605526
119102,605526
11080,83542
450,83542
7829,83542
19621,83542
11082,83542
11083,83542
6187,83542
96,83542
4061,412758
3674,19798
6950,85590
11459,21334
16600,218454
6313,22102
1172,23382
7405,24150
10370,24150
15822,24150
11050,24662
90511,24662
3592,24662
3012,352342
15124,26198
15125,26198
694,420950
7382,420950
10611,420950
11199,420950
11921,420950
94286,420950
310,420950
73685,30806
1020,30806
11954,33110
37760,33110
9335,33110
84211,429398
10115,560726
115731,560726
117578,560726
31123,560726
236,37718
11395,39254
12087,39254
76067,39254
76043,39254
7,39254
7294,39254
2575,39254
4676,565590
8356,565590
10229,41558
23437,41558
26074,41558
9,111190
7584,111190
2564,111190
21079,111190
22983,111190
10951,111190
83,111190
7131,111190
115535,570454
19019,177494
13034,177494
19378,177494
95406,177494
23700,244566
23701,244566
35043,244566
9015,245846
113613,507990
15357,49494
6326,49494
10146,49494
20899,49494
6705,49494
51377,188758
4606,188758
109083,59222
3396,63574
1088,63574
78958,63574
78959,63574
1,87
4621,393559
7034,393559
42171,393559
130,855
497,855
1645,855
7,2135
10021,331351
6878,331351
981,331351
1757,4951
1783,4951
54502,7511
126,7511
10572,8279
83,8279
6586,8279
10573,8279
10574,8279
694,8279
10308,9303
491,9303
506,9303
171,9559
1183,9815
497,10071
3215,10071
559,10071
2308,10327
2527,10327
22213,207703
5374,207703
78995,207703
2265,207703
53348,11351
60,11351
70,11351
738,11351
559,11607
275,11607
18405,143959
65654,14167
65655,14167
65656,14167
52855,277847
52854,277847
76,15959
43,16727
252,16727
7981,17495
27791,481367
559,285783
11395,285783
34,285783
4606,91735
81746,91735
8068,29015
1606,29015
82760,422231
6363,227159
41624,227159
10146,97367
737,97367
8600,97367
22632,97367
2290,97367
2293,97367
6735,162903
7294,162903
10039,162903
7,162903
11564,359767
63275,359767
225,34647
856,34647
64522,44375
6735,241239
6736,241239
7493,241239
14861,241239
14862,241239
53656,241239
109057,241239
856,375895
7625,313943
13161,313943
75895,313943
6626,313943
84988,313943
71170,446807
258,446807
84041,446807
5746,446807
508,446807
10104,446807
34,446807
264,446807
116488,446807
20848,57431
11370,57431
4595,123479
133540,123479
487,123479
11970,258135
7029,61783
8471,61783
792,61783
137,88
12360,88
50819,600
385,600
56,856
554,856
41,1368
275,1368
52941,1368
52940,1368
23,1624
774,1880
60,1880
56,6488
915,6488
2104,6488
11199,400728
77737,400728
96653,400728
51861,8536
51862,8536
9993,8536
429,8536
2851,9560
746,9816
53673,9816
1531,10072
396,10328
1865,10328
73955,11096
711,11096
1894,11096
56,11352
60,11352
1704,11864
396,11864
4255,11864
6313,12120
6314,12120
2188,12888
251,14424
3898,14424
3918,15192
1020,15192
4811,411736
429,411736
2785,411736
9993,411736
3857,20312
4319,24664
15672,91736
38581,91736
13945,27224
1380,27480
11840,27480
8081,27480
2806,27480
15089,27480
4194,32856
60018,32856
48581,230232
60065,230232
48577,230232
9,430424
46760,430424
20484,430424
83,430424
10611,430424
7131,430424
113342,430424
1950,39256
7048,106328
41,41816
3477,435800
7058,437848
75086,505432
7470,47192
3973,312408
2269,312408
5848,312408
1632,378200
72634,378200
22971,51800
22972,51800
22973,51800
29079,119896
487,119896
7463,383064
7184,383064
11199,383064
94,383064
11034,259416
1,89
41115,524377
104600,524377
89196,524377
65955,524377
385,345
194,345
195,345
56,601
56,857
762,857
7,857
1557,857
559,1369
275,1369
1382,2649
278,2649
1784,4953
10146,4953
508,10073
10104,10073
1171,10073
862,10329
60,10585
16599,11609
469,11609
508,12121
23596,14425
3680,14681
1470,15705
3272,15705
1471,15705
826,15705
13503,15705
13504,15705
2452,15705
6705,15705
1756,279641
26402,279641
6562,18009
8676,84057
6840,84057
12046,84057
29459,84057
8802,18777
737,18777
2150,18777
68097,18777
3842,20825
3843,20825
3844,20825
7843,23129
13962,24153
4359,24409
43274,29785
23012,29785
23013,29785
3172,495193
103536,495193
12800,37209
164,37209
11517,37209
5668,37721
444,38745
1302,38745
6332,38745
94313,169817
7295,39513
10163,39513
443,39513
3451,367961
22997,43609
19146,503129
12154,503129
38735,45145
10005,45145
8138,45145
38736,45145
7493,45657
3870,45657
5855,45657
1804,45657
2147,45657
7529,188761
186,188761
1455,188761
106226,192345
46241,192345
36347,63833
30,90
10288,90
347,602
559,858
559,1370
275,1370
3491,68442
139,68442
33916,331354
76043,4442
308,4442
491,4442
507,4442
748,4442
1649,4442
7405,4442
46682,465242
2381,8282
591,8282
6586,8282
39075,270938
762,9562
431,9562
18619,9562
18620,9562
71836,402778
93528,10330
3538,10330
457,10586
54004,11866
1302,11866
49478,11866
2265,12634
67989,12634
78070,12634
8275,79706
108535,81754
130783,81754
11007,81754
127995,18778
55720,413786
80997,413786
89130,413786
96588,483418
698,97370
2452,97370
7493,97370
8073,97370
8087,97370
12075,97370
27543,97370
7281,97370
6705,97370
41077,97370
6339,102234
7711,168026
18443,168026
1382,37722
802,37722
37,37722
50457,38234
925,38234
7588,39002
491,39514
435,39514
429,39514
9993,39514
3756,372058
7437,45658
122772,180314
1003,377690
10356,377690
134252,117338
13240,511322
53152,511322
18922,251994
38297,251994
2009,253018
2320,56666
20692,518490
79,603
372,603
1885,603
1176,859
18737,859
8880,1371
60,1371
4319,1883
182,1883
19328,67675
1556,67675
2951,329819
83,329819
356,2395
47,2395
866,2395
1992,2395
1994,2395
1995,2395
1996,2395
8676,2395
9335,2395
11921,2395
20409,2395
258,2907
41,2907
11571,5723
491,5723
1923,5723
7076,136795
22213,136795
290,136795
10893,136795
127928,136795
17700,7515
769,7515
2262,7515
68096,7515
31375,138843
11565,138843
431,9563
4198,9563
11391,9819
14,9819
258,9819
12270,10075
51851,10075
51852,10075
126,10075
2957,10843
360,10843
711,11355
21241,11355
19813,11355
21242,11355
1382,11867
278,11867
552,11867
2377,12123
80,12123
787,12123
22708,406107
77208,406107
89103,406107
1422,13403
1804,14171
8879,14171
8880,14171
8881,14171
10405,14171
1020,14171
23808,16219
14,19803
135174,19803
870,19803
420,283995
5721,480603
6339,350555
11565,89691
12026,89691
11517,89691
4319,27995
41,29787
47,32091
5313,33627
5314,33627
574,36955
59593,433499
75357,433499
2870,433499
72810,433499
3870,433499
10260,42843
4601,436827
29566,436827
31123,436827
6231,110683
78704,110683
1444,110683
13549,110683
8883,46427
124530,46427
2806,46427
12875,114779
38395,114779
38396,114779
12876,114779
30148,508763
11733,508763
34,508763
3467,184155
19126,184155
76,512603
16551,512603
38172,512603
7843,512603
58637,319067
76740,319067
10978,319067
1406,257371
83397,323675
49968,323675
2780,323675
79,604
1885,604
172,604
8791,860
60,860
20938,1372
449,1372
705,1372
348,1372
7380,1372
430,1372
6896,2140
972,2140
73954,2140
973,2140
73067,2652
1926,5724
1927,5724
4606,5724
8018,269148
9,269148
7038,269148
10163,7516
694,7516
7295,7516
7419,7516
207,336220
79498,140380
60901,140380
51656,75100
79498,75100
7295,75612
19647,75612
7076,75612
19648,75612
23,10588
7,10588
49301,12636
8953,13404
34999,14172
37343,14172
7818,14172
120326,14172
120327,14172
2623,14172
120328,14172
120329,14172
120330,14172
498,15196
4357,15196
1382,15196
3103,15708
8964,18524
11056,18524
11057,18524
11058,18524
4188,23132
62711,154972
52437,154972
8676,154972
22071,154972
8634,24924
17951,24924
2623,24924
10348,24924
13072,24924
54386,227932
13969,227932
53105,227932
5591,227932
5726,227932
107355,227932
10761,37724
60,37724
7576,37724
23288,37724
11240,306780
78987,110428
7184,110428
11433,110428
94,110428
2735,47964
290,47964
444,47964
10893,47964
12292,47964
22213,47964
34396,47964
34397,47964
2345,179036
60653,179036
3134,179036
29459,179036
1156,48988
1444,50012
13549,50012
10039,50780
491,50780
6735,50780
6736,50780
6517,51548
6518,51548
6520,51548
207,51548
6626,256092
6640,256092
87017,323676
28494,457308
79,605
172,605
1885,605
275,861
559,861
91390,525661
3574,525661
13240,525661
13184,525661
53152,525661
1632,525661
100640,525661
7585,1885
8601,3933
11537,3933
57751,3933
1515,3933
1514,3933
76,398173
73539,398173
7777,398173
2801,398173
8288,398173
8556,398173
8289,398173
76043,136797
7294,136797
8403,136797
34890,136797
7,136797
6125,269149
429,8285
1632,8285
7375,8285
7376,8285
3263,8285
5627,8285
9993,8285
7405,9053
248,9053
5755,9053
8068,9053
12317,9053
23238,9053
37134,9053
1403,10077
2978,10077
16850,10077
2234,10077
87847,10077
2755,10077
2979,10077
1171,10077
87848,10077
2980,10077
87849,10077
87850,10077
87851,10077
2981,10077
87852,10077
1836,10589
1838,10589
12007,10589
3887,10845
29003,10845
1631,10845
74844,535389
20064,535389
106996,535389
15822,11357
16405,11357
1380,13405
9206,13405
74695,13405
78322,13405
86061,13405
12068,14173
76,14173
81132,14429
81133,14429
3500,15453
7295,82525
4198,82525
11802,82525
3393,149085
107176,149085
79894,18781
1632,18781
12026,18781
2608,20829
7295,20829
10105,20829
11708,20829
99200,483165
30666,227933
9351,34653
1473,34653
2394,34653
4564,37725
28320,37725
2844,37725
7419,37725
803,37725
15948,46429
41563,312157
21168,312157
14911,319069
14909,319069
18485,188765
1051,188765
7766,188765
94,188765
207,188765
78218,323677
12686,323677
50083,323677
50084,323677
711,350
444,350
445,350
682,350
205,606
932,606
3,862
8880,1374
60,1374
34,1630
11317,1630
14,2142
978,2142
979,2142
114255,68190
316,4958
1755,4958
1171,4958
7,4958
7576,398174
7405,5470
3417,5470
2499,5470
826,5470
4174,5470
140251,5470
1063,7006
12026,7006
521,7518
72742,336222
118,336222
125301,336222
94775,336222
64293,336222
915,9054
175,9054
961,9054
1473,9310
559,9566
1236,9566
46976,9822
53005,10590
4564,10590
53006,10590
370,10846
18973,10846
13816,11358
10227,11358
23938,11358
10339,11358
23940,11358
2184,11870
139027,11870
100855,470878
54927,470878
49945,470878
100854,470878
10285,470878
1001,13150
12066,13150
1565,13150
12067,13150
13439,14174
8981,14174
915,15198
11317,16222
108957,84318
74954,84318
108958,84318
8,20318
62702,20318
2665,22366
94,22366
3186,22366
310,22366
110353,22366
110354,22366
7006,22366
47071,22366
58399,352094
21897,28510
23770,28510
23423,28510
23867,28510
1423,225886
34034,225886
2531,225886
34,225886
22509,30302
10826,293982
6480,293982
54733,293982
13184,97630
20344,97630
5388,97630
3045,97630
34,97630
6345,43614
8111,436830
10021,436830
62340,436830
109909,436830
9974,436830
67412,436830
16742,436830
109911,436830
29566,436830
6878,436830
139584,436830
14,44638
6246,44894
82977,110942
52878,110942
69202,442718
7294,50014
6736,50014
436,50014
7,50014
6735,50014
95966,50014
26520,53086
5950,53086
53051,55134
10462,55134
694,55134
10163,55134
11667,55134
4400,55134
1898,55134
1406,257374
11565,62046
1208,62046
21897,62046
23159,62046
126639,586334
318,63838
130,95
11533,95
56,607
49325,607
3,863
60,1375
8880,1375
6542,1887
70,1887
20637,1887
20638,1887
1780,1887
11395,2655
7,2655
7799,70239
2389,70239
17873,70239
264,4959
507,4959
748,4959
96,4959
521,136799
14,72031
8780,7007
21817,73567
37833,73567
9015,73567
6626,73567
1704,9311
43,9311
497,9567
890,9567
13473,9567
4174,9823
5857,10079
1171,10591
508,10591
10104,10591
49241,10591
862,11359
24,11615
763,11615
831,11615
81128,11615
2253,13919
2839,13919
2840,13919
32469,538207
3870,538207
2982,538207
135548,538207
135549,538207
2650,14175
3539,14175
81139,14175
50804,145247
12925,145247
25297,145247
28005,145247
28004,145247
2801,145247
2802,145247
7828,473183
18302,14687
19037,14687
11921,14687
24015,14687
51664,14687
42004,14687
8676,14687
923,16991
2609,16991
863,17247
864,17247
25522,17247
20691,17247
8471,17247
113065,17247
11237,17247
94,17247
10611,149087
9,149087
22976,149087
11199,149087
33916,149087
3166,84831
32,84831
80659,543583
3702,20063
3703,20063
3704,20063
3705,20063
51274,24159
2809,24671
7535,24927
74791,24927
7036,94047
22151,94047
22152,94047
278,31583
1382,31583
4319,41823
34,44639
826,47199
38436,47199
19851,253279
24007,253279
24049,253279
19779,253535
15614,451679
591,451679
3040,451679
114992,451679
7792,451679
11797,451679
24430,451679
131525,648543
7294,452447
88989,452447
6332,61791
444,61791
7076,61791
290,61791
10893,61791
3635,61791
127928,61791
4985,61791
30,96
10288,96
52597,328032
47,328032
5754,328032
56,608
49325,608
7981,459616
41,1632
987,2144
1722,4704
1785,4960
139472,4960
923,268896
101082,268896
104742,268896
1778,268896
107182,268896
107183,268896
3341,268896
10338,268896
101832,268896
10201,7520
554,7520
437,466272
30148,466272
4174,9312
2927,74848
856,74848
819,74848
2577,74848
11199,74848
83,74848
2484,9824
552,9824
4336,140896
6808,140896
3907,10336
23364,10336
4286,10336
496,10592
890,10592
21447,10592
435,76640
308,273248
215,273248
1811,273248
5755,12128
1632,13408
2184,13920
497,13920
6844,14688
19177,419680
4740,419680
3,354912
24845,360288
63540,360288
8471,360288
63541,360288
14041,34144
44223,34144
44632,498528
12026,302688
7429,302688
4171,302688
882,568160
3756,568160
128616,568160
32359,568160
8157,568160
128617,568160
100259,568160
2348,44896
3281,44896
10262,44896
2521,45408
3054,45408
7997,45408
16522,47200
318,47200
3623,47200
62611,47200
15526,180576
80,180576
14707,186976
14708,186976
258,252512
7765,126304
32769,126304
5591,126304
13969,126304
11446,126304
49710,126304
21454,126304
558,97
3166,97
396,609
23005,865
964,865
965,865
3268,865
1163,2657
4286,2657
538,4193
1555,4193
1582,4193
7405,4961
14,4961
83397,398177
49389,398177
89171,398177
8147,398177
975,398177
10221,72545
1836,72545
41,8289
2369,8289
915,9057
10201,9057
1382,9057
12883,9057
60,9313
10210,402529
96684,402529
6626,402529
36854,9569
67109,9825
711,9825
11317,9825
23920,271969
19857,271969
44425,10081
559,10081
81809,10081
11407,10337
559,10337
41,10849
4351,11361
90547,76897
514,11873
41,13665
68257,18273
68258,18273
923,18785
3527,18785
12235,18785
22061,84577
24278,84577
24277,84577
24276,84577
21917,84577
871,20321
3753,20321
288,20321
1218,20321
246,20321
14714,21345
5552,21345
26240,21345
26241,21345
26242,21345
1088,22881
787,22881
12193,22881
32555,22881
12194,22881
2094,285025
2080,744289
68860,24929
5137,30305
8146,30305
1666,31329
83,31329
34447,35169
6736,35169
3929,35169
6735,35169
10369,37985
88985,38753
48663,434273
85373,434273
12407,434273
30299,434273
9383,172385
11749,172385
7288,44129
705,44129
308,44129
4063,45153
345,46689
66625,46689
729,440161
5545,440161
13184,440161
11370,440161
110647,440161
11779,440161
83,440161
591,440161
581,440161
77154,440161
62340,440161
1926,440161
7131,440161
29566,440161
67412,440161
12352,440161
11924,440161
81187,505953
3427,505953
11912,48737
68656,48737
20679,48737
10843,48737
64095,48737
9335,48737
5085,48737
112847,48737
981,48737
23513,577889
7345,577889
39644,383585
7382,383585
78611,383585
1632,383585
2669,320609
7843,60769
71625,62049
71626,62049
7505,127585
9168,127585
22213,127585
431,127585
1645,98
14440,98
21904,98
21905,98
21906,98
7,98
560,866
14,866
1615,1378
1616,1378
1617,1378
508,1634
644,1634
5739,1634
113519,1634
86475,1634
17,1634
89725,132706
7724,68450
7725,68450
61337,3682
1483,3682
1811,3682
14,3682
55802,398690
18443,398690
521,270946
520,270946
3166,9570
1512,271714
1246,271714
7965,9826
13675,9826
158,11362
7692,11362
7693,11362
7,11618
1560,11618
4234,13154
2253,13922
12552,13922
5420,472674
20580,472674
43,14434
78322,15714
78323,15714
1380,15714
12035,16994
6960,16994
17614,16994
6586,16994
6301,16994
850,16994
65060,16994
310,16994
2302,16994
2801,16994
5822,148066
393,18530
738,18530
23486,18530
23487,18530
288,18530
102506,20322
72441,415842
435,415842
5490,415842
8073,415842
1632,415842
7295,24418
2780,25186
7405,25186
66189,288098
1854,26466
3207,26466
24373,26978
24374,26978
97,31586
56,228194
3298,228194
6735,228194
6736,228194
7294,228194
7,228194
8111,426338
54844,426338
85066,426338
108495,426338
981,426338
24277,493922
101633,430690
5357,302946
8600,302946
41624,302946
58822,109154
9092,109154
3060,109154
923,109410
591,44898
6610,44898
6611,44898
104482,505954
54307,505954
17888,316002
810,316002
24972,316002
112530,55906
3657,55906
7036,55906
51316,57186
81024,387426
81,387426
62312,387426
20064,387426
11912,63074
41630,63074
3750,391778
47729,458594
126,458594
3393,458594
94856,867
10163,1123
932,1123
694,1123
706,1379
5975,1379
11237,1379
186,1379
94,1379
225,1379
140,1379
115572,1379
7,1635
2481,1635
135159,1635
135395,1635
1,1891
7,3683
56,3683
171,3683
25010,266851
42097,266851
8548,266851
5850,398947
83,398947
11620,398947
7131,398947
134147,398947
11797,398947
24430,398947
102953,398947
134148,398947
102955,398947
89486,333667
2787,333667
89487,333667
89488,333667
89489,333667
2106,6499
5822,6499
2198,7267
96905,7267
3707,73315
69626,9059
23,9315
37,9571
6556,9571
41,10083
17349,75875
16657,75875
10023,75875
1382,11107
3492,11107
915,11107
43,11363
521,11619
297,11619
15395,13155
10531,13155
1532,78691
3492,78691
3644,78691
4194,13411
4195,13411
1632,14435
34772,80483
9335,80483
29566,80483
18443,343139
88526,84323
86089,84323
76,19299
74776,283235
49389,283235
13816,283235
6736,283235
21578,92771
82273,420707
82272,420707
40892,33379
3857,33379
135028,33379
68063,33379
3318,33379
51546,35939
288,35939
4186,35939
5644,35939
5645,35939
2452,35939
87871,560739
33392,364387
7139,39523
186,43619
6454,43619
12051,43619
12052,43619
6301,43619
12053,43619
12054,43619
310,43619
2317,43619
311,43619
309,43619
60623,240483
7281,240483
11667,240483
19404,240483
41115,240483
3130,240483
44783,241251
3172,241251
1620,241251
1444,46691
88943,47971
497,47971
88944,47971
83645,47971
105052,47971
3407,47971
1225,47971
2395,245859
17032,245859
41115,245859
10210,49763
2361,52067
5373,52323
7503,381283
1870,54627
6663,54627
491,262500
14440,262500
10227,262500
24097,262500
1632,262500
56,612
17032,612
803,612
682,612
7,612
862,612
563,868
564,868
565,868
566,868
9996,1124
1648,1380
73949,1636
508,1636
1,1892
41,2148
427,2148
991,2148
1171,3172
13816,3172
52944,3172
16061,3172
890,3172
10105,4964
29566,401252
435,8292
3564,9828
3379,9828
2188,10596
3383,10596
1020,10596
7295,13668
19240,14180
73685,14180
84194,14180
1020,14180
32157,82532
9350,82532
98176,82532
2130,82532
10221,18276
8926,18276
862,18276
3638,19556
83,478820
9,478820
121654,478820
591,478820
11199,478820
92955,478820
98007,478820
122333,478820
19233,478820
113342,478820
10611,478820
7131,478820
10485,85860
919,23908
11043,23908
81,24420
8073,24420
23046,24420
4777,28260
779,293476
37890,36196
6339,37988
2873,44900
8250,372836
898,46948
17411,46948
6454,51300
83,51300
3467,51300
711,381284
83024,381284
7076,381284
29312,447332
2481,447332
23222,55396
18052,123492
48130,385636
34679,385636
318,451172
21513,583268
694,583268
83,583268
12407,583268
117515,583268
92187,583268
3500,583268
2783,62564
8601,869
80,869
415,1125
7,1125
508,1381
7503,1381
10104,1381
6438,1381
1557,1637
1,1893
17537,329829
10272,329829
37323,329829
42263,329829
4896,329829
7405,4965
12552,4965
21635,4965
21636,4965
48089,333413
694,333669
7460,333669
10039,333669
20664,333669
356,333669
102879,71781
171,9573
737,9829
10163,9829
694,9829
8881,9829
2714,10085
23885,10085
36229,10341
6116,10341
8366,10341
13675,10341
2651,10597
686,10597
152,10597
635,11109
2452,11109
8763,11109
10100,11109
20456,11109
52723,11109
52724,11109
52725,11109
290,11109
93549,11365
3324,11365
23708,11365
140,11365
748,12133
4740,12133
7295,12133
10105,12133
2157,12645
8796,12901
264,340837
508,340837
10104,340837
22213,340837
37381,340837
1020,16229
42278,541541
10393,18533
3272,18533
11366,18533
1917,18533
11367,18533
11368,18533
107615,215653
126826,215653
77845,281957
508,281957
562,281957
8870,281957
10039,281957
10104,281957
13796,281957
52660,281957
41624,281957
711,21349
5521,21605
2746,21605
1178,21605
6246,22373
4305,24421
4306,24421
4307,24421
711,286565
11317,25189
559,25189
44408,287589
89,287589
44410,287589
6236,28005
252,28005
140,28005
101524,30309
28,30309
7429,30309
5197,555877
1469,555877
31279,555877
5822,622949
5591,428645
6125,38757
10039,39013
19778,39013
10146,39781
6667,39781
6691,39781
10161,39781
23910,39781
23911,39781
23912,39781
23913,39781
333,40805
6733,40805
34,40805
28104,44133
5798,44133
12520,110693
20916,110693
28394,110693
81411,110693
86454,441189
404,248933
96,248933
8234,248933
4606,248933
3391,248933
3675,316773
6663,253029
17281,581989
7823,581989
65624,452709
65625,452709
114571,452709
65623,452709
28787,193893
28788,193893
11536,63077
114873,63077
75387,64101
667,1126
13323,1126
307,1382
1,1894
1632,2662
10370,2662
831,7270
1645,7270
2201,7270
7161,7270
11395,7270
2199,7270
128461,9062
2173,9574
10105,271718
3341,271718
1778,271718
22841,75622
22842,75622
22843,75622
22844,75622
7405,10342
85,10342
10201,10342
