"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/1995","26.230","26.210","26.230","26.210","","0.17%"
"11/01/1995","26.185","26.165","26.185","26.165","","0.67%"
"10/01/1995","26.010","25.980","26.010","25.980","","-0.17%"
"09/01/1995","26.055","26.040","26.055","26.040","","0.52%"
"08/01/1995","25.920","25.870","25.920","25.870","","1.13%"
"07/01/1995","25.630","25.590","25.630","25.590","","0.35%"
"06/01/1995","25.540","25.490","25.540","25.490","","-1.01%"
"05/01/1995","25.800","25.700","25.800","25.700","","-0.96%"
"04/01/1995","26.050","25.950","26.050","25.950","","0.58%"
"03/01/1995","25.900","25.700","25.900","25.700","","0.78%"
"02/01/1995","25.700","25.500","25.700","25.500","","4.68%"
"01/01/1995","24.550","24.500","24.550","24.500","","0.61%"
"12/01/1994","24.400","24.200","24.400","24.200","","2.31%"
"11/01/1994","23.850","23.600","23.850","23.600","","-4.14%"
"10/01/1994","24.880","24.830","24.880","24.830","","-4.67%"
"09/01/1994","26.100","26.050","26.100","26.050","","-1.32%"
"08/01/1994","26.450","26.300","26.450","26.300","","0.76%"
"07/01/1994","26.250","26.050","26.250","26.050","","-2.78%"
"06/01/1994","27.000","26.800","27.000","26.800","","0.37%"
"05/01/1994","26.900","26.700","26.900","26.700","","-2.31%"
"04/01/1994","27.535","27.385","27.535","27.385","","-0.15%"
"03/01/1994","27.575","27.400","27.575","27.400","","-0.45%"
"02/01/1994","27.700","27.600","27.700","27.600","","0.00%"
"01/01/1994","27.700","27.500","27.700","27.500","","0.18%"
"12/01/1993","27.650","27.400","27.650","27.400","","-1.43%"
"11/01/1993","28.050","27.800","28.050","27.800","","-3.11%"
"10/01/1993","28.950","28.600","28.950","28.600","","0.17%"
"09/01/1993","28.900","28.400","28.900","28.400","","3.21%"
"08/01/1993","28.000","27.800","28.000","27.800","","1.63%"
"07/01/1993","27.550","27.400","27.550","27.400","","2.04%"
"06/01/1993","27.000","26.750","27.000","26.750","","0.75%"
"05/01/1993","26.800","26.600","26.800","26.600","","2.19%"
"04/01/1993","26.225","26.100","26.225","26.100","","2.84%"
"03/01/1993","25.500","25.250","25.500","25.250","","0.99%"
"02/01/1993","25.250","25.000","25.250","25.000","","0.00%"
"01/01/1993","25.250","24.900","25.250","24.900","","1.00%"
"12/01/1992","25.000","24.500","25.000","24.500","","-1.96%"
"11/01/1992","25.500","25.000","25.500","25.000","","3.87%"
"10/01/1992","24.550","24.300","24.550","24.300","","-2.77%"
"09/01/1992","25.250","25.000","25.250","25.000","","2.64%"
"08/01/1992","24.600","24.350","24.600","24.350","","-2.57%"
"07/01/1992","25.250","25.000","25.250","25.000","","-3.07%"
"06/01/1992","26.050","25.750","26.050","25.750","","-1.70%"
