"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/1998","1,350.00","1,231.00","1,361.00","1,231.00","","9.71%"
"07/01/1998","1,230.50","1,362.50","1,372.50","1,185.50","","-10.38%"
"06/01/1998","1,373.00","1,402.00","1,446.00","1,352.00","","-2.45%"
"05/01/1998","1,407.50","1,336.50","1,465.50","1,301.50","","5.31%"
"04/01/1998","1,336.50","1,380.50","1,489.50","1,328.50","","-3.50%"
"03/01/1998","1,385.00","1,610.00","1,645.00","1,342.00","","-15.19%"
"02/01/1998","1,633.00","1,502.00","1,731.00","1,502.00","","7.15%"
"01/01/1998","1,524.00","1,704.00","1,854.00","1,504.00","","-10.09%"
"12/01/1997","1,695.00","1,165.00","1,995.00","1,125.00","","44.93%"
"11/01/1997","1,169.50","964.50","1,172.00","950.00","","21.19%"
"10/01/1997","965.00","914.00","989.00","914.00","","5.46%"
"09/01/1997","915.00","906.60","917.00","903.00","","1.39%"
"08/01/1997","902.50","892.50","911.90","889.50","","1.40%"
"07/01/1997","890.00","889.70","897.00","887.00","","0.23%"
"06/01/1997","888.00","892.80","894.00","887.00","","-0.48%"
"05/01/1997","892.25","891.25","897.35","889.75","","0.03%"
"04/01/1997","892.00","897.00","899.50","887.00","","-0.39%"
"03/01/1997","895.50","866.00","901.80","862.50","","3.65%"
"02/01/1997","864.00","866.00","887.00","854.00","","-0.12%"
"01/01/1997","865.00","844.00","867.10","842.00","","2.37%"
"12/01/1996","845.00","831.00","847.90","828.50","","1.94%"
"11/01/1996","828.95","822.15","831.15","822.15","","0.33%"
"10/01/1996","826.25","826.05","836.75","822.25","","0.03%"
"09/01/1996","826.00","819.50","830.50","817.70","","0.82%"
"08/01/1996","819.25","812.05","823.55","812.05","","0.78%"
"07/01/1996","812.90","809.80","816.10","803.10","","0.21%"
"06/01/1996","811.20","787.70","813.20","785.90","","2.95%"
"05/01/1996","787.95","778.65","789.85","778.05","","1.25%"
"04/01/1996","778.25","782.75","783.15","778.25","","-0.51%"
"03/01/1996","782.25","782.45","785.05","777.15","","-0.04%"
"02/01/1996","782.55","784.55","785.15","777.25","","-0.34%"
"01/01/1996","785.25","774.75","793.45","774.05","","1.22%"
"12/01/1995","775.75","770.85","775.75","769.05","","0.66%"
"11/01/1995","770.65","765.15","774.05","765.05","","0.72%"
"10/01/1995","765.15","768.15","769.65","764.95","","-0.40%"
"09/01/1995","768.20","772.10","779.70","767.60","","-0.65%"
"08/01/1995","773.20","757.20","787.70","757.10","","2.13%"
"07/01/1995","757.05","757.85","760.15","755.55","","-0.16%"
"06/01/1995","758.25","757.55","765.95","757.05","","0.05%"
"05/01/1995","757.85","761.85","763.65","757.55","","-0.59%"
"04/01/1995","762.35","769.15","772.55","760.05","","-1.26%"
"03/01/1995","772.10","789.40","791.60","764.70","","-2.22%"
"02/01/1995","789.65","789.45","795.55","785.95","","0.03%"
"01/01/1995","789.40","788.10","795.10","784.40","","0.11%"
"12/01/1994","788.50","794.50","794.90","788.20","","-0.77%"
"11/01/1994","794.60","797.30","798.40","794.20","","-0.32%"
"10/01/1994","797.15","799.55","801.25","796.15","","-0.19%"
"09/01/1994","798.70","801.00","803.10","798.10","","-0.23%"
"08/01/1994","800.55","802.75","806.35","800.45","","-0.27%"
"07/01/1994","802.70","806.10","807.90","802.10","","-0.29%"
"06/01/1994","805.05","806.45","810.05","805.05","","-0.11%"
