movie_id,imdb_id,original_language,original_title,release_date,runtime,revenue_dom,revenue_int,revenue_world,revenue_open,budget_usd_adj,ageCert,metacritic_link,metascore,rating_count_imdb,rating_value_imdb,rating_value_tmdb,rating_count_tmdb
25329,tt0897347,en,The Echo,2008-05-25 00:00:00+00:00,96,,1508127.0,1508127,,5000000,R,/lists/tt0897347,,5446.0,5.6,5.5,84.0
40247,tt0878835,en,Please Give,2010-04-30 00:00:00+00:00,90,4033574.0,280255.0,4313829,118123.0,3000000,R,https://www.metacritic.com/movie/please-give?ftag=MCD-06-10aaa1c,78.0,10958.0,6.6,6.1,96.0
34081,tt0284929,en,Ted Bundy,2002-11-22 00:00:00+00:00,99,6073.0,62643.0,68716,1710.0,1200000,R,https://www.metacritic.com/movie/ted-bundy?ftag=MCD-06-10aaa1c,37.0,7222.0,5.8,5.8,100.0
20761,tt0196857,en,Play It to the Bone,1999-12-25 00:00:00+00:00,124,8434146.0,244666.0,8678812,3366.0,24000000,R,https://www.metacritic.com/movie/play-it-to-the-bone?ftag=MCD-06-10aaa1c,32.0,11402.0,5.5,5.7,100.0
319067,tt3518012,en,Best of Enemies,2015-07-31 00:00:00+00:00,87,892802.0,,892802,50378.0,1000000,R,https://www.metacritic.com/movie/best-of-enemies?ftag=MCD-06-10aaa1c,77.0,5856.0,7.6,7.3,100.0
19905,tt1092633,en,"The Goods: Live Hard, Sell Hard",2009-05-29 00:00:00+00:00,90,15122676.0,178209.0,15300885,5642137.0,10000000,R,https://www.metacritic.com/movie/the-goods-live-hard-sell-hard?ftag=MCD-06-10aaa1c,39.0,20681.0,5.8,5.4,136.0
235271,tt2205401,en,Addicted,2014-10-10 00:00:00+00:00,105,17390770.0,143544.0,17534314,7485346.0,5000000,R,https://www.metacritic.com/movie/addicted?ftag=MCD-06-10aaa1c,32.0,9040.0,5.2,5.5,168.0
447665,tt5208950,en,Kickboxer: Retaliation,2018-01-26 00:00:00+00:00,110,4537.0,97153.0,101690,3061.0,10000000,R,https://www.metacritic.com/movie/kickboxer-retaliation?ftag=MCD-06-10aaa1c,54.0,4534.0,5.0,5.3,168.0
50037,tt1534085,en,Beyond the Black Rainbow,2010-12-03 00:00:00+00:00,110,56491.0,,56491,4957.0,1098093,R,https://www.metacritic.com/movie/beyond-the-black-rainbow?ftag=MCD-06-10aaa1c,49.0,12956.0,6.0,5.9,200.0
464502,tt6063050,en,Acrimony,2018-03-30 00:00:00+00:00,120,43549096.0,2854573.0,46403669,17170707.0,20000000,R,https://www.metacritic.com/movie/tyler-perrys-acrimony?ftag=MCD-06-10aaa1c,32.0,7758.0,5.8,6.6,232.0
242090,tt2756032,en,The One I Love,2014-08-08 00:00:00+00:00,91,513447.0,83486.0,596933,48059.0,100000,R,https://www.metacritic.com/movie/the-one-i-love?ftag=MCD-06-10aaa1c,66.0,35121.0,7.1,6.9,432.0
174400,tt1609488,en,Language of a Broken Heart,2011-10-22 00:00:00+00:00,98,40645.0,,40645,5861.0,350000,R,https://www.metacritic.com/movie/language-of-a-broken-heart?ftag=MCD-06-10aaa1c,33.0,305.0,5.8,6.0,1.0
74086,tt0372370,en,Lana's Rain,2002-10-01 00:00:00+00:00,107,44287.0,,44287,15987.0,215000,R,https://www.metacritic.com/movie/lanas-rain?ftag=MCD-06-10aaa1c,40.0,168.0,6.4,6.0,1.0
57292,tt0421116,en,Alpha Male,2006-08-10 00:00:00+00:00,100,,33699.0,33699,,3000000,R,/lists/tt0421116,,316.0,5.5,4.0,1.0
45319,tt1305587,en,Ghetto Physics: Will the Real Pimps and Hos Please Stand Up?,2010-10-08 00:00:00+00:00,134,14034.0,,14034,10087.0,500000,R,https://www.metacritic.com/movie/ghettophysics-will-the-real-pimps-and-hos-please-stand-up?ftag=MCD-06-10aaa1c,42.0,63.0,5.9,10.0,1.0
125548,tt0138279,en,The 24 Hour Woman,1999-01-29 00:00:00+00:00,93,109535.0,,109535,21399.0,2500000,R,/lists/tt0138279,,380.0,5.3,2.0,1.0
16294,tt0479140,en,Ripple Effect,2007-06-21 00:00:00+00:00,87,14059.0,,14059,830.0,12000000,R,/lists/tt0479140,,678.0,5.0,6.0,1.0
83823,tt0834540,nl,New York City Serenade,2007-09-13 00:00:00+00:00,103,,2509.0,2509,,1800000,R,/lists/tt0834540,,472.0,5.0,6.0,1.0
37780,tt0480001,en,The Sensation of Sight,2006-08-01 00:00:00+00:00,134,23457.0,,23457,8256.0,1000000,R,/lists/tt0480001,,566.0,6.6,4.0,1.0
102308,tt1090634,en,The 13th Alley,2008-06-13 00:00:00+00:00,80,250992.0,,250992,112946.0,150000,R,/lists/tt1090634,,61.0,6.1,1.0,1.0
193704,tt0361322,en,Assisted Living,2005-02-02 00:00:00+00:00,78,49048.0,,49048,14146.0,500000,R,https://www.metacritic.com/movie/assisted-living?ftag=MCD-06-10aaa1c,57.0,266.0,6.6,7.5,1.0
89355,tt0290249,en,New Suit,2003-05-09 00:00:00+00:00,94,71743.0,,71743,13239.0,1000000,R,https://www.metacritic.com/movie/new-suit?ftag=MCD-06-10aaa1c,53.0,359.0,5.8,6.0,1.0
288950,tt0275263,en,Ciao America,2002-01-01 00:00:00+00:00,100,54965.0,,54965,21559.0,5000000,R,https://www.metacritic.com/movie/ciao-america?ftag=MCD-06-10aaa1c,39.0,76.0,7.5,10.0,1.0
424781,tt5688932,en,Sorry to Bother You,2018-07-06 00:00:00+00:00,112,17493096.0,677611.0,18170707,727266.0,3200000,R,https://www.metacritic.com/movie/sorry-to-bother-you?ftag=MCD-06-10aaa1c,80.0,60859.0,6.9,6.9,833.0
9624,tt0110725,en,On Deadly Ground,1994-02-18 00:00:00+00:00,102,38590458.0,,38590458,12679573.0,50000000,R,https://www.metacritic.com/movie/on-deadly-ground?ftag=MCD-06-10aaa1c,33.0,22057.0,4.6,4.7,257.0
10413,tt0107711,en,Nowhere to Run,1993-01-15 00:00:00+00:00,94,22189039.0,,22189039,8203255.0,15000000,R,/lists/tt0107711,,21603.0,5.7,6.2,369.0
136795,tt2404463,en,The Heat,2013-06-27 00:00:00+00:00,117,159582188.0,70348583.0,229930771,39115043.0,43000000,R,https://www.metacritic.com/movie/the-heat?ftag=MCD-06-10aaa1c,60.0,161368.0,6.6,6.6,2957.0
220882,tt1273221,en,London Fields,2018-09-20 00:00:00+00:00,118,252676.0,234744.0,487420,168575.0,8000000,R,https://www.metacritic.com/movie/london-fields?ftag=MCD-06-10aaa1c,16.0,5893.0,4.2,5.1,129.0
14172,tt0367478,en,Wake of Death,2004-12-28 00:00:00+00:00,91,,521918.0,521918,,14000000,R,/lists/tt0367478,,8813.0,5.7,6.1,137.0
181330,tt2609912,en,Kevin Hart: Let Me Explain,2013-07-03 00:00:00+00:00,74,32244051.0,74000.0,32318051,10030463.0,2500000,R,https://www.metacritic.com/movie/kevin-hart-let-me-explain?ftag=MCD-06-10aaa1c,53.0,8471.0,6.8,7.0,161.0
14324,tt0437954,en,Virgin Territory,2007-12-17 00:00:00+00:00,93,,5410749.0,5410749,,38000000,R,/lists/tt0437954,,7497.0,4.8,4.4,185.0
13403,tt0248845,en,Hedwig and the Angry Inch,2001-07-20 00:00:00+00:00,95,3067312.0,576888.0,3644200,156724.0,6000000,R,https://www.metacritic.com/movie/hedwig-and-the-angry-inch?ftag=MCD-06-10aaa1c,85.0,31764.0,7.7,7.7,209.0
11059,tt0317676,en,House of the Dead,2003-04-11 00:00:00+00:00,90,10249719.0,3568462.0,13818181,5500000.0,12000000,R,https://www.metacritic.com/movie/house-of-the-dead?ftag=MCD-06-10aaa1c,15.0,35778.0,2.0,2.8,225.0
277558,tt2124787,en,Final Girl,2015-04-14 00:00:00+00:00,90,,33411.0,33411,,8000000,R,/lists/tt2124787,,14367.0,4.7,5.1,466.0
291984,tt4042818,en,The Death & Life of John F. Donovan,2019-03-13 00:00:00+00:00,127,152713.0,3173651.0,3326364,33340.0,35000000,R,https://www.metacritic.com/movie/the-death-and-life-of-john-f-donovan?ftag=MCD-06-10aaa1c,28.0,5202.0,6.1,7.1,498.0
10185,tt0805570,en,The Midnight Meat Train,2008-08-07 00:00:00+00:00,98,83361.0,3450952.0,3534313,34394.0,15000000,R,https://www.metacritic.com/movie/the-midnight-meat-train?ftag=MCD-06-10aaa1c,58.0,59756.0,6.0,6.0,644.0
9348,tt0114508,en,Species,1995-07-07 00:00:00+00:00,108,60074103.0,53300000.0,113374103,17161943.0,35000000,R,https://www.metacritic.com/movie/species?ftag=MCD-06-10aaa1c,49.0,73801.0,5.8,5.8,965.0
7220,tt0330793,en,The Punisher,2004-04-15 00:00:00+00:00,124,33810189.0,20889916.0,54700105,14000000.0,33000000,R,https://www.metacritic.com/movie/the-punisher?ftag=MCD-06-10aaa1c,33.0,148855.0,6.4,6.2,1802.0
10781,tt0420294,en,The Texas Chainsaw Massacre: The Beginning,2006-10-06 00:00:00+00:00,91,39517763.0,12246643.0,51764406,19150000.0,16000000,R,https://www.metacritic.com/movie/the-texas-chainsaw-massacre-the-beginning?ftag=MCD-06-10aaa1c,30.0,67424.0,5.8,6.0,1099.0
143049,tt1067765,en,Adult World,2013-04-18 00:00:00+00:00,107,25368.0,12519.0,37887,3783.0,4000000,R,https://www.metacritic.com/movie/adult-world?ftag=MCD-06-10aaa1c,61.0,16739.0,6.1,6.1,275.0
473149,tt5670152,en,Traffik,2018-04-20 00:00:00+00:00,96,9186156.0,329758.0,9515914,3941338.0,4000000,R,https://www.metacritic.com/movie/traffik?ftag=MCD-06-10aaa1c,37.0,18370.0,6.0,6.3,323.0
620725,tt9354944,en,Jexi,2019-10-10 00:00:00+00:00,84,6546159.0,2795665.0,9341824,3106730.0,5000000,R,https://www.metacritic.com/movie/jexi?ftag=MCD-06-10aaa1c,39.0,19005.0,6.1,7.1,615.0
39800,tt0808526,en,Life During Wartime,2009-10-10 00:00:00+00:00,97,281447.0,525715.0,807162,30507.0,4500000,R,https://www.metacritic.com/movie/life-during-wartime?ftag=MCD-06-10aaa1c,69.0,6833.0,6.4,6.2,69.0
16379,tt0120757,en,The Mod Squad,1999-03-26 00:00:00+00:00,92,13263993.0,,13263993,6064716.0,50000000,R,https://www.metacritic.com/movie/the-mod-squad?ftag=MCD-06-10aaa1c,16.0,8647.0,4.3,4.4,77.0
307946,tt3640682,en,I Smile Back,2015-10-23 00:00:00+00:00,85,58738.0,4635.0,63373,15758.0,495000,R,https://www.metacritic.com/movie/i-smile-back?ftag=MCD-06-10aaa1c,59.0,4903.0,6.1,6.1,77.0
16129,tt0156729,en,Last Night,1998-10-23 00:00:00+00:00,91,591165.0,,591165,,2000000,R,https://www.metacritic.com/movie/last-night?ftag=MCD-06-10aaa1c,65.0,9237.0,7.1,6.8,81.0
13436,tt0883995,th,13 เกมสยอง,2006-10-04 00:00:00+00:00,114,,362735.0,362735,,3164883,R,/lists/tt0883995,,5596.0,6.7,6.4,89.0
14062,tt0259822,en,.45,2006-11-30 00:00:00+00:00,101,,171339.0,171339,,5000000,R,/lists/tt0259822,,8002.0,5.6,5.1,93.0
402688,tt5187886,es,Abracadabra,2017-08-04 00:00:00+00:00,96,13975.0,2100285.0,2114260,1942.0,6171360,R,/lists/tt5187886,,2311.0,5.7,5.2,101.0
27381,tt0104511,en,Innocent Blood,1992-09-25 00:00:00+00:00,112,4943279.0,,4943279,1857658.0,20000000,R,/lists/tt0104511,,9209.0,6.2,6.1,113.0
23949,tt0275719,en,Tape,2001-11-02 00:00:00+00:00,86,490475.0,25425.0,515900,28424.0,100000,R,https://www.metacritic.com/movie/tape?ftag=MCD-06-10aaa1c,71.0,18695.0,7.2,7.0,121.0
10790,tt0475937,en,The Abandoned,2006-09-11 00:00:00+00:00,99,1653012.0,2876880.0,4529892,2482000.0,3813900,R,https://www.metacritic.com/movie/the-abandoned?ftag=MCD-06-10aaa1c,42.0,12406.0,5.5,5.4,121.0
13362,tt0854678,en,Taxi to the Dark Side,2007-04-30 00:00:00+00:00,106,274661.0,19648.0,294309,10930.0,1000000,R,https://www.metacritic.com/movie/taxi-to-the-dark-side?ftag=MCD-06-10aaa1c,82.0,14842.0,7.4,7.2,125.0
425751,tt5655222,en,The Hero,2017-06-09 00:00:00+00:00,97,4077333.0,24366.0,4101699,45317.0,1200000,R,https://www.metacritic.com/movie/the-hero?ftag=MCD-06-10aaa1c,61.0,8010.0,6.5,6.2,130.0
27274,tt0099611,en,Frankenhooker,1990-06-01 00:00:00+00:00,85,205068.0,,205068,2500000.0,2500000,R,/lists/tt0099611,,8818.0,6.2,6.0,138.0
1666,tt0799954,en,The Bridge,2006-10-27 00:00:00+00:00,93,179780.0,25944.0,205724,49313.0,25000,R,https://www.metacritic.com/movie/the-bridge?ftag=MCD-06-10aaa1c,58.0,10996.0,7.2,6.9,146.0
8583,tt0118892,en,Dangerous Beauty,1998-02-20 00:00:00+00:00,111,4553271.0,,4553271,105989.0,8000000,R,/lists/tt0118892,,15904.0,7.2,7.2,162.0
25602,tt1182921,en,Ninja,2009-10-22 00:00:00+00:00,83,,194243.0,194243,,10000000,R,/lists/tt1182921,,12228.0,5.5,5.8,170.0
2016,tt0444182,fr,Indigènes,2006-09-27 00:00:00+00:00,128,320700.0,22643001.0,22963701,10996.0,18391800,R,https://www.metacritic.com/movie/days-of-glory?ftag=MCD-06-10aaa1c,82.0,13951.0,7.0,6.8,242.0
14362,tt0102614,en,Out for Justice,1991-04-12 00:00:00+00:00,91,39673161.0,,39673161,10524026.0,14000000,R,https://www.metacritic.com/movie/out-for-justice?ftag=MCD-06-10aaa1c,38.0,21295.0,6.1,6.1,242.0
24056,tt0471041,en,The Tournament,2009-05-01 00:00:00+00:00,95,,493459.0,493459,,9000000,R,/lists/tt0471041,,33981.0,6.1,5.9,388.0
12088,tt0106950,en,Fortress,1992-09-30 00:00:00+00:00,95,6739141.0,,6739141,4040711.0,8000000,R,/lists/tt0106950,,27254.0,5.9,6.0,388.0
11917,tt1132626,en,Saw V,2008-10-23 00:00:00+00:00,95,56746769.0,57117290.0,113864059,30053954.0,10800000,R,https://www.metacritic.com/movie/saw-v?ftag=MCD-06-10aaa1c,20.0,114307.0,5.8,6.2,2213.0
214,tt0489270,en,Saw III,2006-10-27 00:00:00+00:00,114,80238724.0,84635551.0,164874275,33610391.0,10000000,R,https://www.metacritic.com/movie/saw-iii?ftag=MCD-06-10aaa1c,48.0,177154.0,6.2,6.4,2853.0
3597,tt0119345,en,I Know What You Did Last Summer,1997-10-17 00:00:00+00:00,100,72586134.0,53000000.0,125586134,15818645.0,17000000,R,https://www.metacritic.com/movie/i-know-what-you-did-last-summer?ftag=MCD-06-10aaa1c,52.0,132652.0,5.7,5.9,1747.0
12212,tt0192731,en,Urban Legends: Final Cut,2000-09-22 00:00:00+00:00,97,21468807.0,17105555.0,38574362,8505513.0,14000000,R,https://www.metacritic.com/movie/urban-legends-final-cut?ftag=MCD-06-10aaa1c,16.0,16055.0,4.3,4.7,277.0
21641,tt1226271,en,The Damned United,2009-03-27 00:00:00+00:00,97,449865.0,3641513.0,4091378,32065.0,10000000,R,https://www.metacritic.com/movie/the-damned-united?ftag=MCD-06-10aaa1c,81.0,41166.0,7.5,7.3,405.0
9594,tt0101764,en,Double Impact,1991-07-31 00:00:00+00:00,110,30102717.0,,30102717,7574703.0,15000000,R,https://www.metacritic.com/movie/double-impact?ftag=MCD-06-10aaa1c,40.0,37716.0,5.6,5.9,586.0
41439,tt1477076,en,Saw 3D,2010-10-21 00:00:00+00:00,90,45710178.0,90440256.0,136150434,22530123.0,20000000,R,https://www.metacritic.com/movie/saw-3d?ftag=MCD-06-10aaa1c,24.0,89792.0,5.6,6.0,1940.0
34746,tt0109578,en,Death Wish V: The Face of Death,1994-01-14 00:00:00+00:00,95,1702394.0,,1702394,503936.0,5000000,R,https://www.metacritic.com/movie/death-wish-v-the-face-of-death?ftag=MCD-06-10aaa1c,25.0,6938.0,4.9,4.9,131.0
34308,tt0367188,en,Modigliani,2004-05-18 00:00:00+00:00,128,205165.0,1341843.0,1547008,32360.0,12000000,R,https://www.metacritic.com/movie/modigliani?ftag=MCD-06-10aaa1c,25.0,10868.0,7.4,7.2,139.0
39436,tt0220827,it,Non ho sonno,2001-01-05 00:00:00+00:00,117,,158811.0,158811,,4000000,R,/lists/tt0220827,,6334.0,6.2,6.2,139.0
139455,tt2347497,en,Silent Night,2012-11-30 00:00:00+00:00,94,14567.0,116214.0,130781,9780.0,5000000,R,https://www.metacritic.com/movie/silent-night?ftag=MCD-06-10aaa1c,53.0,7418.0,5.2,5.0,155.0
101519,tt2006040,en,A Fantastic Fear of Everything,2012-06-07 00:00:00+00:00,100,,96948.0,96948,,2336445,R,https://www.metacritic.com/movie/a-fantastic-fear-of-everything?ftag=MCD-06-10aaa1c,31.0,14020.0,5.8,5.7,187.0
244403,tt1798243,en,Rudderless,2014-10-17 00:00:00+00:00,105,58293.0,487856.0,546149,37440.0,5000000,R,https://www.metacritic.com/movie/rudderless?ftag=MCD-06-10aaa1c,52.0,17433.0,7.5,7.3,195.0
9959,tt0349467,en,Freedomland,2006-02-17 00:00:00+00:00,113,12512886.0,2142742.0,14655628,5833562.0,37665000,R,https://www.metacritic.com/movie/freedomland?ftag=MCD-06-10aaa1c,43.0,15396.0,5.1,5.4,211.0
250766,tt2382298,en,Life Itself,2014-07-04 00:00:00+00:00,121,810454.0,5191.0,815645,131411.0,153875,R,https://www.metacritic.com/movie/life-itself?ftag=MCD-06-10aaa1c,87.0,14808.0,7.8,7.6,251.0
123109,tt1763264,en,No One Lives,2013-03-09 00:00:00+00:00,86,74918.0,973786.0,1048704,47800.0,2900000,R,https://www.metacritic.com/movie/no-one-lives?ftag=MCD-06-10aaa1c,26.0,18726.0,6.0,5.8,358.0
297608,tt3387648,en,The Taking of Deborah Logan,2014-10-21 00:00:00+00:00,90,,407782.0,407782,,1500000,R,/lists/tt3387648,,25764.0,6.0,6.2,684.0
73567,tt1726669,en,Killer Joe,2011-09-10 00:00:00+00:00,102,1987762.0,2645906.0,4633668,37900.0,11000000,R,https://www.metacritic.com/movie/killer-joe?ftag=MCD-06-10aaa1c,62.0,72423.0,6.7,6.5,908.0
37169,tt1467304,en,The Human Centipede (First Sequence),2009-04-26 00:00:00+00:00,92,181467.0,143646.0,325113,12424.0,1984800,R,https://www.metacritic.com/movie/the-human-centipede-first-sequence?ftag=MCD-06-10aaa1c,33.0,72669.0,4.4,5.1,1305.0
1696,tt0395584,en,The Devil's Rejects,2005-07-22 00:00:00+00:00,107,17044981.0,3856878.0,20901859,7067335.0,7000000,R,https://www.metacritic.com/movie/the-devils-rejects?ftag=MCD-06-10aaa1c,53.0,92864.0,6.8,6.7,877.0
2163,tt0118771,en,Breakdown,1997-05-02 00:00:00+00:00,95,50159144.0,,50159144,12307128.0,36000000,R,https://www.metacritic.com/movie/breakdown?ftag=MCD-06-10aaa1c,73.0,48643.0,6.9,6.7,487.0
2662,tt0251736,en,House of 1000 Corpses,2003-04-11 00:00:00+00:00,89,12634962.0,4194583.0,16829545,3400000.0,7000000,R,https://www.metacritic.com/movie/house-of-1000-corpses?ftag=MCD-06-10aaa1c,31.0,77630.0,6.1,6.2,910.0
18405,tt0844708,en,The Last House on the Left,2009-03-13 00:00:00+00:00,110,32752215.0,13243008.0,45995223,14118685.0,15000000,R,https://www.metacritic.com/movie/the-last-house-on-the-left?ftag=MCD-06-10aaa1c,42.0,85188.0,6.5,6.4,1054.0
27023,tt1276105,en,Saint John of Las Vegas,2010-01-29 00:00:00+00:00,84,102645.0,9086.0,111731,21666.0,3800000,R,https://www.metacritic.com/movie/saint-john-of-las-vegas?ftag=MCD-06-10aaa1c,32.0,2786.0,5.7,5.7,33.0
13577,tt1129381,en,Lower Learning,2008-10-10 00:00:00+00:00,97,2804.0,,2804,2550.0,2000000,R,/lists/tt1129381,,2496.0,4.0,5.1,33.0
19085,tt0120467,en,Vulgar,2002-04-26 00:00:00+00:00,87,15927.0,,15927,9377.0,120000,R,https://www.metacritic.com/movie/vulgar?ftag=MCD-06-10aaa1c,5.0,3914.0,5.3,5.3,33.0
396777,tt4677924,en,Woodshock,2017-09-22 00:00:00+00:00,100,42603.0,1079.0,43682,12247.0,5000000,R,https://www.metacritic.com/movie/woodshock?ftag=MCD-06-10aaa1c,39.0,1635.0,4.3,4.5,33.0
16020,tt0768183,en,Day Zero,2007-04-27 00:00:00+00:00,92,16659.0,,16659,12070.0,2000000,R,https://www.metacritic.com/movie/day-zero?ftag=MCD-06-10aaa1c,41.0,2716.0,5.9,5.0,35.0
23736,tt1202222,en,Lies & Illusions,2009-08-26 00:00:00+00:00,92,,156510.0,156510,,4500000,R,/lists/tt1202222,,2863.0,3.5,3.8,35.0
18558,tt0475380,fr,Scenes of a Sexual Nature,2006-11-03 00:00:00+00:00,91,,429931.0,429931,,496052,R,/lists/tt0475380,,4949.0,6.0,5.4,35.0
31643,tt0110197,en,Jimmy Hollywood,1994-03-30 00:00:00+00:00,112,3783003.0,,3783003,1451000.0,30000000,R,/lists/tt0110197,,3051.0,5.3,5.2,35.0
39845,tt1125929,en,Love Ranch,2010-06-30 00:00:00+00:00,117,137885.0,8264.0,146149,44220.0,25000000,R,https://www.metacritic.com/movie/love-ranch?ftag=MCD-06-10aaa1c,37.0,2928.0,5.7,5.8,35.0
23174,tt1172060,en,It's Alive,2008-08-15 00:00:00+00:00,80,,1035267.0,1035267,,10000000,R,/lists/tt1172060,,2702.0,3.5,3.8,35.0
14847,tt0985593,en,Miss Conception,2008-02-08 00:00:00+00:00,104,2134.0,567072.0,569206,1342.0,8707800,R,https://www.metacritic.com/movie/miss-conception?ftag=MCD-06-10aaa1c,33.0,2633.0,4.6,4.1,37.0
14025,tt0839880,en,Lake Dead,2007-11-09 00:00:00+00:00,90,97182.0,,97182,512000.0,2500000,R,/lists/tt0839880,,3560.0,4.1,4.5,37.0
19187,tt0317640,en,The Hebrew Hammer,2003-01-01 00:00:00+00:00,85,82157.0,12458.0,94615,19539.0,2000000,R,https://www.metacritic.com/movie/the-hebrew-hammer?ftag=MCD-06-10aaa1c,41.0,4599.0,6.1,5.6,37.0
413762,tt5158522,en,The Levelling,2017-05-12 00:00:00+00:00,83,3040.0,115411.0,118451,160.0,1285761,R,https://www.metacritic.com/movie/the-levelling?ftag=MCD-06-10aaa1c,81.0,2421.0,6.4,6.3,37.0
36233,tt0107863,en,Posse,1993-05-14 00:00:00+00:00,111,18289763.0,,18289763,5311902.0,10000000,R,/lists/tt0107863,,3950.0,5.5,5.4,39.0
14808,tt0485863,zh,墨攻,2006-11-23 00:00:00+00:00,133,,17812601.0,17812601,,16000000,R,/lists/tt0485863,,3925.0,6.7,6.6,39.0
20321,tt0286594,en,Doctor Sleep,2002-02-01 00:00:00+00:00,108,41392.0,650103.0,691495,21980.0,10000000,R,https://www.metacritic.com/movie/close-your-eyes?ftag=MCD-06-10aaa1c,45.0,2981.0,6.1,5.2,39.0
27834,tt0254199,en,CQ,2001-05-12 00:00:00+00:00,88,414358.0,85533.0,499891,54942.0,7000000,R,https://www.metacritic.com/movie/cq?ftag=MCD-06-10aaa1c,56.0,4582.0,6.2,6.0,39.0
47620,tt0102687,en,Poison,1991-04-05 00:00:00+00:00,85,787280.0,,787280,,250000,R,https://www.metacritic.com/movie/poison?ftag=MCD-06-10aaa1c,67.0,3910.0,6.5,6.4,39.0
60270,tt1684925,en,Wish You Were Here,2012-04-26 00:00:00+00:00,93,46347.0,1501094.0,1547441,,2594024,R,https://www.metacritic.com/movie/wish-you-were-here?ftag=MCD-06-10aaa1c,60.0,5194.0,5.9,5.4,41.0
13433,tt0304229,en,Japanese Story,2003-08-30 00:00:00+00:00,110,647054.0,3451559.0,4098613,23962.0,5740000,R,https://www.metacritic.com/movie/japanese-story?ftag=MCD-06-10aaa1c,73.0,6233.0,6.7,6.5,41.0
15423,tt0475298,en,Hood of Horror,2006-06-27 00:00:00+00:00,84,25900.0,,25900,25900.0,5000000,R,/lists/tt0475298,,2739.0,4.0,4.8,41.0
21173,tt0853096,en,Death of a President,2006-10-27 00:00:00+00:00,97,519086.0,350266.0,869352,281778.0,2000000,R,https://www.metacritic.com/movie/death-of-a-president?ftag=MCD-06-10aaa1c,49.0,6833.0,6.3,5.8,41.0
14809,tt0286152,en,Stark Raving Mad,2002-05-23 00:00:00+00:00,101,,167572.0,167572,,5000000,R,/lists/tt0286152,,4789.0,6.3,6.2,43.0
14833,tt0837796,en,House,2008-11-06 00:00:00+00:00,101,575048.0,565970.0,1141018,327445.0,2500000,R,https://www.metacritic.com/movie/house?ftag=MCD-06-10aaa1c,24.0,5552.0,4.6,4.4,43.0
30157,tt0109093,en,Amateur,1994-08-05 00:00:00+00:00,105,757088.0,,757088,,2300000,R,https://www.metacritic.com/movie/amateur?ftag=MCD-06-10aaa1c,53.0,5632.0,6.9,6.7,43.0
547590,tt7374952,en,El Chicano,2019-05-03 00:00:00+00:00,148,1400603.0,4043.0,1404646,700261.0,8000000,R,https://www.metacritic.com/movie/el-chicano?ftag=MCD-06-10aaa1c,46.0,1073.0,5.3,7.2,43.0
13468,tt0420291,en,Keane,2005-09-09 00:00:00+00:00,90,33256.0,443374.0,476630,6151.0,850000,R,https://www.metacritic.com/movie/keane?ftag=MCD-06-10aaa1c,79.0,5294.0,6.9,6.4,45.0
538207,tt7903530,en,We Die Young,2019-05-09 00:00:00+00:00,93,,143837.0,143837,,4000000,R,/lists/tt7903530,,3188.0,5.2,5.4,45.0
41469,tt0119778,en,Next Stop Wonderland,1998-08-21 00:00:00+00:00,96,3395581.0,,3395581,123055.0,1000000,R,https://www.metacritic.com/movie/next-stop-wonderland?ftag=MCD-06-10aaa1c,71.0,4604.0,6.6,6.2,47.0
13251,tt0783608,en,The Walker,2007-02-13 00:00:00+00:00,108,79698.0,510718.0,590416,16525.0,10000000,R,https://www.metacritic.com/movie/the-walker?ftag=MCD-06-10aaa1c,51.0,5199.0,5.8,5.1,47.0
16867,tt0833960,en,Gardens of the Night,2008-11-21 00:00:00+00:00,110,11436.0,,11436,3072.0,2300000,R,https://www.metacritic.com/movie/gardens-of-the-night?ftag=MCD-06-10aaa1c,43.0,4161.0,6.9,6.3,47.0
421044,tt6155194,en,Best F(r)iends: Volume 1,2017-09-04 00:00:00+00:00,108,252410.0,37654.0,290064,131671.0,1500000,R,/lists/tt6155194,,2391.0,5.4,5.0,47.0
18516,tt0479341,en,Adam Resurrected,2008-08-08 00:00:00+00:00,106,,82349.0,82349,,10000000,R,https://www.metacritic.com/movie/adam-resurrected?ftag=MCD-06-10aaa1c,58.0,3836.0,6.3,6.3,49.0
14290,tt0280477,en,Better Luck Tomorrow,2002-01-12 00:00:00+00:00,101,3802390.0,6836.0,3809226,360772.0,250000,R,https://www.metacritic.com/movie/better-luck-tomorrow?ftag=MCD-06-10aaa1c,67.0,9043.0,7.0,6.6,49.0
268725,tt2236160,en,Nightlight,2015-03-27 00:00:00+00:00,85,,77567.0,77567,,2000000,R,https://www.metacritic.com/movie/nightlight?ftag=MCD-06-10aaa1c,27.0,1946.0,4.4,4.5,49.0
450766,tt2249081,en,The Forgiven,2018-03-09 00:00:00+00:00,115,,42213.0,42213,,15000000,R,https://www.metacritic.com/movie/the-forgiven?ftag=MCD-06-10aaa1c,41.0,1940.0,5.9,6.4,49.0
17734,tt0268690,en,Thirteen Conversations About One Thing,2001-09-02 00:00:00+00:00,104,3288164.0,418488.0,3706652,89499.0,4500000,R,https://www.metacritic.com/movie/thirteen-conversations-about-one-thing?ftag=MCD-06-10aaa1c,74.0,9395.0,7.0,6.6,51.0
