Unnamed: 0,url,movie_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box office_min,box_office_max,box_office_avg,box_office_error,external_links,error,box_office_min,release_date,budget_avg_usd,budget_avg_usd_rate,box_office_avg_usd,box_office_avg_usd_rate
36648,https://en.wikipedia.org/wiki/August:_Osage_County_(film),152737,$37 million[2],USD,37000000.0,37000000.0,37000000.0,,$74.2 million[3],USD,74200000.0,74200000.0,74200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1322269/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=augustosagecounty.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/august_osage_county', 'Metacritic': 'https://www.metacritic.com/movie/august-osage-county'}",,,2013-12-01,37000000.0,1.0,74200000.0,1.0
10907,https://en.wikipedia.org/wiki/The_Best_Offer,152742,$18 million[1],USD,18000000.0,18000000.0,18000000.0,,"$20,489,700[2][3]",USD,20489700.0,20489700.0,20489700.0,,"{'Official website': 'http://lamiglioreoffertailfilm.it', 'IMDb': 'https://www.imdb.com/title/tt1924396/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/2000044/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v576225', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_best_offer'}",,,2013-01-01,18000000.0,1.0,20489700.0,1.0
22808,https://en.wikipedia.org/wiki/All_Is_Lost,152747,$8.5 million[5],USD,8500000.0,8500000.0,8500000.0,,$13.6 million[6],USD,13600000.0,13600000.0,13600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2017038/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=allislost.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/all_is_lost_2013', 'Metacritic': 'https://www.metacritic.com/movie/all-is-lost', 'AllMovie': 'https://www.allmovie.com/movie/v570205'}",,,2013-08-01,8500000.0,1.0,13600000.0,1.0
54235,https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints,152748,$4 million,USD,4000000.0,4000000.0,4000000.0,,$1 million[2],USD,,1000000.0,1000000.0,,"{'Official website': 'http://www.ifcfilms.com/uncategorized/aintthembodiessaints', 'IMDb': 'https://www.imdb.com/title/tt2388637/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=aintthembodiessaints.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/aint_them_bodies_saints_2013', 'Metacritic': 'https://www.metacritic.com/movie/aint-them-bodies-saints'}",,1000000.0,2013-07-01,4000000.0,1.0,1000000.0,1.0
32754,https://en.wikipedia.org/wiki/Ouran_High_School_Host_Club_(film),152752,,,,,,,US$$2.8 million,USD,2800000.0,2800000.0,2800000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2036375/', 'Official website': 'https://www.tbs.co.jp/ouran_movie/'}",,,2012-03-01,,,2800000.0,1.0
10519,https://en.wikipedia.org/wiki/The_Monuments_Men,152760,$70–91 million[2][3],USD,70.0,91000000.0,45500035.0,,$156.4 million[2],USD,156400000.0,156400000.0,156400000.0,,"{'': 'http://www.monumentsmenmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt2177771/', 'AllMovie': 'https://www.allmovie.com/movie/v328046885', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/980165/enwp', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/69983', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=monumentsmen.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_monuments_men', 'Metacritic': 'https://www.metacritic.com/movie/the-monuments-men', 'Monuments Menbook': 'https://web.archive.org/web/20100925073753/http://monumentsmen.com/'}",,,2014-01-01,45500035.0,1.0,156400000.0,1.0
37087,https://en.wikipedia.org/wiki/The_Past_(2013_film),152780,$8 million,USD,8000000.0,8000000.0,8000000.0,,$10.6 million[2][3],USD,10600000.0,10600000.0,10600000.0,,"{'Sony Pictures Classics': 'http://sonyclassics.com/thepast/', 'IMDb': 'https://www.imdb.com/title/tt2404461/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=past.htm', 'Metacritic': 'https://www.metacritic.com/movie/the-past', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/le_passe', 'AllMovie': 'https://www.allmovie.com/movie/v581032'}",,,2013-05-01,8000000.0,1.0,10600000.0,1.0
5881,https://en.wikipedia.org/wiki/Deaf_Smith_%26_Johnny_Ears,152787,$1.2 million[1],USD,1200000.0,1200000.0,1200000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0068454/', 'AllMovie': 'https://www.allmovie.com/movie/v88968'}",,,1973-03-01,1200000.0,1.0,,
32461,https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn,152790,,,,,,,"$615,198[1][2]",USD,615198.0,615198.0,615198.0,,{'IMDb': 'https://www.imdb.com/title/tt1294970/'},,,2014-05-01,,,615198.0,1.0
22935,https://en.wikipedia.org/wiki/Devil%27s_Knot_(film),152792,,,,,,,$2 million[5],USD,2000000.0,2000000.0,2000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0804463/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/devils_knot', 'Metacritic': 'https://www.metacritic.com/movie/devils-knot'}",,,2013-05-01,,,2000000.0,1.0
2080,https://en.wikipedia.org/wiki/Daruvu,152875,₹20 crore (US$2.4 million)[2],INR,200000000.0,200000000.0,200000000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2304573/'},,,2012-05-01,3568879.3718772307,0.017844396859386154,,
16275,https://en.wikipedia.org/wiki/The_Stroller_Strategy,152989,$5 million [4],USD,5000000.0,5000000.0,5000000.0,,$2.4 million [5],USD,2400000.0,2400000.0,2400000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2520516/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_stroller_strategy'}",,,2012-11-01,5000000.0,1.0,2400000.0,1.0
18829,https://en.wikipedia.org/wiki/Exile_(1994_film),153031,A$2 million[1],AUD,2000000.0,2000000.0,2000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0109757/', 'Ozmovies': 'https://www.ozmovies.com.au/movie/exile'}",,,1994-09-01,1479946.721918011,0.7399733609590056,,
39197,https://en.wikipedia.org/wiki/Backlash_(1986_film),153340,"AU $225,000[1]",USD,225000.0,225000.0,225000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0090686/', 'Backlash': 'http://www.ozmovies.com.au/movie/backlash'}",,,1987-03-01,225000.0,1.0,,
22213,https://en.wikipedia.org/wiki/The_Complex_(film),153750,,,,,,,"$8,738,992",USD,8738992.0,8738992.0,8738992.0,,"{'IMDb': 'https://www.imdb.com/title/tt2493466/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/kuroyuri_danchi'}",,,2013-05-01,,,8738992.0,1.0
36761,https://en.wikipedia.org/wiki/Il_Futuro,153774,,,,,,,"$14,001 (US)[1]",USD,14001.0,14001.0,14001.0,,"{'IMDb': 'https://www.imdb.com/title/tt1992156/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=ilfuturo.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/il_futuro_2013'}",,,2013-09-01,,,14001.0,1.0
10781,https://en.wikipedia.org/wiki/Soegija,153793,"Rp 12 Billion[1] (about $1,270,000)",USD,1270000.0,1270000.0,1270000.0,,,,,,,,"{'Official website': 'http://www.soegijathemovie.com', 'IMDb': 'https://www.imdb.com/title/tt2225946/'}",,,2012-06-01,1270000.0,1.0,,
24674,https://en.wikipedia.org/wiki/Straight_A%27s,153795,$3.2 million[1],USD,3200000.0,3200000.0,3200000.0,,$5.2 million[2],USD,5200000.0,5200000.0,5200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2024506/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/straight_as_2013'}",,,2013-01-01,3200000.0,1.0,5200000.0,1.0
19088,https://en.wikipedia.org/wiki/Dragon_in_Jail,153990,,,,,,,"HK$10,451,120",HKD,10451120.0,10451120.0,10451120.0,,"{'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=7330&display_set=eng', 'Hong Kong Cinemagic': 'http://www.hkcinemagic.com/en/movie.asp?id=622', 'IMDb': 'https://www.imdb.com/title/tt0100995/'}",,,1990-09-01,,,1346533.5308896475,0.12884107453456162
45411,https://en.wikipedia.org/wiki/The_Tower_(2012_South_Korean_film),154030,US$9.3 million,USD,9300000.0,9300000.0,9300000.0,,US$36.4 million[1],USD,,36400000.0,36400000.0,,"{'Official website': 'http://www.thetowermovie2013.com', 'IMDb': 'https://www.imdb.com/title/tt2554270/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/13302', 'HanCinema': 'https://www.hancinema.net/korean_movie_The_Tower.php'}",,36400000.0,2012-12-01,9300000.0,1.0,36400000.0,1.0
26902,https://en.wikipedia.org/wiki/Kid_Blue,154073,$2 million[1],USD,2000000.0,2000000.0,2000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0070267/', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/54756', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/80180/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v457909', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/kid_blue'}",,,1973-01-01,2000000.0,1.0,,
43768,https://en.wikipedia.org/wiki/The_Outside_Chance_of_Maximilian_Glick,154270,"$2,354,900",USD,2354900.0,2354900.0,2354900.0,,"$179,981 (Canada)",USD,,179981.0,179981.0,,{'IMDb': 'https://www.imdb.com/title/tt0095806/'},,179981.0,1988-09-01,2354900.0,1.0,179981.0,1.0
21948,https://en.wikipedia.org/wiki/The_Stone_Boy_(film),154276,$2.5 million[1],USD,2500000.0,2500000.0,2500000.0,,"$261,033[2]",USD,261033.0,261033.0,261033.0,,"{'IMDb': 'https://www.imdb.com/title/tt0088176/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/stone_boy'}",,,1984-04-01,2500000.0,1.0,261033.0,1.0
4883,https://en.wikipedia.org/wiki/Touchy_Feely,154282,,,,,,,"$36,128[1]",USD,36128.0,36128.0,36128.0,,"{'IMDb': 'https://www.imdb.com/title/tt2364949/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/touchy_feely_2013', 'Magnolia Pictures': 'http://www.magpictures.com/touchyfeely/'}",,,2013-09-01,,,36128.0,1.0
10029,"https://en.wikipedia.org/wiki/It%27s_a_Mad,_Mad,_Mad_World",154353,,,,,,,HK$27.1 million,HKD,27100000.0,27100000.0,27100000.0,,"{""IMDb entry:It's a Mad, Mad, Mad World"": 'https://www.imdb.com/title/tt0091090/', ""IMDb entry:It's a Mad, Mad, Mad World 2"": 'https://www.imdb.com/title/tt0093055/', ""IMDb entry:It's a Mad, Mad, Mad World III"": 'https://www.imdb.com/title/tt0097396/', ""IMDb entry:It's a Mad, Mad, Mad World Too"": 'https://www.imdb.com/title/tt0104310/', 'AllMovie': 'https://www.allmovie.com/movie/v5857167379'}",,,1987-01-01,,,3490019.317450097,0.128783000643915
20602,https://en.wikipedia.org/wiki/The_Drop_(2014_film),154400,$12.6 million[3],USD,12600000.0,12600000.0,12600000.0,,$18.9 million[4],USD,18900000.0,18900000.0,18900000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1600196/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_drop', 'Metacritic': 'https://www.metacritic.com/movie/the-drop', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=drop.htm'}",,,2014-09-01,12600000.0,1.0,18900000.0,1.0
38604,https://en.wikipedia.org/wiki/Louise_(Take_2),154428,$2.6 million,USD,2600000.0,2600000.0,2600000.0,,$170.000[1],USD,170.0,170.0,170.0,,{'IMDb': 'https://www.imdb.com/title/tt0156749/'},,,1999-01-01,2600000.0,1.0,170.0,1.0
14643,https://en.wikipedia.org/wiki/Happy_Ghost,154524,"HK$ 1,000,000",HKD,1000000.0,1000000.0,1000000.0,,"HK$ 17,414,334",HKD,17414334.0,17414334.0,17414334.0,,{'Happy Ghost at filmaffinity.com': 'https://www.filmaffinity.com/en/film516677.html'},,,1984-07-01,127551.02040816327,0.12755102040816327,2221216.0714285714,0.12755102040816327
14653,https://en.wikipedia.org/wiki/Happy_Ghost_II,154529,,,,,,,"HK$ 16,602,480",HKD,16602480.0,16602480.0,16602480.0,,{'IMDb': 'https://www.imdb.com/title/tt0089395/'},,,1985-07-01,,,2142531.9396051103,0.1290489095367144
14545,https://en.wikipedia.org/wiki/Happy_Ghost_IV,154531,,,,,,,"HK$ 11,780,725",HKD,11780725.0,11780725.0,11780725.0,,{'IMDb': 'https://www.imdb.com/title/tt0097638/'},,,1990-06-01,,,1512870.8103249006,0.1284191601386927
14640,https://en.wikipedia.org/wiki/Happy_Ghost_V,154535,,,,,,,"HK$ $7,506,113.00",HKD,7506113.0,7506113.0,7506113.0,,{'IMDb': 'https://www.imdb.com/title/tt0102183/'},,,1991-08-01,,,967307.5336993223,0.1288693007551741
10077,https://en.wikipedia.org/wiki/Secret_Rivals,154877,,,,,,,"$816,440.10[1]",USD,816440.1,816440.1,816440.1,,{'IMDb': 'https://www.imdb.com/title/tt0074951/'},,,1976-06-01,,,816440.1,1.0
18116,https://en.wikipedia.org/wiki/Anand_(2004_film),154913,₹30 Lakhs[1],INR,30.0,30.0,30.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0857300/', 'Anand – Amigos Creations': 'https://web.archive.org/web/20130723021806/http://www.amigoscreations.com/movies-anand'}",,,2004-10-01,0.661740377192015,0.022058012573067165,,
29699,https://en.wikipedia.org/wiki/Chase_(2010_film),154936,,,,,,,est. ₹5.0 crore[1],INR,50000000.0,50000000.0,50000000.0,,{'IMDb': 'https://www.imdb.com/title/tt1594964/'},,,2010-04-01,,,1129305.4771315642,0.022586109542631284
18434,https://en.wikipedia.org/wiki/Painted_Faces,154989,,,,,,,"HK$14,730,964",HKD,14730964.0,14730964.0,14730964.0,,{'IMDb': 'https://www.imdb.com/title/tt0095937/'},,,1988-09-01,,,1885925.4896940214,0.12802458071949815
14063,https://en.wikipedia.org/wiki/Beyond_the_Years,155049,,,,,,,"US$902,591[1]",USD,902591.0,902591.0,902591.0,,"{'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/07320', 'IMDb': 'https://www.imdb.com/title/tt1018101/', 'HanCinema': 'https://www.hancinema.net/korean_movie_Beyond_the_Years.php'}",,,2007-04-01,,,902591.0,1.0
16316,https://en.wikipedia.org/wiki/13_Sins,155084,,,,,,,"$13,809 (US)[5]",USD,13809.0,13809.0,13809.0,,"{'IMDb': 'https://www.imdb.com/title/tt2059171/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/13_sins', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=13sins.htm'}",,,2014-04-01,,,13809.0,1.0
38485,https://en.wikipedia.org/wiki/Love_Unto_Waste,155114,,,,,,,"HK$5,088,061",HKD,5088061.0,5088061.0,5088061.0,,"{'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=6825&display_set=eng', 'Hong Kong Cinemagic': 'http://www.hkcinemagic.com/en/movie.asp?id=890', 'IMDb': 'https://www.imdb.com/title/tt0090922/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/love_unto_waste'}",,,1986-08-01,,,652022.9384250657,0.12814762606522714
9579,https://en.wikipedia.org/wiki/Second_Time_Lucky,155157,$5.5 million[1],USD,5500000.0,5500000.0,5500000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0088072/'},,,1984-10-01,5500000.0,1.0,,
14492,https://en.wikipedia.org/wiki/Alfie_Darling,155324,"£500,000[1]",GBP,500000.0,500000.0,500000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0072623/', 'AllMovie': 'https://www.allmovie.com/movie/v83380', 'British Film Institute': 'https://web.archive.org/web/20161105044603/http://www.bfi.org.uk/films-tv-people/4ce2b6a6674fe', 'Alfie Darling': 'https://www.reelstreets.com/films/alfie-darling/'}",,,1975-07-01,1075731.4974182444,2.1514629948364887,,
53053,https://en.wikipedia.org/wiki/After_the_Banquet_(film),155603,₩1 billion,KRW,,,,,"US$1,240[1]",USD,,1240.0,1240.0,,"{'https://web.archive.org/web/20130624215141/http://telecinema7.jp/': 'https://web.archive.org/web/20130624215141/http://telecinema7.jp/', 'http://cafe.naver.com/telecine7/': 'http://cafe.naver.com/telecine7/', 'HanCinema': 'https://www.hancinema.net/korean_movie_After_the_Banquet.php', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/10874', 'IMDb': 'https://www.imdb.com/title/tt2016201/'}",,1240.0,2009-12-01,,,1240.0,1.0
24234,https://en.wikipedia.org/wiki/Saiyuki:_Requiem,155765,,,,,,,$2 million[1],USD,2000000.0,2000000.0,2000000.0,,"{'Official website': 'https://web.archive.org/web/20040311054701/http://www.pierrot.jp/title/saiyuki_movie/frame.html', 'Anime News Network': 'https://www.animenewsnetwork.com/encyclopedia/anime.php?id=2269'}",,,2001-08-01,,,2000000.0,1.0
5000,https://en.wikipedia.org/wiki/The_Last_Message,155897,,,,,,,"HK$4,553,662",HKD,4553662.0,4553662.0,4553662.0,,"{'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=5631&display_set=eng', 'Hong Kong Cinemagic': 'http://www.hkcinemagic.com/en/movie.asp?id=862', 'IMDb': 'https://www.imdb.com/title/tt0100776/'}",,,1975-08-01,,,,
20973,https://en.wikipedia.org/wiki/Blue_Swallow_(film),155941,₩9.5 billion,KRW,,,,,"US$3,054,367",USD,3054367.0,3054367.0,3054367.0,,"{'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/06752', 'IMDb': 'https://www.imdb.com/title/tt0409811/', 'HanCinema': 'https://www.hancinema.net/korean_movie_Blue_Swallow.php'}",,,2005-12-01,,,3054367.0,1.0
21018,https://en.wikipedia.org/wiki/The_Equalizer_(film),156022,$55–73 million[3][4],USD,55.0,73000000.0,36500027.5,,$192.3 million[3],USD,192300000.0,192300000.0,192300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0455944/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=equalizer.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/equalizer'}",,,2014-09-01,36500027.5,1.0,192300000.0,1.0
33973,https://en.wikipedia.org/wiki/Stalingrad_(1990_film),156141,"$2,500,000[2]",USD,2500000.0,2500000.0,2500000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0174240/'},,,1990-02-01,2500000.0,1.0,,
11241,https://en.wikipedia.org/wiki/Red_Dust_(1990_film),156201,,,,,,,"HK$6,656,716[2]",HKD,6656716.0,6656716.0,6656716.0,,"{'IMDb': 'https://www.imdb.com/title/tt0099719/', 'AllMovie': 'https://www.allmovie.com/movie/v177273', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/511273/enwp', 'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=7328&display_set=eng'}",,,1990-11-01,,,853370.4249727582,0.12819691045445805
2477,https://en.wikipedia.org/wiki/In_Praise_of_Older_Women_(1978_film),156235,$1.5 million,USD,1500000.0,1500000.0,1500000.0,,"$1,150,000[1]",USD,1150000.0,1150000.0,1150000.0,,{'IMDb': 'https://www.imdb.com/title/tt0077728/'},,,1978-09-01,1500000.0,1.0,1150000.0,1.0
37119,https://en.wikipedia.org/wiki/Bicycling_with_Moli%C3%A8re,156236,€7 million[1]($7.8 million),EUR,7000000.0,7000000.0,7000000.0,,$11.1 million[2],USD,11100000.0,11100000.0,11100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2207050/', 'AllMovie': 'https://www.allmovie.com/movie/v576240', 'AlloCiné': 'https://www.allocine.fr/film/fichefilm_gen_cfilm=204773.html'}",,,2013-01-01,9506994.431617549,1.3581420616596498,11100000.0,1.0
1062,https://en.wikipedia.org/wiki/Inappropriate_Comedy,156268,,,,,,,"$228,004[1]",USD,228004.0,228004.0,228004.0,,"{'IMDb': 'https://www.imdb.com/title/tt1754811/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=inappropriatecomedy.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/inappropriate_comedy', 'Metacritic': 'https://www.metacritic.com/movie/inappropriate-comedy'}",,,2013-03-01,,,228004.0,1.0
36323,https://en.wikipedia.org/wiki/Fool_%26_Final,156288,₹24 crore[1],INR,240000000.0,240000000.0,240000000.0,,₹27.62 crore[1],INR,276200000.0,276200000.0,276200000.0,,{'IMDb': 'https://www.imdb.com/title/tt0493417/'},,,2007-06-01,5922270.203578039,0.024676125848241828,6815545.959284393,0.024676125848241828
43792,https://en.wikipedia.org/wiki/The_Climb_(1999_film),156292,$US6 million,USD,6000000.0,6000000.0,6000000.0,,,,,,,,"{'The Climb – The Official DVD Site': 'http://www.spellboundpictures.com/theclimb/', 'IMDb': 'https://www.imdb.com/title/tt0118865/'}",,,1998-03-01,6000000.0,1.0,,
15406,https://en.wikipedia.org/wiki/Stage_Fright_(2014_film),156597,,,,,,,"$7,078[1]",USD,7078.0,7078.0,7078.0,,"{'IMDb': 'https://www.imdb.com/title/tt2190838/', 'AllMovie': 'https://www.allmovie.com/movie/v595508', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/965702/enwp', 'Box Office Mojo': 'https://www.boxofficemojo.com/title/tt2190838/', 'Metacritic': 'https://www.metacritic.com/movie/stage-fright', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/stage_fright_2014', 'Library and Archives Canada': 'http://central.bac-lac.gc.ca/.redirect?app=filvidandsou&id=468337&lang=eng'}",,,2014-04-01,,,7078.0,1.0
14274,https://en.wikipedia.org/wiki/The_Kings_of_Summer,156700,$1.5 million[1],USD,1500000.0,1500000.0,1500000.0,,$1.4 million[2],USD,1400000.0,1400000.0,1400000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2179116/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_kings_of_summer', 'Metacritic': 'https://www.metacritic.com/movie/the-kings-of-summer', 'AllMovie': 'https://www.allmovie.com/movie/v575932', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=kingsofsummer.htm'}",,,2013-01-01,1500000.0,1.0,1400000.0,1.0
12937,https://en.wikipedia.org/wiki/Afternoon_Delight_(film),156708,,,,,,,"$174,496[3]",USD,174496.0,174496.0,174496.0,,"{'Official website': 'https://web.archive.org/web/20130815005248/http://afternoondelight.thefilmarcade.com/', 'IMDb': 'https://www.imdb.com/title/tt2312890/', 'AllMovie': 'https://www.allmovie.com/movie/v575838', 'Metacritic': 'https://www.metacritic.com/movie/afternoon-delight'}",,,2013-08-01,,,174496.0,1.0
44399,https://en.wikipedia.org/wiki/Austenland_(film),156711,£4.9 million($7.6 million),GBP,4900000.0,4900000.0,4900000.0,,"$2,140,812[2]",USD,,2140812.0,2140812.0,,"{'Official website': 'http://www.austenlandmovie.com', 'IMDb': 'https://www.imdb.com/title/tt1985019/'}",,2140812.0,2013-08-01,7600434.31053203,1.5511090429657204,2140812.0,1.0
22819,https://en.wikipedia.org/wiki/Sukob,157004,,,,,,,"₱186.41 million (Domestic)
₱203 million (Worldwide)
US$300,454.00 (United States)[1]",PHP,300454.0,300454.0,300454.0,,"{'Official Website': 'http://www.abs-cbn.com/sukob/', 'International Website': 'http://www.sukobthemovie.com/', 'IMDb': 'https://www.imdb.com/title/tt0757933/'}",,,2006-03-01,,,5879.72602739726,0.019569471624266144
33609,https://en.wikipedia.org/wiki/30_Nights_of_Paranormal_Activity_with_the_Devil_Inside_the_Girl_with_the_Dragon_Tattoo,157058,"$3,000,000",USD,3000000.0,3000000.0,3000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt2417650/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo'}",,,2013-01-01,3000000.0,1.0,,
22933,https://en.wikipedia.org/wiki/Better_Living_Through_Chemistry_(film),157099,,,,,,,"$120,823[1]",USD,120823.0,120823.0,120823.0,,{'IMDb': 'https://www.imdb.com/title/tt1609479/'},,,2014-03-01,,,120823.0,1.0
31896,https://en.wikipedia.org/wiki/Sound_City_(film),157117,,,,,,,"$521,181[1]",USD,521181.0,521181.0,521181.0,,"{'': 'http://soundcitymovie.com', 'IMDb': 'https://www.imdb.com/title/tt2306745/', 'AllMovie': 'https://www.allmovie.com/movie/v576055', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=soundcity.htm', '""Dave Grohl\'s Sound City Players Tear It Up at Sundance""': 'http://www.billboard.com/articles/news/1509574/dave-grohls-sound-city-players-tear-it-up-at-sundance', '""Dave Grohl onSound City, More Players Shows and Keeping Paul McCartney Secret""': 'http://www.billboard.com/biz/articles/1525927/dave-grohl-on-sound-city-more-players-shows-and-keeping-paul-mccartney-secret', '""Dave Grohl\'sSound City: The Billboard Cover Story""': 'http://www.billboard.com/articles/news/1537649/dave-grohls-sound-city-the-billboard-cover-story'}",,,2013-01-01,,,521181.0,1.0
53146,https://en.wikipedia.org/wiki/Table_No._21,157129,₹85 million[4],INR,85000000.0,85000000.0,85000000.0,,₹177.95 million[4],INR,,177950000.0,177950000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2229842/', 'Eros Now': 'https://erosnow.com/movie/watch/1004913/table-no.-21', 'Voot': 'https://www.voot.com/movie/table-no-21/378652'}",,177950000.0,2013-01-01,1595495.0727358048,0.018770530267480056,3340215.8610980758,0.018770530267480056
21448,https://en.wikipedia.org/wiki/The_Diary_of_a_Big_Man,157200,,,,,,,"HK$19,419,539.00",HKD,19419539.0,19419539.0,19419539.0,,{'IMDb': 'https://www.imdb.com/title/tt0094935/'},,,1988-07-01,,,2487452.1583194565,0.1280901754835404
17681,https://en.wikipedia.org/wiki/A_Fighter%27s_Blues,157239,,,,,,,"HK$22,002,055",HKD,22002055.0,22002055.0,22002055.0,,{'IMDb': 'https://www.imdb.com/title/tt0277558/'},,,2000-11-01,,,2820884.777619652,0.12821005936125748
54439,https://en.wikipedia.org/wiki/ABCD:_Any_Body_Can_Dance,157293,₹12–42 crore[1][2],INR,12.0,420000000.0,210000006.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2321163/'},,,2013-02-01,3862424.2413095455,0.01839249586168843,,
12383,https://en.wikipedia.org/wiki/Interstellar_(film),157336,$165 million[3],USD,165000000.0,165000000.0,165000000.0,,$705.2 million[3],USD,705200000.0,705200000.0,705200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0816692/', 'AllMovie': 'https://www.allmovie.com/movie/v576585', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/2004892/enwp', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/70145'}",,,2014-11-01,165000000.0,1.0,705200000.0,1.0
