movie_id,imdb_id,original_language,original_title,release_date,runtime,revenue_dom,revenue_int,revenue_world,revenue_open,budget_usd_adj,ageCert,metacritic_link,metascore,rating_count_imdb,rating_value_imdb,rating_value_tmdb,rating_count_tmdb,is_sequel_my,quarter,month,year,revenue_usd_adj,surplus,ratio_adj,roi,is_released_US,is_released_CN,is_released_FR,is_released_GB,is_released_JP,is_released,digital_physical_date,days_from_us_release
13482,tt0095638,en,The Milagro Beanfield War,1988-03-18 00:00:00+00:00,117,13825794.0,,13825794,47271.0,54424429.4167371,U,/lists/tt0095638,,5918.0,6.8,6.6,50.0,0,1,3,1988,34202770.44015215,-37323044.196661025,0.6284451818181819,-0.6857774090909091,True,False,True,False,False,True,2005-03-01 00:00:00+00:00,6192.0
41345,tt1320296,en,Shank,2010-08-21 00:00:00+00:00,90,,713697.0,713697,,801845.9251751842,U,/lists/tt1320296,,3201.0,4.1,5.4,50.0,0,3,8,2010,957859.4284725023,-322916.210938933,1.1945679318171167,-0.40271603409144163,False,False,True,True,False,True,2010-07-26 00:00:00+00:00,9999.0
248688,tt2308260,en,A Night in Old Mexico,2013-11-08 00:00:00+00:00,103,,225222.0,225222,,2512523.7704812475,U,https://www.metacritic.com/movie/a-night-in-old-mexico?ftag=MCD-06-10aaa1c,45.0,3418.0,5.7,5.4,50.0,0,4,11,2013,282937.8143176638,-2371054.8633224154,0.11261100000000002,-0.9436944999999999,True,False,False,False,False,True,,9999.0
374452,tt4466490,ro,Sieranevada,2016-08-03 00:00:00+00:00,173,,247196.0,247196,,1911956.9012570463,U,https://www.metacritic.com/movie/sieranevada?ftag=MCD-06-10aaa1c,82.0,4597.0,7.3,6.8,50.0,0,3,8,2016,301420.9809713883,-1761246.4107713522,0.15765051020408163,-0.9211747448979593,False,False,True,False,False,True,,9999.0
209353,tt2762122,it,Anni felici,2013-10-03 00:00:00+00:00,100,,1958508.0,1958508,,11954336.847572727,U,/lists/tt2762122,,882.0,6.4,6.2,52.0,0,4,10,2013,2460398.952338843,-10724137.371403305,0.20581643161899155,-0.8970917841905042,True,False,False,False,False,True,,9999.0
56400,tt1261056,it,Questione di cuore,2009-04-17 00:00:00+00:00,104,,3919677.0,3919677,,10865763.406312196,U,/lists/tt1261056,,797.0,6.8,6.2,52.0,0,2,4,2009,5346924.17827694,-8192301.317173725,0.49208914075662435,-0.7539554296216878,False,False,False,False,False,False,,9999.0
26379,tt1532957,hi,Paa,2009-12-04 00:00:00+00:00,133,199228.0,31194.0,230422,199228.0,4419884.829213608,U,https://www.metacritic.com/movie/paa?ftag=MCD-06-10aaa1c,30.0,11257.0,7.2,6.3,52.0,0,4,12,2009,314324.1045134406,-4262722.776956888,0.07111590384344145,-0.9644420480782793,True,False,False,False,False,True,,9999.0
12901,tt0912593,en,No End in Sight,2007-07-27 00:00:00+00:00,102,1433319.0,,1433319,31533.0,2822920.585313154,U,https://www.metacritic.com/movie/no-end-in-sight?ftag=MCD-06-10aaa1c,89.0,8136.0,8.2,7.8,52.0,0,3,7,2007,2023072.8552102318,-1811384.157708038,0.7166594999999999,-0.6416702500000001,True,False,False,False,False,True,,9999.0
244237,tt1188982,hi,जय हो,2014-01-24 00:00:00+00:00,145,1264515.0,858289.0,2122804,840506.0,14809353.476636421,U,/lists/tt1188982,,16751.0,5.1,4.8,52.0,0,1,1,2014,2624227.851361854,-13497239.550955493,0.17720070329213874,-0.9113996483539305,False,False,False,True,False,True,,9999.0
512056,tt7493370,fr,Adults in the Room,2019-10-03 00:00:00+00:00,124,,1021200.0,1021200,,8248556.102473235,U,/lists/tt7493370,,4947.0,5.8,6.7,52.0,0,4,10,2019,1168985.343644023,-7664063.430651223,0.14171999670263696,-0.9291400016486815,False,False,True,False,False,True,,9999.0
25647,tt0901475,ko,숨,2007-04-26 00:00:00+00:00,84,,652321.0,652321,,562183.2231048219,U,/lists/tt0901475,,4540.0,6.9,6.6,54.0,0,2,4,2007,920725.1895660309,-101820.62832180643,1.637767104612364,-0.1811164476938179,False,False,False,False,False,False,,9999.0
12273,tt1146325,hi,Singh Is Kinng,2008-01-01 00:00:00+00:00,135,2159376.0,27010301.0,29169677,1154528.0,1194116.3485413578,U,/lists/tt1146325,,14153.0,5.7,5.5,54.0,0,1,1,2008,39649479.210391864,18630623.256654575,33.204033475318106,15.602016737659053,False,False,False,False,False,False,,9999.0
59797,tt0094701,en,Bad Dreams,1988-04-08 00:00:00+00:00,86,9797098.0,,9797098,4008870.0,9895350.80304311,U,/lists/tt0094701,,3365.0,5.7,5.6,54.0,0,2,4,1988,24236430.39044801,2222864.3921808954,2.4492745,0.22463724999999996,True,False,False,False,False,True,,9999.0
227933,tt3527550,pt,Alemão,2014-02-07 00:00:00+00:00,109,,4888783.0,4888783,,776984.0916041498,U,/lists/tt3527550,,1010.0,6.1,6.0,54.0,0,1,2,2014,6043553.954045856,2244792.8854187783,7.778220969194395,2.889110484597197,False,False,False,False,False,False,,9999.0
33831,tt0079668,en,The Onion Field,1979-09-09 00:00:00+00:00,122,9890597.0,,9890597,,8062121.212121213,U,https://www.metacritic.com/movie/the-onion-field?ftag=MCD-06-10aaa1c,57.0,4475.0,6.8,6.2,54.0,0,3,9,1979,39869595.93712121,11872676.756439393,4.9452985,1.4726492499999997,True,False,False,False,False,True,,9999.0
511619,tt8009354,uk,Крути 1918,2018-12-06 00:00:00+00:00,110,,269622.0,269622,,2913648.3650396043,U,/lists/tt8009354,,531.0,6.2,6.6,54.0,0,4,12,2018,314233.4797914833,-2756531.625143863,0.10784880000000002,-0.9460756,False,False,False,False,False,False,2020-11-09 00:00:00+00:00,9999.0
129705,tt2478746,pt,Gonzaga – De Pai Pra Filho,2012-10-26 00:00:00+00:00,120,,7183742.0,7183742,,7550872.221355958,U,/lists/tt2478746,,985.0,7.3,6.9,56.0,0,4,10,2012,9156850.854159951,-2972446.7942759823,1.212687830719985,-0.3936560846400075,False,False,False,False,False,False,,9999.0
48250,tt0888496,it,Fascisti su Marte,2006-10-27 00:00:00+00:00,100,,1059366.0,1059366,,1841142.5421626982,U,/lists/tt0888496,,858.0,6.8,6.6,56.0,0,4,10,2006,1537841.055208333,-1072222.0145585318,0.8352645273200346,-0.5823677363399827,False,False,False,False,False,False,,9999.0
13650,tt0412637,en,Delirious,2007-07-04 00:00:00+00:00,107,86460.0,573129.0,659589,19030.0,7057301.463282884,U,https://www.metacritic.com/movie/delirious?ftag=MCD-06-10aaa1c,68.0,5971.0,6.5,6.3,56.0,0,3,7,2007,930983.6829730589,-6591809.621796355,0.1319178,-0.9340411,True,False,True,False,False,True,2008-10-21 00:00:00+00:00,433.0
49885,tt0499435,fr,L'Île aux trésors,2007-07-31 00:00:00+00:00,99,,4026509.0,4026509,,47399871.267037064,U,/lists/tt0499435,,564.0,3.7,4.0,56.0,0,3,7,2007,5683257.571524341,-44558242.481274895,0.11990027440172829,-0.9400498627991359,False,False,True,False,False,True,,9999.0
38336,tt1239426,ru,Стиляги,2008-12-25 00:00:00+00:00,130,,17101695.0,17101695,,20389056.35313953,U,https://www.metacritic.com/movie/hipsters?ftag=MCD-06-10aaa1c,67.0,4401.0,7.1,6.7,56.0,0,4,12,2008,23245828.205946967,-8766142.250166047,1.140113,-0.4299435000000001,False,False,False,False,False,False,,9999.0
330037,tt3802576,hi,ब्रदर्स,2015-08-14 00:00:00+00:00,156,613775.0,19081835.0,19695610,357404.0,12600548.800297024,U,/lists/tt3802576,,11585.0,6.5,6.4,56.0,0,3,8,2015,24319009.79486703,-441043.9028635081,1.9299960803527683,-0.03500195982361591,False,False,True,False,False,True,,9999.0
294093,tt3261302,en,Dinosaur Island,2014-09-01 00:00:00+00:00,90,,39296.0,39296,,13857419.95505542,U,/lists/tt3261302,,1664.0,3.5,4.7,56.0,0,3,9,2014,48578.04001081373,-13833130.935050013,0.003505561653494643,-0.9982472191732527,True,False,False,False,True,True,2014-09-29 00:00:00+00:00,-82.0
408626,tt1966385,en,City of Tiny Lights,2016-09-12 00:00:00+00:00,110,,54903.0,54903,,4861273.576833175,U,https://www.metacritic.com/movie/city-of-tiny-lights?ftag=MCD-06-10aaa1c,55.0,1871.0,5.5,5.2,56.0,0,3,9,2016,66946.53683017577,-4827800.308418087,0.01377139874398663,-0.9931143006280067,False,False,False,True,False,True,,9999.0
473234,tt7294534,te,అర్జున్ రెడ్డి,2017-08-25 00:00:00+00:00,187,,145522.0,145522,,466214.74500244774,U,/lists/tt7294534,,20555.0,8.1,7.2,56.0,0,3,8,2017,173742.4155923629,-379343.5372062663,0.37266606741803227,-0.8136669662909839,True,False,False,False,False,True,,9999.0
117319,tt2199711,ta,விஸ்வரூபம்,2013-01-25 00:00:00+00:00,147,,791040.0,791040,,22183130.157625653,U,/lists/tt2199711,,38648.0,8.2,6.0,58.0,0,1,1,2013,993753.401700743,-21686253.45677528,0.044797708647944405,-0.9776011456760278,False,False,False,False,False,False,,9999.0
14654,tt0769508,fr,Dans Paris,2006-10-04 00:00:00+00:00,92,63667.0,1746785.0,1810452,12231.0,2761931.5625,U,https://www.metacritic.com/movie/in-paris?ftag=MCD-06-10aaa1c,60.0,3897.0,6.5,6.5,58.0,0,4,10,2006,2628163.839583333,-1447849.6427083334,0.9515673289183222,-0.5242163355408389,True,False,True,False,False,True,,9999.0
139380,tt2089750,en,Nativity 2: Danger in the Manger!,2012-11-23 00:00:00+00:00,105,,14433981.0,14433981,,6093552.447363607,U,/lists/tt2089750,,2902.0,5.3,5.1,58.0,0,4,11,2012,18398462.980543915,3105679.042908351,3.0193328340849948,0.5096664170424975,False,False,False,True,False,True,,9999.0
20876,tt0100602,en,A Shock to the System,1990-03-23 00:00:00+00:00,91,3417056.0,,3417056,1002158.0,26869625.095638867,U,/lists/tt0100602,,4180.0,6.7,6.4,58.0,0,1,3,1990,7651251.137566947,-23043999.526855394,0.28475466666666666,-0.8576226666666666,True,False,True,True,False,True,2002-09-09 00:00:00+00:00,4553.0
51477,tt1194231,it,Il grande sogno,2009-11-11 00:00:00+00:00,101,,4731185.0,4731185,,20512327.64045363,U,/lists/tt1194231,,813.0,5.7,5.8,58.0,0,4,11,2009,6453921.450262658,-17285366.9153223,0.3146362306311099,-0.842681884684445,True,False,True,False,False,True,,9999.0
8434,tt0290916,fr,Embrassez qui vous voudrez,2002-08-30 00:00:00+00:00,103,,8738101.0,8738101,,17894413.563090604,U,/lists/tt0290916,,2360.0,6.5,5.8,58.0,0,3,8,2002,14214835.731823234,-10786995.697178986,0.7943728181818182,-0.6028135909090908,True,False,True,True,False,True,,9999.0
2989,tt0083001,en,Roar,1981-11-12 00:00:00+00:00,102,110048.0,,110048,15064.0,54731958.19581958,U,https://www.metacritic.com/movie/roar?ftag=MCD-06-10aaa1c,65.0,3176.0,6.2,6.1,58.0,0,4,11,1981,354302.502090209,-54554806.94477447,0.006473411764705882,-0.996763294117647,True,False,True,False,False,True,,9999.0
361705,tt5004766,es,"Psiconautas, los niños olvidados",2017-02-24 00:00:00+00:00,75,38786.0,13580.0,52366,5849.0,1266635.482620757,U,https://www.metacritic.com/movie/birdboy-the-forgotten-children?ftag=MCD-06-10aaa1c,76.0,2057.0,7.3,7.5,58.0,0,1,2,2017,62521.09876795038,-1235374.933236782,0.04935997737769818,-0.975320011311151,True,False,True,False,False,True,,9999.0
490214,tt2993848,cn,冰封侠：时空行者,2018-11-02 00:00:00+00:00,95,,4957041.0,4957041,,29770444.58533613,U,/lists/tt2993848,,727.0,3.9,6.8,58.0,0,4,11,2018,5777229.762033714,-26881829.704319272,0.19405923702192118,-0.9029703814890394,True,True,False,False,True,True,,9999.0
27432,tt0076263,en,Killer of Sheep,1978-11-14 00:00:00+00:00,80,404508.0,63952.0,468460,26154.0,448857.3619631901,U,https://www.metacritic.com/movie/killer-of-sheep?ftag=MCD-06-10aaa1c,96.0,6027.0,7.3,6.7,60.0,0,4,11,1978,2102717.1978527606,602501.2369631901,4.6846000000000005,1.3423000000000003,True,False,True,False,False,True,,9999.0
24825,tt0081259,en,The Octagon,1980-08-14 00:00:00+00:00,104,18971000.0,,18971000,,14206553.39805825,U,https://www.metacritic.com/movie/the-octagon?ftag=MCD-06-10aaa1c,48.0,4950.0,5.2,5.1,60.0,0,3,8,1980,67378131.12864076,19482512.166262127,4.742749999999999,1.3713749999999996,True,False,False,False,False,True,1983-06-01 00:00:00+00:00,1021.0
26672,tt0112389,en,The Thief and the Cobbler,1993-09-23 00:00:00+00:00,72,669276.0,,669276,319723.0,50632352.94117647,U,/lists/tt0112389,,3541.0,7.1,7.0,60.0,0,3,9,1993,1355480.7458823528,-49954612.56823529,0.02677104,-0.9866144800000001,True,False,False,False,False,True,,9999.0
390874,tt3759298,en,Ashes in the Snow,2018-10-12 00:00:00+00:00,99,,1557172.0,1557172,,5827296.7300792085,U,https://www.metacritic.com/movie/ashes-in-the-snow?ftag=MCD-06-10aaa1c,42.0,5272.0,6.6,6.8,60.0,0,4,10,2018,1814820.6607541803,-4919886.399702119,0.3114344,-0.8442828000000001,True,False,False,False,False,True,2019-07-15 00:00:00+00:00,185.0
194523,tt2332707,cn,盲探,2013-07-04 00:00:00+00:00,130,,34958596.0,34958596,,13818880.737646861,U,/lists/tt2332707,,2903.0,6.5,6.3,62.0,0,3,7,2013,43917151.71632533,8139695.120515803,3.178054181818182,0.5890270909090909,False,False,False,False,False,False,,9999.0
24159,tt0809407,ro,A fost sau n-a fost?,2006-09-29 00:00:00+00:00,89,91881.0,431822.0,523703,11586.0,367560.74404761905,U,https://www.metacritic.com/movie/1208-east-of-bucharest?ftag=MCD-06-10aaa1c,77.0,7124.0,7.4,6.8,62.0,0,3,9,2006,760239.5906001983,12559.051252480072,2.0683372827804103,0.03416864139020514,False,False,True,False,False,True,,9999.0
13777,tt0172543,en,He Died with a Felafel in His Hand,2001-08-30 00:00:00+00:00,107,,307159.0,307159,,3419945.508695652,U,/lists/tt0172543,,3404.0,7.1,7.3,62.0,0,3,8,2001,507575.47795031057,-3166157.7697204966,0.14841624717696072,-0.9257918764115197,False,False,False,False,False,False,,9999.0
16911,tt0972558,ru,Obitaemyy Ostrov,2008-12-18 00:00:00+00:00,115,,23772559.0,23772559,,40098477.49450774,U,/lists/tt0972558,,5230.0,5.1,5.5,62.0,0,4,12,2008,32313336.340622284,-23941809.324196596,0.8058494576271187,-0.5970752711864407,True,False,True,True,False,True,,9999.0
225235,tt3155604,ru,Географ глобус пропил,2013-07-26 00:00:00+00:00,120,,4459303.0,4459303,,5025047.540962495,U,/lists/tt3155604,,4633.0,7.3,7.1,62.0,0,3,7,2013,5602052.39363917,-2224021.34414291,1.11482575,-0.44258712499999997,True,False,False,False,False,True,,9999.0
401252,tt2411144,es,La reina de España,2016-11-25 00:00:00+00:00,129,,1236731.0,1236731,,14207010.362197766,U,https://www.metacritic.com/movie/the-queen-of-spain?ftag=MCD-06-10aaa1c,46.0,1735.0,5.1,5.1,62.0,0,4,11,2016,1508020.644418704,-13453000.039988413,0.10614623386432298,-0.9469268830678385,False,False,False,False,False,False,2018-05-03 00:00:00+00:00,9999.0
348025,tt3613648,fr,Belles Familles,2015-10-14 00:00:00+00:00,113,,3424810.0,3424810,,11270730.96022648,U,/lists/tt3613648,,848.0,5.7,4.8,62.0,0,4,10,2015,4228758.994291549,-9156351.463080706,0.3751982909728309,-0.8124008545135846,False,False,True,False,False,True,,9999.0
240614,tt2369154,hi,आर... राजकुमार,2013-12-06 00:00:00+00:00,146,166503.0,243992.0,410495,124669.0,8157230.023909992,U,/lists/tt2369154,,5317.0,5.2,6.1,62.0,0,4,12,2013,515689.22258184984,-7899385.412619066,0.06321866872336467,-0.9683906656383177,False,False,False,False,False,False,,9999.0
271234,tt2856896,ru,22 минуты,2014-05-08 00:00:00+00:00,90,,452036.0,452036,,8035353.7273587445,U,/lists/tt2856896,,684.0,5.3,5.6,62.0,0,2,5,2014,558810.6396154366,-7755948.407551026,0.06954400000000001,-0.965228,True,False,False,False,False,True,2015-02-04 00:00:00+00:00,243.0
16135,tt0475984,en,Mister Lonely,2008-12-17 00:00:00+00:00,112,167396.0,240278.0,407674,16769.0,12913069.023655033,U,https://www.metacritic.com/movie/mister-lonely?ftag=MCD-06-10aaa1c,53.0,7412.0,6.5,6.6,64.0,0,4,12,2008,554139.2106473203,-12635999.418331373,0.042913052631578956,-0.9785434736842106,True,False,True,True,True,True,,9999.0
383,tt0089537,en,Mala Noche,1986-02-05 00:00:00+00:00,75,25386.0,37357.0,62743,3833.0,66755.24635036496,U,/lists/tt0089537,,3725.0,6.6,6.7,64.0,0,1,2,1986,167536.97687043797,17013.24208485402,2.50972,0.2548600000000001,True,False,False,True,False,True,,9999.0
85438,tt1838618,es,Paranormal Xperience,2011-12-28 00:00:00+00:00,89,,4620995.0,4620995,,5443140.485842828,U,/lists/tt1838618,,1260.0,3.6,4.3,64.0,0,4,12,2011,6012106.801066066,-2437087.0853097946,1.1045290520615947,-0.44773547396920266,False,False,False,False,False,False,,9999.0
38325,tt1588875,ru,Как я провёл этим летом,2010-02-17 00:00:00+00:00,124,8733.0,721679.0,730412,4968.0,3355273.4160032277,U,https://www.metacritic.com/movie/how-i-ended-this-summer?ftag=MCD-06-10aaa1c,74.0,6441.0,7.0,6.3,64.0,0,1,2,2010,980292.7865318999,-2865127.0227372777,0.29216480000000006,-0.8539175999999999,True,False,False,False,False,True,,9999.0
371463,tt4365518,ar,Sufat Chol,2016-01-25 00:00:00+00:00,87,86800.0,327898.0,414698,6849.0,1179879.821880195,U,https://www.metacritic.com/movie/sand-storm?ftag=MCD-06-10aaa1c,74.0,3044.0,6.8,6.0,64.0,0,1,1,2016,505666.26469227974,-927046.6895340552,0.4285743813183247,-0.7857128093408376,True,False,False,False,False,True,,9999.0
15977,tt1327035,hi,लक बाई चान्स,2009-02-06 00:00:00+00:00,144,18613.0,4029356.0,4047969,10950.0,1686693.9030796553,U,/lists/tt1327035,,28498.0,8.0,7.2,68.0,0,1,2,2009,5521930.332273686,1074271.263057188,3.2738188726427793,0.6369094363213896,True,False,False,False,False,True,,9999.0
51794,tt1686039,en,Five Minarets in New York,2010-03-09 00:00:00+00:00,119,,23423390.0,23423390,,6710546.832006455,U,/lists/tt1686039,,14474.0,5.8,5.6,68.0,0,1,3,2010,31436751.11187034,9007828.723928716,4.684678000000001,1.3423390000000004,True,False,True,True,False,True,,9999.0
19565,tt0339525,fr,7 ans de mariage,2003-06-25 00:00:00+00:00,97,,10278225.0,10278225,,14458806.365407607,U,/lists/tt0339525,,1072.0,5.9,5.5,68.0,0,2,6,2003,16347684.442255432,-6284964.144279891,1.1306385900129992,-0.4346807049935005,True,False,True,False,False,True,,9999.0
57465,tt0448197,it,Alla luce del sole,2005-01-21 00:00:00+00:00,90,,1609186.0,1609186,,194249.19431643625,U,/lists/tt0448197,,575.0,7.1,7.2,68.0,0,1,1,2005,2411348.3299027137,1011424.9706349205,12.413685103756846,5.206842551878423,False,False,False,False,False,False,2014-12-22 00:00:00+00:00,9999.0
20287,tt0092997,en,Extreme Prejudice,1987-04-24 00:00:00+00:00,101,11307844.0,,11307844,3498957.0,56676144.36619718,U,https://www.metacritic.com/movie/extreme-prejudice?ftag=MCD-06-10aaa1c,51.0,6110.0,6.7,5.9,68.0,0,2,4,1987,29131136.318838026,-42110576.20677816,0.5139929090909091,-0.7430035454545454,True,False,False,False,True,True,,9999.0
2346,tt0859765,zh,三峡好人,2006-09-12 00:00:00+00:00,108,76983.0,2427482.0,2504465,12744.0,1826794.3178571428,U,https://www.metacritic.com/movie/still-life?ftag=MCD-06-10aaa1c,81.0,5853.0,7.3,7.2,68.0,0,3,9,2006,3635635.9353918647,-8976.350161210401,1.9901725661466478,-0.0049137169266761215,False,False,False,False,False,False,,9999.0
22717,tt1084972,hi,वांटेड,2009-09-18 00:00:00+00:00,155,349637.0,54462.0,404099,217432.0,5667868.374965623,U,/lists/tt1084972,,18614.0,6.6,5.9,68.0,0,3,9,2009,551241.011317395,-5392247.869306926,0.09725720056453119,-0.9513713997177344,True,False,False,True,False,True,,9999.0
288313,tt3552638,it,Perez.,2014-10-02 00:00:00+00:00,94,,991494.0,991494,,1.2362082657474993,U,/lists/tt3552638,,665.0,5.8,6.1,68.0,0,4,10,2014,1225693.0782390512,612845.3029112598,991494.0000000001,495746.0,False,False,False,False,False,False,,9999.0
24168,tt1002536,it,Come Dio comanda,2008-12-12 00:00:00+00:00,103,,4516607.0,4516607,,10879600.470035253,U,/lists/tt1002536,,1379.0,6.5,6.7,72.0,0,4,12,2008,6139290.30986563,-7809955.3151024375,0.5642937281359319,-0.717853135932034,False,False,False,False,False,False,,9999.0
62236,tt1865362,it,Faccio un salto all'Avana,2011-01-01 00:00:00+00:00,90,,4032630.0,4032630,,2607677.7104014866,U,/lists/tt1865362,,249.0,5.3,5.1,72.0,0,1,1,2011,5246619.450828891,15632.015012959018,2.011989223170184,0.0059946115850920325,False,False,False,False,False,False,,9999.0
38084,tt0097527,en,The Horror Show,1989-04-28 00:00:00+00:00,95,1738897.0,,1738897,773348.0,7080362.903225806,U,/lists/tt0097527,,3414.0,5.0,4.8,72.0,0,2,4,1989,4104007.270443548,-5028359.268004032,0.5796323333333333,-0.7101838333333333,True,False,True,True,False,True,,9999.0
19065,tt0102729,en,Pure Luck,1991-08-09 00:00:00+00:00,96,22641969.0,2300000.0,24941969,5010810.0,36549644.27312776,U,https://www.metacritic.com/movie/pure-luck?ftag=MCD-06-10aaa1c,36.0,6512.0,5.9,5.4,72.0,0,3,8,1991,53593186.03300294,-9753051.256626286,1.4663121105232217,-0.2668439447383892,True,False,False,False,False,True,,9999.0
350849,tt2734566,es,La novia,2015-12-11 00:00:00+00:00,93,,1682689.0,1682689,,1605072.8465679674,U,/lists/tt2734566,,2957.0,6.7,6.9,72.0,0,4,12,2015,2077687.8843922587,-566228.9043718381,1.2944508337019445,-0.35277458314902777,True,False,False,False,False,True,,9999.0
570454,tt9221510,it,Compromessi sposi,2019-01-24 00:00:00+00:00,93,,1351302.0,1351302,,1947335.896337671,U,/lists/tt9221510,,187.0,4.8,5.0,72.0,0,1,1,2019,1546858.8257313508,-1173906.4834719957,0.7943461775857508,-0.6028269112071246,False,False,False,False,False,False,,9999.0
8980,tt0314121,es,La gran aventura de Mortadelo y Filemón,2003-02-07 00:00:00+00:00,88,,24035064.0,24035064,,12870060.305706521,U,/lists/tt0314121,,3208.0,5.2,5.5,76.0,0,1,2,2003,38228161.16804347,6244020.278315214,2.970317174900361,0.48515858745018053,False,False,True,False,False,True,,9999.0
57521,tt1454523,ca,Pa Negre,2010-10-10 00:00:00+00:00,108,,3784105.0,3784105,,8052656.198407747,U,/lists/tt1454523,,4441.0,6.9,7.0,76.0,0,4,10,2010,5078682.763945958,-5513314.816434768,0.6306841666666666,-0.6846579166666666,True,False,False,False,False,True,,9999.0
292483,tt3569356,en,Not Cool,2014-09-23 00:00:00+00:00,90,36026.0,,36026,10329.0,988966.6125979994,U,https://www.metacritic.com/movie/not-cool?ftag=MCD-06-10aaa1c,1.0,5466.0,4.1,3.7,76.0,0,3,9,2014,44535.63898181941,-966698.7931070897,0.0450325,-0.97748375,True,False,False,False,False,True,,9999.0
505015,tt6981702,es,Sin rodeos,2018-03-02 00:00:00+00:00,87,,5520738.0,5520738,,5596162.832577347,U,/lists/tt6981702,,1885.0,5.8,6.1,76.0,0,1,3,2018,6434195.699004807,-2379064.9830749435,1.149751337032039,-0.42512433148398054,False,False,False,False,False,False,,9999.0
517991,tt8290698,ko,공작,2018-08-08 00:00:00+00:00,138,500803.0,38343706.0,38844509,43348.0,19761867.819714304,U,https://www.metacritic.com/movie/the-spy-gone-north?ftag=MCD-06-10aaa1c,69.0,3405.0,7.3,7.3,76.0,0,3,8,2018,45271696.055446476,2873980.208008934,2.290861191282928,0.14543059564146416,True,False,True,False,True,True,2018-10-15 00:00:00+00:00,59.0
430043,tt5653514,en,Bad Day for the Cut,2017-10-20 00:00:00+00:00,99,,1510.0,1510,,393587.0675179504,U,/lists/tt5653514,,5936.0,6.5,6.5,80.0,0,4,10,2017,1802.827390665796,-392685.6538226175,0.004580504644207026,-0.9977097476778966,False,False,False,True,False,True,2017-10-20 00:00:00+00:00,9999.0
8282,tt0836700,fr,L'Heure d'été,2008-03-05 00:00:00+00:00,100,1657001.0,6178856.0,7835857,49484.0,9088408.276707709,U,https://www.metacritic.com/movie/summer-hours?ftag=MCD-06-10aaa1c,85.0,7112.0,7.2,6.6,84.0,0,1,3,2008,10651048.663209522,-3762883.9451029478,1.1719377407930316,-0.4140311296034842,False,False,True,False,False,True,,9999.0
30691,tt1567448,tr,Yahşi Batı,2009-12-31 00:00:00+00:00,112,,14620703.0,14620703,,2728247.3419503393,U,/lists/tt1567448,,31383.0,7.4,6.8,84.0,0,4,12,2009,19944447.048597675,7243976.182348498,7.3103514999999994,2.6551757499999997,False,False,False,False,False,False,,9999.0
19197,tt1129428,en,Mum & Dad,2008-08-22 00:00:00+00:00,84,,2698.0,2698,,252674.77903234045,U,/lists/tt1129428,,5756.0,5.9,5.9,84.0,0,3,8,2008,3667.31160271803,-250841.12323098144,0.014513959868739578,-0.9927430200656302,True,False,False,True,False,True,,9999.0
244049,tt3417422,ml,ദൃശ്യം,2013-12-19 00:00:00+00:00,164,,13076265.0,13076265,,704907.3877367926,U,/lists/tt3417422,,30314.0,8.3,7.9,84.0,0,4,12,2013,16427213.320805985,7508699.2726662,23.30407314008715,10.652036570043574,False,False,False,False,False,False,,9999.0
322994,tt4809638,pt,Tô Ryca!,2016-09-22 00:00:00+00:00,110,,4243953.0,4243953,,2194848.483585895,U,/lists/tt4809638,,377.0,5.5,6.4,84.0,0,3,9,2016,5174907.6702554505,392605.3515418302,2.3577516666666667,0.17887583333333346,False,False,False,False,False,False,,9999.0
432139,tt6148156,ta,விக்ரம் வேதா,2017-07-21 00:00:00+00:00,147,,546792.0,546792,,2783479.528557441,U,/lists/tt6148156,,26694.0,8.5,7.6,84.0,0,3,7,2017,652828.8705939947,-2457065.093260444,0.23453697571554555,-0.8827315121422272,False,False,False,False,False,False,,9999.0
537655,tt6284064,fr,La fameuse invasion des ours en Sicile,2019-10-09 00:00:00+00:00,82,,2113568.0,2113568,,13827155.174706733,U,/lists/tt6284064,,1039.0,7.3,7.3,84.0,0,4,10,2019,2419437.930664914,-12617436.209374275,0.17497727479696337,-0.9125113626015182,False,False,True,False,False,True,2020-02-12 00:00:00+00:00,9999.0
117534,tt2209400,pt,E Aí... Comeu?,2012-06-22 00:00:00+00:00,100,,12351892.0,12351892,,619375.3713729453,U,/lists/tt2209400,,1814.0,5.7,5.8,88.0,0,2,6,2012,15744500.959345628,7252875.108299868,25.41996612562331,11.709983062811656,False,False,False,False,False,False,,9999.0
50737,tt1668191,tr,Av Mevsimi,2010-12-02 00:00:00+00:00,140,,12571431.0,12571431,,5368437.465605166,U,/lists/tt1668191,,31226.0,7.4,6.9,88.0,0,4,12,2010,16872235.294167552,3067680.1814786103,3.1428577499999997,0.5714288749999998,False,False,False,False,False,False,,9999.0
18943,tt0099512,en,Ernest Goes to Jail,1990-04-06 00:00:00+00:00,81,25029569.0,,25029569,6143372.0,20152218.82172915,U,https://www.metacritic.com/movie/ernest-goes-to-jail?ftag=MCD-06-10aaa1c,40.0,8825.0,5.4,4.9,88.0,0,2,4,1990,56044594.61128539,7870078.483913545,2.7810632222222225,0.39053161111111123,True,False,False,False,False,True,1991-04-16 00:00:00+00:00,375.0
56840,tt1781866,pt,Muita Calma Nessa Hora,2010-11-12 00:00:00+00:00,92,,7744506.0,7744506,,1562109.2758511575,U,/lists/tt1781866,,1072.0,5.3,6.0,88.0,0,4,11,2010,10393974.040750999,3634877.744524342,6.653807260114732,2.326903630057366,False,False,False,False,False,False,,9999.0
